 ,Area
1,1.494
2,2.422
3,1.237
4,1.597
5,0.567
6,2.680
7,3.040
8,0.464
9,2.061
10,1.804
11,0.206
12,5.977
13,5161.402
14,5.823
15,7.987
16,13.810
17,5.874
18,4.741
19,2.473
20,0.206
21,2.731
22,0.206
23,1.237
24,17.520
25,0.206
26,1.185
27,4.431
28,0.309
29,1.958
30,0.309
31,3.813
32,0.928
33,10.924
34,3.040
35,3.401
36,1.804
37,0.979
38,0.618
39,6.544
40,0.876
41,1.391
42,0.258
43,0.515
44,0.979
45,3.504
46,0.412
47,0.928
48,1.237
49,2.010
50,1.597
51,4.844
52,6.235
53,0.155
54,0.361
55,0.206
56,1.134
57,3.504
58,0.103
59,1.031
60,5.050
61,0.773
62,1.700
63,28.238
64,0.515
65,0.721
66,35.555
67,3.452
68,0.361
69,2.164
70,0.670
71,0.361
72,2.628
73,0.928
74,0.103
75,1.700
76,4.792
77,0.412
78,0.309
79,2.113
80,12.625
81,1.134
82,27.877
83,5.462
84,17.778
85,0.103
86,0.155
87,7.369
88,1.288
89,1.391
90,0.258
91,1.958
92,0.773
93,0.515
94,2.886
95,1.237
96,0.618
97,3.195
98,1.958
99,0.155
100,0.618
101,1.237
102,3.659
103,0.773
104,1.546
105,0.206
106,0.928
107,0.361
108,0.721
109,15.974
110,2.267
111,0.103
112,2.113
113,1.546
114,8.811
115,1.907
116,2.061
117,0.876
118,9.481
119,2.370
120,25.610
121,0.618
122,7.575
123,0.361
124,7.472
125,1.546
126,1.649
127,30.763
128,0.361
129,0.155
130,1.700
131,6.338
132,2.680
133,1.237
134,4.431
135,0.309
136,0.928
137,4.380
138,0.515
139,1.185
140,0.103
141,1.958
142,7.059
143,1.752
144,9.945
145,4.071
146,0.412
147,1.185
148,1.288
149,3.865
150,2.216
151,1.958
152,9.018
153,0.567
154,1.494
155,3.916
156,1.649
157,2.061
158,1.443
159,2.267
160,5.926
161,0.206
162,0.515
163,2.422
164,0.103
165,1.031
166,0.670
167,1.391
168,0.721
169,4.225
170,1.546
171,2.164
172,0.361
173,2.886
174,1.031
175,3.092
176,2.267
177,0.103
178,1.185
179,4.638
180,3.401
181,101.151
182,7.987
183,1.340
184,4.174
185,1.031
186,7.214
187,1.185
188,8.760
189,5.153
190,1.700
191,1.134
192,0.515
193,0.155
194,17.674
195,3.195
196,0.979
197,3.452
198,1.649
199,1.494
200,2.628
201,4.535
202,0.979
203,1.082
204,2.783
205,10.151
206,3.298
207,3.762
208,9.687
209,10.100
210,0.103
211,9.636
212,16.180
213,0.361
214,6.956
215,126.710
216,0.515
217,0.412
218,0.979
219,0.412
220,4.174
221,25.610
222,4.586
223,2.576
224,2.473
225,0.618
226,1.649
227,3.865
228,2.783
229,1.597
230,9.430
231,2.576
232,29.011
233,2.422
234,0.309
235,0.464
236,3.092
237,1.804
238,1.340
239,0.258
240,4.277
241,1.031
242,0.309
243,0.206
244,0.361
245,5.823
246,0.670
247,2.319
248,0.567
249,2.628
250,4.483
251,0.773
252,3.349
253,0.258
254,0.206
255,1.391
256,0.721
257,0.258
258,1.958
259,0.567
260,29.372
261,1.700
262,2.680
263,8.193
264,0.361
265,2.061
266,3.865
267,14.119
268,0.206
269,0.155
270,2.010
271,0.103
272,5.050
273,15.304
274,1.237
275,0.515
276,1.855
277,9.791
278,0.361
279,1.031
280,0.876
281,2.113
282,0.155
283,0.309
284,0.103
285,1.031
286,2.422
287,3.092
288,0.567
289,2.010
290,2.216
291,1.288
292,0.876
293,3.092
294,152.732
295,0.309
296,3.040
297,7.111
298,2.010
299,19.581
300,0.824
301,3.556
302,0.567
303,36.070
304,1.494
305,0.412
306,2.576
307,0.670
308,6.390
309,0.721
310,0.155
311,32.721
312,1.649
313,1.443
314,5.668
315,0.515
316,0.155
317,0.412
318,0.567
319,0.103
320,0.721
321,14.325
322,1.288
323,0.618
324,2.267
325,0.206
326,4.947
327,2.731
328,0.721
329,0.309
330,1.855
331,0.103
332,17.623
333,2.370
334,1.391
335,0.155
336,162.522
337,1.700
338,0.412
339,0.258
340,0.721
341,0.103
342,4.895
343,1.031
344,0.103
345,0.155
346,0.309
347,0.155
348,0.515
349,0.876
350,1.752
351,1.185
352,1.443
353,1.185
354,0.258
355,0.103
356,0.979
357,33.700
