 ,Area
1,1.288
2,1.597
3,1.031
4,1.288
5,1.185
6,4.535
7,3.143
8,2.680
9,1.597
10,2.164
11,1.907
12,1.804
13,2.525
14,0.670
15,3.349
16,4.174
17,4.586
18,2.010
19,6.544
20,2.010
21,1.855
22,6.338
23,2.628
24,1.907
25,1.288
26,1.958
27,3.246
28,2.783
29,2.113
30,5.617
31,2.834
32,0.206
33,2.113
34,5.462
35,1.649
36,1.855
37,3.504
38,8.039
39,0.103
40,1.391
41,0.412
42,7.059
43,0.103
44,0.876
45,3.916
46,1.288
47,3.092
48,3.659
49,4.792
50,2.319
51,2.628
52,22.570
53,2.989
54,2.113
55,6.596
56,3.813
57,2.834
58,2.267
59,13.552
60,15.665
61,19.839
62,2.216
63,1.907
64,1.546
65,2.731
66,3.504
67,3.349
68,7.420
69,0.103
70,3.401
71,3.298
72,4.019
73,2.886
74,6.441
75,3.452
76,7.266
77,2.319
78,0.928
79,2.267
80,2.422
81,2.576
82,2.731
83,2.473
84,6.905
85,2.576
86,2.061
87,1.597
88,4.535
89,2.319
90,2.267
91,6.080
92,1.649
93,1.443
94,2.216
95,2.164
96,2.319
97,2.731
98,3.298
99,2.731
100,2.267
101,4.380
102,2.473
103,2.061
104,4.122
105,3.195
106,4.431
107,3.607
108,0.515
109,1.031
110,2.473
111,2.783
112,2.731
113,11.182
114,1.134
115,38.338
116,2.010
117,17.314
118,6.596
119,7.369
120,2.937
121,3.659
122,2.783
123,2.216
124,1.134
125,30.402
126,1.649
127,3.040
128,3.762
129,5.565
130,0.258
131,3.916
132,2.422
133,11.233
134,1.855
135,9.945
136,2.216
137,79.200
138,2.370
139,13.243
140,1.340
141,11.285
142,2.628
143,2.783
144,0.515
145,2.834
146,0.258
147,2.164
148,2.473
149,6.853
150,3.298
151,2.113
152,2.783
153,1.340
154,1.597
155,2.628
156,4.483
157,0.412
158,2.576
159,2.422
160,0.309
161,3.298
162,7.163
163,4.895
164,3.401
165,1.082
166,13.037
167,0.412
168,2.576
169,3.298
170,2.525
171,3.968
172,2.989
173,2.422
174,2.113
175,2.370
176,1.443
177,4.586
178,3.762
179,1.752
180,4.895
181,3.298
182,3.092
183,0.412
184,0.515
185,2.319
186,14.634
187,1.804
188,2.422
189,19.478
190,2.783
191,3.452
192,2.731
193,1.443
194,8.090
195,1.546
196,1.443
197,8.399
198,1.494
199,1.391
200,2.628
201,2.783
202,1.134
203,3.246
204,3.298
205,4.225
206,0.721
207,3.040
208,2.731
209,6.905
210,3.246
211,1.288
212,0.824
213,1.700
214,3.556
215,2.319
216,3.504
217,2.834
218,1.700
219,1.082
220,1.082
221,1.082
222,2.628
223,1.700
224,2.731
225,0.773
226,1.855
227,4.792
