 ,Area
1,0.721
2,3.710
3,4.122
4,2.731
5,5.874
6,4.895
7,1.700
8,3.298
9,1.134
10,5.668
11,12.728
12,2.680
13,1.649
14,8.451
15,2.783
16,4.844
17,6.183
18,3.040
19,3.349
20,3.246
21,14.480
22,3.143
23,2.267
24,3.452
25,2.989
26,2.576
27,9.687
28,1.700
29,2.473
30,5.977
31,3.401
32,2.834
33,5.359
34,1.649
35,3.040
36,2.061
37,3.710
38,5.359
39,4.638
40,3.452
41,7.935
42,4.483
43,2.267
44,2.989
45,4.895
46,7.575
47,12.625
48,1.804
49,2.937
50,2.989
51,4.586
52,2.680
53,9.224
54,2.680
55,5.256
56,3.556
57,2.628
58,6.544
59,2.628
60,2.319
61,1.082
62,4.071
63,5.874
64,3.865
65,5.771
66,3.349
67,7.059
68,5.565
69,4.328
70,5.153
71,2.216
72,0.206
73,1.391
74,3.452
75,8.760
76,3.195
77,6.544
78,0.979
79,3.401
80,3.298
81,2.164
82,0.155
83,3.762
84,2.937
85,0.515
86,1.907
87,3.246
88,0.206
89,2.422
90,8.399
91,0.155
92,6.802
93,3.968
94,3.040
95,4.225
96,4.947
97,2.164
98,3.040
99,12.109
100,19.736
101,0.670
102,2.834
103,12.006
104,4.895
105,4.225
106,9.172
107,9.945
108,23.806
109,29.578
110,2.731
111,9.584
112,3.762
113,7.059
114,13.140
115,1.597
116,7.832
117,1.237
118,1.700
119,1.237
120,5.462
121,1.700
122,0.155
123,6.853
124,4.174
125,12.522
126,0.206
127,23.755
128,3.968
129,6.080
130,2.628
131,0.309
132,1.082
133,50.756
134,4.792
135,4.328
136,10.667
137,2.525
138,7.935
139,4.277
140,1.700
141,0.206
142,4.019
143,1.288
144,5.204
145,27.053
146,2.113
147,2.422
148,2.319
149,0.206
150,2.216
151,1.700
152,2.886
153,1.288
154,0.309
155,0.773
156,13.088
157,3.659
158,1.649
159,1.185
160,11.233
161,3.195
162,2.370
163,8.399
164,7.059
165,2.680
166,2.834
167,1.958
168,4.277
169,2.473
170,1.134
171,2.525
172,3.040
173,2.576
174,1.700
175,2.473
176,0.979
177,3.813
178,1.804
179,2.834
180,1.700
181,1.237
182,6.441
183,2.525
