 ,Area
1,1.804
2,1.804
3,8.245
4,2.422
5,3.865
6,0.258
7,0.103
8,3.195
9,1.958
10,3.040
11,5.359
12,1.340
13,1.082
14,14.119
15,3.762
16,7.678
17,4.998
18,9.069
19,2.370
20,5.411
21,1.804
22,4.483
23,4.792
24,3.452
25,4.741
26,6.544
27,3.401
28,1.907
29,8.708
30,1.185
31,3.040
32,4.328
33,2.370
34,3.762
35,5.514
36,5.050
37,1.649
38,2.525
39,4.947
40,2.628
41,13.398
42,7.369
43,4.225
44,4.792
45,10.615
46,5.720
47,6.441
48,5.050
49,6.235
50,4.277
51,2.216
52,3.195
53,2.267
54,4.741
55,0.567
56,4.792
57,0.052
58,3.916
59,1.804
60,2.989
61,2.319
62,5.617
63,2.216
64,4.380
65,0.309
66,2.267
67,4.741
68,2.164
69,1.288
70,2.937
71,2.576
72,1.752
73,1.855
74,3.040
75,2.834
76,1.752
77,5.101
78,1.031
79,2.783
80,3.143
81,1.031
82,4.483
83,9.069
84,3.968
85,2.576
86,0.309
87,0.876
88,0.258
89,0.464
90,0.103
91,5.101
92,0.928
93,4.019
94,2.731
95,1.649
96,2.113
97,0.412
98,2.989
99,4.019
100,4.535
101,3.813
