 ,Area
1,0.309
2,0.103
3,7.935
4,7.575
5,65.390
6,2.164
7,2.628
8,0.155
9,2.061
10,3.040
11,2.422
12,6.905
13,1.031
14,228.119
15,1.340
16,7.472
17,0.773
18,1.597
19,0.670
20,0.412
21,1.804
22,9.997
23,0.515
24,4.586
25,2.010
26,6.235
27,2.680
28,32.412
29,13.964
30,0.258
31,0.618
32,14.943
33,3.504
34,0.412
35,0.103
36,0.412
37,3.813
38,2.113
39,7.472
40,3.504
41,0.515
42,8.142
43,0.464
44,0.824
45,0.103
46,1.494
47,5.204
48,2.422
49,1.546
50,2.680
51,9.945
52,0.670
53,0.155
54,1.700
55,1.597
56,0.515
57,1.340
58,3.865
59,5.101
60,1.804
61,3.092
62,1.185
63,1.185
64,1.391
65,3.246
66,2.731
67,0.206
68,1.391
69,2.370
70,2.319
71,1.907
72,3.607
73,2.113
74,6.287
75,7.781
76,7.523
77,0.155
78,3.401
79,2.731
80,2.886
81,3.607
82,0.670
83,2.473
84,3.659
85,6.029
86,4.741
87,2.113
88,1.082
89,1.443
90,2.319
91,3.659
92,3.556
93,2.783
94,7.987
95,2.061
96,1.752
97,1.082
98,2.680
99,13.707
100,12.985
101,2.628
102,2.370
103,2.525
104,3.710
105,96.720
106,3.092
107,0.928
108,4.638
109,0.412
110,0.361
111,4.947
112,3.452
113,1.494
114,2.370
115,4.741
116,10.203
117,0.876
118,3.607
119,4.277
120,0.773
121,2.989
122,432.328
123,2.319
124,2.731
125,84.714
126,0.670
127,4.483
128,0.103
129,2.937
130,3.607
131,2.113
132,1.700
133,3.916
134,6.956
135,0.773
136,2.731
137,5.514
138,11.233
139,9.430
140,3.401
141,0.567
142,3.195
143,6.699
144,3.813
145,1.958
146,0.515
147,2.834
148,3.298
149,13.243
150,1.288
151,2.319
152,34.370
153,11.388
154,7.678
155,4.174
156,3.556
157,2.989
158,2.680
159,8.142
160,2.989
161,3.040
162,2.834
163,0.309
164,3.710
165,2.628
166,3.092
167,1.031
168,2.061
169,2.937
170,1.443
171,1.031
172,9.327
173,2.989
174,0.979
175,0.876
176,4.380
177,1.443
178,9.481
179,0.876
180,2.834
181,22.261
182,3.504
183,9.121
184,7.420
185,3.298
186,2.525
187,34.473
188,1.082
189,27.620
190,0.103
191,2.576
192,8.142
193,6.596
194,1.907
195,2.783
196,28.908
197,18.963
198,1.134
199,1.700
200,0.412
201,2.525
202,17.005
203,7.266
204,3.298
205,56.115
206,3.659
207,1.031
208,13.861
209,1.958
210,2.886
211,2.783
212,0.464
213,3.040
214,4.071
215,1.134
216,0.258
217,6.544
218,2.886
219,1.391
