 ,Area
1,9.481
2,8.863
3,1.082
4,4.225
5,2.731
6,9.584
7,6.802
8,4.174
9,2.937
10,4.071
11,5.720
12,2.525
13,5.256
14,3.710
15,3.659
16,7.317
17,4.380
18,4.122
19,3.607
20,3.968
21,6.287
22,3.762
23,3.710
24,23.858
25,13.037
26,1.494
27,6.544
28,6.132
29,7.626
30,13.552
31,0.876
32,7.575
33,2.010
34,5.153
35,11.079
36,0.103
37,4.019
38,7.008
39,1.288
40,14.274
41,5.462
42,1.031
43,1.597
44,17.314
45,32.876
46,6.183
47,9.430
48,1.185
49,4.586
50,5.204
51,3.349
52,3.607
53,10.460
54,9.739
55,4.895
56,6.080
57,15.819
58,9.275
59,4.380
60,4.741
61,13.707
62,3.556
63,5.668
64,4.792
65,2.061
66,4.225
67,11.491
68,5.050
69,2.473
70,0.515
71,1.237
72,9.584
73,4.792
74,3.556
