 ,Area
1,5.153
2,0.155
3,3.710
4,0.824
5,0.309
6,7.111
7,7.214
8,4.431
9,2.576
10,2.731
11,9.121
12,2.061
13,5.617
14,4.225
15,0.155
16,7.678
17,3.092
18,5.926
19,7.884
20,4.019
21,3.968
22,2.731
23,5.462
24,3.813
25,7.059
26,3.143
27,5.101
28,2.886
29,5.411
30,5.204
31,3.092
32,4.483
33,4.431
34,2.267
35,0.979
36,1.031
37,1.907
38,3.762
39,3.762
40,3.040
41,11.388
42,4.844
43,5.771
44,7.317
45,18.138
46,3.813
47,7.729
48,3.659
49,1.855
50,5.874
51,8.193
52,3.813
53,4.792
54,5.565
55,3.246
56,1.443
57,13.346
58,0.052
59,2.164
60,4.586
61,4.174
62,4.535
63,4.689
64,8.915
65,3.452
66,15.407
67,2.267
68,5.823
69,0.464
70,4.741
71,9.018
72,2.989
73,4.277
74,2.886
75,3.916
76,3.452
77,3.968
78,0.721
79,3.556
80,8.193
81,0.052
82,3.607
83,5.720
84,4.071
85,1.752
86,7.832
87,5.514
88,6.338
89,1.907
90,3.401
91,7.832
92,0.670
93,2.937
94,5.359
95,3.865
96,0.979
97,4.019
98,8.811
99,0.206
100,6.802
101,6.853
102,9.584
103,2.010
104,5.514
105,8.915
106,8.863
107,0.052
108,0.206
109,4.947
110,0.052
111,5.204
112,4.225
113,0.618
114,5.874
115,6.287
116,3.556
117,9.945
118,1.134
119,2.576
120,2.628
121,3.968
122,6.338
123,4.122
124,1.649
125,2.267
126,2.010
127,14.428
128,2.422
129,3.710
130,10.667
131,2.164
132,5.153
133,2.216
134,4.328
135,4.947
136,4.586
137,2.525
138,0.721
139,6.647
140,3.659
141,0.309
142,3.349
143,4.741
144,11.903
145,0.052
146,1.237
147,0.155
