 ,Area
1,3.195
2,1.546
3,2.937
4,2.989
5,2.010
6,1.597
7,1.855
8,0.567
9,0.206
10,8.760
11,0.103
12,371.266
13,2.989
14,2.731
15,2.783
16,2.216
17,0.876
18,2.164
19,14.634
20,2.525
21,1.597
22,0.361
23,2.473
24,2.216
25,3.092
26,9.069
27,3.349
28,1176.510
29,2.422
30,4.586
31,1.288
32,1.082
33,1.907
34,1.494
35,7.059
36,14.428
37,0.412
38,13.243
39,1.649
40,2.267
41,72.553
42,3.298
43,1.134
44,2.576
45,9.121
46,5.668
47,4.844
48,1.700
49,2.267
50,35.967
51,5.977
52,1.443
53,1.288
54,46.840
55,2.010
56,0.876
57,2.267
58,8.657
59,11.646
60,1.804
61,2.834
62,0.103
63,3.607
64,1505.626
65,8.451
66,3.865
67,1.907
68,42.151
69,0.206
70,2.525
71,2.989
72,4.792
73,1.288
74,8.296
75,34.576
76,5.874
77,0.309
78,3.556
79,2.473
80,3.556
81,1.597
82,0.361
83,2.576
84,1.804
85,1.494
86,2.680
87,4.071
88,2.576
89,1.804
90,1.700
91,1.082
92,1.340
93,0.824
94,0.928
95,1.855
96,22.724
97,4.431
98,22.930
99,1.804
100,1.288
101,1.546
102,2.937
103,43.748
104,3.556
105,1.443
106,0.412
107,53.693
108,5.771
109,0.361
110,0.361
111,1.288
112,2.680
113,1.443
114,3.762
115,0.258
116,0.773
117,0.155
118,1.237
119,35.040
120,9.172
121,2.834
122,8.142
123,0.928
124,0.103
125,1.546
126,0.618
127,21.848
128,1.649
129,3.607
130,7.266
131,2.731
132,4.689
133,2.113
134,1.752
135,1.340
136,1.958
137,4.071
138,2.473
139,4.638
140,23.343
141,1.082
142,0.309
143,2.783
144,1.700
145,6.802
146,241.723
147,2.886
148,1.855
149,3.916
150,0.618
151,1.443
152,2.525
153,2.061
154,0.721
155,1.340
156,2.010
157,10.512
158,0.412
159,0.206
160,0.670
161,0.361
162,4.638
163,0.103
164,1.288
165,1.031
166,1.134
167,11.182
168,2.525
169,0.928
170,2.216
171,5.462
172,14.480
173,140.571
174,1.391
175,1.494
176,7.987
177,10.873
178,0.206
179,2.319
180,48.746
181,0.721
182,0.567
183,1.185
184,2.267
185,1.288
186,3.246
187,1.700
188,4.998
189,1.237
190,3.659
191,0.721
192,0.258
193,0.309
194,0.103
195,0.155
196,1.700
197,2.370
198,1.391
199,2.783
200,1.649
201,0.412
202,0.876
203,4.019
204,0.258
205,1.185
206,0.670
207,114.549
208,0.206
209,1.082
210,0.258
211,2.010
212,2.886
213,2.370
214,4.431
215,356.168
216,1.082
217,1.288
218,0.361
219,5.565
220,1.288
221,1.443
222,0.206
223,1.443
224,1.031
225,1.546
226,12.625
227,0.206
228,1.340
229,1.185
230,1.907
231,3.710
232,0.309
233,10.100
234,0.876
235,8.451
236,0.103
237,15.356
238,1.288
239,0.567
240,2.989
241,0.309
242,0.721
243,0.103
244,1.649
245,1.391
246,1.134
247,0.670
248,2.422
249,1.494
250,2.731
251,1.391
252,2.061
253,1.082
254,6.390
255,0.876
256,1.958
257,7.111
258,0.670
259,60.134
260,1.494
261,0.206
262,4.638
263,1.031
264,1.597
265,0.670
266,2.164
267,1.855
268,0.670
269,2.164
270,2.164
271,1.443
272,12.985
273,2.216
274,0.721
275,2.628
276,2.370
277,2.422
278,0.721
279,9.378
280,3.195
281,4.998
282,66.575
283,1.958
284,248.318
285,1.546
286,5.514
287,4.431
288,2.164
289,4.998
290,4.947
291,1.443
292,1.031
293,2.937
294,161.234
295,0.721
296,0.464
297,0.464
298,1.700
299,1.288
300,4.328
301,1.546
302,2.164
303,0.876
304,0.567
305,9.533
306,3.246
307,0.206
308,0.464
309,0.515
310,0.928
311,0.721
312,0.670
313,0.155
314,1.958
315,3.401
316,3.195
317,2.473
318,3.968
319,0.103
320,2.319
321,2.783
