 ,Area
1,2.010
2,0.979
3,1.804
4,65.081
5,45.500
6,14.995
7,1.185
8,2.886
9,0.103
10,4.174
11,1.752
12,1.752
13,8.039
14,3.092
15,2.061
16,2.989
17,2.576
18,0.412
19,0.670
20,0.515
21,0.258
22,0.258
23,6.802
24,0.928
25,0.876
26,3.659
27,0.979
28,4.380
29,0.721
30,2.319
31,3.813
32,1.546
33,2.010
34,1.546
35,0.309
36,0.670
37,7.729
38,1.752
39,1.700
40,2.216
41,1.237
42,3.401
43,5.307
44,1.494
45,2.680
46,1.546
47,0.618
48,39.677
49,1.134
50,7.472
51,0.670
52,1.649
53,9.687
54,0.670
55,2.061
56,3.040
57,4.844
58,2.319
59,2.319
60,88.321
61,24.837
62,2.937
63,2.886
64,8.657
65,82.189
66,2.525
67,3.401
68,0.103
69,3.143
70,5.256
71,4.019
72,3.246
73,1.494
74,0.103
75,17.829
76,0.464
77,2.576
78,22.982
79,0.206
80,0.309
81,83.168
82,0.258
83,0.515
84,0.928
85,4.792
86,0.721
87,0.928
88,4.380
89,2.886
90,1.185
91,2.267
92,0.309
93,0.103
94,0.567
95,1.649
96,1.185
97,0.412
98,2.937
99,2.010
100,1.082
101,0.618
102,6.802
103,1.185
104,2.628
105,3.710
106,1.237
107,0.464
108,5.823
109,1.752
110,0.618
111,0.206
112,0.824
113,7.266
114,6.596
115,0.928
116,1.391
117,0.670
118,1.649
119,1.237
120,3.401
121,0.876
122,1.700
123,1.546
124,20.199
125,0.155
126,9.378
127,0.567
128,2.422
129,0.721
130,0.155
131,1.752
132,0.206
133,2.576
134,1.546
135,1.340
136,3.916
137,2.061
138,1.134
139,2.525
140,1.391
141,0.567
142,3.813
143,2.319
144,5.256
145,8.811
146,1.443
147,3.916
148,1.855
149,1.082
150,0.464
151,2.164
152,0.258
153,10.460
154,2.010
155,0.773
156,2.164
157,6.905
158,1.031
159,16.077
160,2.628
161,1.391
162,1.185
163,0.824
164,1.649
165,11.749
166,2.061
167,3.452
168,3.607
169,13.191
170,5.668
171,6.750
172,1.649
173,3.195
174,5.771
175,3.452
176,7.059
177,5.256
178,1.700
179,2.989
180,2.010
181,1.031
182,3.401
183,3.607
184,0.464
185,0.206
186,1.649
187,4.019
188,2.216
189,3.607
190,1.597
191,7.781
192,0.721
193,3.865
194,4.741
195,1.443
196,3.092
197,1.494
198,12.367
199,0.103
200,1.649
201,18.344
202,1.031
203,2.319
204,1.494
205,3.607
206,2.010
207,16.592
208,2.370
209,0.103
210,2.989
211,0.618
212,6.132
213,3.865
214,6.699
215,2.525
216,1.597
217,1.907
218,0.721
219,0.515
220,0.824
221,1.649
222,2.834
223,21.797
224,1.082
225,1.855
226,1.237
227,0.876
228,2.628
229,9.018
230,0.721
231,0.155
232,52.302
233,0.876
234,0.103
235,2.680
236,2.010
237,4.895
238,0.309
239,0.515
240,1.700
241,31.845
242,2.216
243,116.713
244,2.267
245,0.876
246,3.659
247,0.412
248,1.855
249,1.134
250,12.006
251,5.617
252,1.804
253,2.010
254,1.082
255,1.546
256,1.031
257,1.031
258,0.206
259,0.155
260,0.103
261,0.928
262,1.031
263,3.195
264,5.720
265,9.172
266,0.309
267,2.628
268,1.804
269,3.040
270,0.206
271,1.597
272,2.164
273,0.103
274,3.040
275,2.989
276,1.494
277,0.464
278,1.134
279,1.185
280,5.153
281,2.886
282,4.380
283,4.174
284,0.361
285,0.618
286,4.483
287,5.668
288,5.359
289,0.773
290,2.370
291,1.649
292,31.896
293,8.502
294,0.309
295,2.473
296,0.258
297,6.699
298,2.473
299,14.789
300,0.103
301,0.155
302,0.928
303,11.594
304,1.907
305,2.989
306,2.680
307,0.618
308,0.721
309,3.298
310,2.628
311,4.586
312,23.188
313,0.206
314,2.473
315,1.391
316,0.103
317,3.916
318,1.031
319,2.267
320,2.319
321,6.699
322,2.473
323,0.361
324,2.680
325,0.567
326,2.731
327,10.770
328,1.031
329,2.473
330,3.813
331,0.206
332,1.443
333,0.258
334,3.298
335,0.928
336,0.206
337,3.401
338,0.773
339,1.649
340,7.832
341,6.441
342,5.720
343,0.464
344,1.082
345,0.361
346,11.182
347,1.546
348,0.928
349,2.886
350,1.391
351,2.422
352,3.607
353,0.206
354,5.823
355,0.567
356,2.886
357,2.061
358,1.752
359,0.618
360,1.597
361,4.328
362,4.535
363,0.567
364,1.031
365,10.100
366,11.749
367,1.237
368,0.928
369,5.565
370,1.855
371,0.618
372,6.029
373,0.670
374,11.079
375,2.319
376,1.031
377,1.494
378,0.824
379,0.361
