 ,Area
1,0.155
2,2.370
3,1.288
4,3.195
5,8.708
6,8.142
7,1.546
8,2.731
9,3.040
10,3.401
11,2.937
12,5.359
13,2.216
14,2.937
15,3.298
16,3.504
17,2.525
18,2.576
19,1.597
20,2.576
21,3.968
22,2.525
23,2.113
24,3.298
25,3.040
26,8.915
27,3.246
28,2.113
29,3.298
30,2.319
31,4.019
32,2.886
33,2.834
34,1.804
35,3.607
36,4.483
37,2.370
38,4.019
39,4.174
40,3.349
41,2.525
42,2.216
43,0.824
44,3.504
45,3.349
46,8.863
47,3.195
48,3.092
49,2.010
50,2.164
51,1.907
52,2.267
53,2.886
54,2.164
55,3.298
56,4.071
57,6.853
58,1.907
59,3.762
60,1.958
61,3.298
62,4.792
63,15.253
64,3.916
65,2.680
66,2.783
67,2.680
68,21.745
69,3.246
70,3.092
71,3.092
72,2.113
73,2.267
74,4.431
75,2.628
76,9.224
77,2.113
78,1.855
79,2.834
80,2.473
81,9.894
82,2.731
83,2.370
84,2.216
85,4.895
86,2.628
87,3.246
88,4.895
89,3.143
90,2.576
91,3.710
92,2.113
93,2.783
94,2.473
95,1.907
96,3.298
97,1.752
98,2.989
99,9.687
100,2.886
101,4.225
102,2.319
103,3.092
104,4.174
105,9.894
106,2.628
107,2.731
108,5.720
109,2.628
110,1.185
111,3.556
112,2.473
113,2.834
114,3.246
115,1.597
116,3.143
117,3.349
118,20.251
119,1.958
120,1.700
121,3.659
122,1.958
123,3.040
124,2.731
125,4.019
126,4.483
127,2.370
128,11.233
129,4.689
130,5.926
131,3.092
132,2.473
133,2.525
134,3.916
135,4.071
136,1.185
137,3.143
138,9.533
139,3.143
140,1.340
141,3.349
142,5.050
143,2.319
144,3.504
145,2.319
146,2.937
147,8.657
148,3.401
149,1.649
150,2.164
151,8.090
152,2.216
153,3.143
154,2.216
155,2.680
156,2.937
157,2.422
158,3.556
159,2.937
160,3.452
161,4.019
162,3.659
163,12.934
164,2.164
165,8.090
166,8.502
167,2.113
168,2.319
169,5.256
170,3.865
171,6.544
172,3.246
173,4.431
174,2.628
175,2.525
176,7.059
177,2.576
178,2.989
179,2.783
180,4.638
181,2.267
182,2.422
183,2.576
184,7.523
185,2.422
186,3.246
187,3.143
188,2.576
189,2.989
190,3.813
191,2.989
192,4.122
193,2.473
194,6.390
195,2.834
196,2.319
197,2.834
198,2.370
199,2.113
200,1.649
201,3.401
202,3.556
203,13.346
204,2.576
205,2.061
206,12.831
207,2.473
208,1.082
209,4.019
210,13.346
211,3.504
212,3.143
213,3.092
214,3.556
215,2.937
216,12.779
217,2.834
218,3.246
219,3.092
220,1.855
221,1.855
222,5.101
223,5.565
224,2.886
225,2.370
226,2.473
227,2.370
228,5.771
229,2.628
230,0.721
231,0.464
232,2.010
233,2.731
234,4.019
235,3.813
236,2.267
237,2.267
238,1.855
239,2.061
240,1.597
241,2.783
242,4.947
243,1.907
244,6.287
245,4.225
246,1.134
247,1.134
248,0.773
249,1.649
250,3.092
251,3.040
252,2.886
253,18.293
254,2.680
255,1.082
256,2.783
257,5.720
258,3.195
259,1.752
260,1.237
261,1.752
262,2.525
263,2.164
264,8.863
265,2.164
266,2.989
267,0.464
268,1.031
269,2.628
270,0.309
271,6.338
272,1.700
273,0.721
274,2.783
275,2.010
276,2.267
277,2.473
278,2.783
279,2.834
280,1.494
281,2.834
282,3.092
283,2.422
284,2.216
285,0.309
286,7.523
287,2.010
288,2.061
289,2.061
290,2.370
291,3.865
292,7.935
293,2.319
294,2.937
295,2.525
296,2.319
297,2.886
298,9.945
299,1.958
300,1.700
301,3.195
302,2.473
303,2.834
304,1.958
305,4.019
306,2.319
307,7.420
308,4.844
309,0.515
310,1.752
311,2.319
312,0.155
313,1.443
314,2.061
315,3.916
316,2.370
317,1.958
318,6.338
319,2.680
320,3.298
321,1.804
322,2.886
323,2.319
324,2.113
325,2.422
326,1.855
327,2.061
328,2.525
329,3.195
330,3.813
331,2.731
332,4.225
333,3.401
334,2.267
335,10.976
336,1.804
337,2.422
338,1.237
339,1.752
340,4.741
341,2.370
342,1.804
343,2.061
344,5.514
345,2.422
346,2.319
347,2.473
348,1.752
349,0.824
350,2.061
351,3.246
352,2.731
353,1.340
354,2.370
355,2.783
356,7.214
357,2.422
358,2.164
359,0.309
360,4.483
361,1.546
362,2.267
363,2.783
364,2.010
365,1.649
366,3.710
367,0.567
368,2.731
369,3.195
370,3.143
