 ,Area
1,1.185
2,3.762
3,0.567
4,0.155
5,1.134
6,1.391
7,2.267
8,3.659
9,5.462
10,2.680
11,0.155
12,239.249
13,3.040
14,1.082
15,2.473
16,1.391
17,0.618
18,0.670
19,2.783
20,6.183
21,2.576
22,1.855
23,3.762
24,3.968
25,1.597
26,4.586
27,1.752
28,1.082
29,45.500
30,1.494
31,16.695
32,1.855
33,0.206
34,3.040
35,1.700
36,6.235
37,2.267
38,26.228
39,4.844
40,3.813
41,3.607
42,0.618
43,0.618
44,3.246
45,1.700
46,0.155
47,3.143
48,0.670
49,2.525
50,3.349
51,1.649
52,3.968
53,0.721
54,4.431
55,2.422
56,2.576
57,3.710
58,10.151
59,8.554
60,1.958
61,1.494
62,1.649
63,6.493
64,0.979
65,1.237
66,2.061
67,1.185
68,9.636
69,3.349
70,4.019
71,1.597
72,0.824
73,1.134
74,4.071
75,1.752
76,4.019
77,6.905
78,3.813
79,2.937
80,2.680
81,2.319
82,1.958
83,0.824
84,0.721
85,4.380
86,112.076
87,0.928
88,34.164
89,5.359
90,2.576
91,3.401
92,2.886
93,2.113
94,0.361
95,0.464
96,0.567
97,1.649
98,0.876
99,2.731
100,2.370
101,1.340
102,12.109
103,0.309
104,0.876
105,1.288
106,1.546
107,0.567
108,1.340
109,0.928
110,1.134
111,2.783
112,218.071
113,2.834
114,3.452
115,2.061
116,0.103
117,3.195
118,0.309
119,0.515
120,10.718
121,2.886
122,2.473
123,2.061
124,1.597
125,0.567
126,8.245
127,2.319
128,3.143
129,13.810
130,15.819
131,2.061
132,1.082
133,1.134
134,0.103
135,21.230
136,0.258
137,1.752
138,2.783
139,1.855
140,6.183
141,5.204
142,7.266
143,94.092
144,4.638
145,0.361
146,2.010
147,5.153
148,1.237
149,1.546
150,1.649
151,0.618
152,5.256
153,1.082
154,2.989
155,4.535
156,0.618
157,4.225
158,3.762
159,2.628
160,4.895
161,0.721
162,0.309
163,0.824
164,0.258
165,0.103
166,3.349
167,3.298
168,1.391
169,3.349
170,4.895
171,2.267
172,4.844
173,4.122
174,16.592
175,0.928
176,4.225
177,5.617
178,0.979
179,3.813
180,1.907
181,2.834
182,3.195
183,20.818
184,3.143
185,13.243
186,1.804
187,1.752
188,2.319
189,3.865
190,3.968
191,2.010
192,1.649
193,3.916
194,1.134
195,1.597
196,1.340
197,2.010
198,3.968
199,1.340
200,2.886
201,10.357
202,1.700
203,2.628
204,3.452
205,2.113
206,0.670
207,0.155
208,0.515
209,3.813
210,3.143
211,2.164
212,0.206
213,2.061
214,1.907
215,3.298
216,7.266
217,0.309
218,3.813
219,15.304
220,5.050
221,10.254
222,2.267
223,2.525
224,3.762
225,7.317
226,2.267
227,1.134
228,0.206
229,4.122
230,11.646
231,0.309
232,0.979
233,5.307
234,3.195
235,3.349
236,13.604
237,4.071
238,4.895
239,1.031
240,26.228
241,3.968
242,3.813
243,3.710
244,0.876
245,2.525
246,10.924
247,0.103
248,5.720
249,1.237
250,6.905
251,2.061
252,4.586
253,4.483
254,4.071
255,4.019
256,4.895
257,2.267
258,1.082
259,2.164
260,6.390
261,0.103
262,0.515
263,16.335
264,8.605
265,3.143
266,3.401
267,286.810
268,0.670
269,4.122
270,1.855
271,0.515
272,0.979
273,0.618
274,15.150
275,1.958
276,1.700
277,1.958
278,3.762
279,0.773
280,2.473
281,3.143
282,1.700
283,10.100
284,7.523
285,0.206
286,0.721
287,0.361
288,1.185
289,1.031
290,7.059
291,2.937
292,1.546
293,41.687
294,1.546
295,0.773
296,3.401
297,3.401
298,4.895
299,1.237
300,1.649
301,3.298
302,270.321
303,0.876
304,2.113
305,2.937
306,1.804
307,1.649
308,4.019
309,3.195
310,2.267
311,3.298
312,1.288
313,0.824
314,1.237
315,3.556
316,1.546
317,1.546
318,7.369
319,11.852
320,2.989
321,1.494
322,0.515
323,2.113
324,0.103
325,1.804
326,1.494
327,1.546
328,0.876
329,1.340
330,7.884
331,2.834
332,4.792
333,2.886
334,10.976
335,0.103
336,14.170
337,51.838
338,3.298
339,0.206
340,0.567
341,0.876
342,2.628
343,0.464
344,51.117
345,1.391
346,4.535
347,2.576
348,3.504
349,2.422
350,0.309
351,1.031
352,1.649
353,0.309
