 ,Area
1,1.340
2,0.206
3,0.412
4,12.418
5,2.164
6,10.460
7,1.546
8,3.195
9,1.237
10,2.370
11,2.783
12,1.700
13,1.700
14,1.958
15,1.340
16,1.958
17,1.443
18,0.103
19,1.752
20,2.576
21,2.010
22,2.061
23,2.216
24,1.752
25,2.113
26,2.525
27,2.422
28,2.061
29,1.597
30,2.319
31,2.010
32,6.132
33,3.040
34,1.907
35,1.752
36,30.557
37,2.164
38,1.855
39,1.494
40,2.628
41,2.319
42,3.246
43,2.628
44,1.546
45,1.134
46,2.061
47,2.010
48,0.258
49,1.855
50,1.494
51,2.216
52,3.040
53,4.277
54,3.246
55,2.937
56,2.164
57,2.834
58,1.288
59,2.319
60,1.907
61,3.092
62,3.092
63,1.391
64,137.273
65,1.443
66,2.164
67,2.680
68,1.907
69,1.700
70,2.731
71,2.783
72,1.597
73,2.216
74,1.907
75,2.164
76,11.542
77,5.101
78,2.216
79,3.813
80,4.998
81,2.525
82,4.535
83,1.700
84,2.576
85,2.886
86,2.061
87,46.118
88,0.206
89,2.113
90,1.855
91,2.422
92,2.576
93,1.340
94,4.328
95,1.237
96,1.082
97,3.504
98,1.443
99,6.080
100,2.628
101,7.781
102,2.731
103,2.989
104,3.040
105,2.370
106,2.576
107,3.710
108,4.483
109,3.556
110,1.288
111,2.010
112,2.680
113,2.164
114,2.061
115,1.958
116,2.525
117,2.422
118,1.494
119,4.380
120,2.216
121,2.061
122,2.216
123,1.288
124,2.010
125,1.907
126,2.216
127,5.256
128,3.607
129,2.680
130,2.113
131,1.597
132,1.494
133,2.680
134,5.307
135,1.546
136,2.010
137,2.473
138,2.164
139,4.019
140,1.494
141,2.886
142,2.267
143,1.340
144,2.267
145,2.576
146,1.082
147,2.473
148,2.010
149,1.340
150,2.576
151,1.700
152,6.750
153,3.298
154,8.348
155,3.452
156,2.216
157,2.473
158,1.752
159,0.979
160,2.680
161,1.082
162,2.937
163,2.061
164,2.061
165,2.267
166,2.267
167,2.525
168,1.855
169,1.288
170,2.267
171,2.370
172,2.061
173,1.649
174,2.576
175,2.216
176,1.907
177,1.185
178,1.752
179,2.370
180,1.752
181,2.113
182,2.576
183,1.546
184,2.267
185,2.113
186,2.576
187,1.649
188,1.855
189,2.164
190,2.422
191,2.010
192,9.481
193,2.216
194,2.731
195,2.267
196,2.422
197,2.061
198,1.700
199,3.246
200,0.361
201,2.010
202,5.050
203,1.597
204,1.597
205,2.319
206,7.214
207,1.907
208,2.164
209,6.956
210,2.628
211,6.132
212,6.080
213,2.010
214,1.804
215,2.164
216,2.216
217,611.598
218,2.886
219,1.855
220,2.319
221,2.010
222,2.164
223,1.597
224,1.340
225,3.246
226,10.100
227,2.422
228,9.791
229,1.082
230,2.113
231,1.391
232,2.216
233,5.514
234,3.195
235,13.913
236,2.473
237,8.451
238,3.865
239,1.700
240,2.525
241,2.731
242,2.525
243,14.377
244,10.976
245,3.195
246,6.338
247,3.659
248,2.473
249,1.134
250,1.443
251,4.586
252,1.907
253,6.802
254,1.752
255,1.134
256,3.143
257,2.422
258,2.370
259,4.689
260,4.122
261,2.576
262,1.391
263,11.233
264,2.010
265,1.855
266,1.958
267,1.546
268,1.391
269,2.113
270,2.113
271,2.422
272,2.989
273,2.216
274,2.164
275,2.113
276,6.235
277,2.783
278,2.680
279,6.183
280,2.113
281,2.216
282,2.010
283,1.288
284,3.092
285,6.699
286,0.618
287,2.628
288,2.164
289,1.031
290,2.473
291,1.340
292,1.546
293,3.401
294,1.804
295,3.092
296,2.267
297,2.370
298,2.680
299,2.216
300,2.422
301,2.061
302,4.535
303,14.789
304,0.979
305,2.834
306,4.174
307,0.670
308,2.731
309,0.464
310,1.804
311,2.834
312,1.288
313,2.164
314,2.731
315,2.422
316,9.378
317,5.668
318,1.031
319,2.113
320,1.134
321,1.907
322,1.391
323,0.670
324,1.907
325,11.182
326,1.288
327,6.647
328,0.464
329,4.019
330,2.886
331,5.411
332,2.010
333,1.752
334,7.420
335,1.082
336,1.494
337,3.143
338,0.824
339,3.865
340,9.018
341,4.844
342,27.980
343,0.567
344,6.544
345,1.546
346,1.134
347,3.195
348,1.649
349,2.113
350,1.494
351,1.907
352,1.958
353,1.649
354,1.649
355,0.361
356,3.607
357,0.103
358,2.010
359,1.804
360,1.443
361,0.515
362,1.494
363,1.340
364,0.567
365,6.235
366,1.649
367,1.752
368,1.649
369,1.082
370,1.288
371,1.288
372,1.649
373,1.288
374,1.340
375,0.464
376,1.597
377,2.113
378,0.876
379,2.061
380,1.700
381,1.288
382,5.565
383,1.288
384,0.464
385,0.670
386,0.464
387,2.164
388,1.907
389,1.288
390,0.824
391,1.185
392,1.649
393,1.546
394,1.391
395,2.113
396,1.597
397,15.716
398,5.926
399,1.804
400,1.185
401,3.813
402,1.958
403,2.061
404,1.597
405,1.237
406,1.855
407,1.391
408,1.340
409,0.773
410,1.494
411,1.340
412,1.031
413,1.031
414,0.721
415,1.546
416,1.391
417,0.928
418,0.928
419,0.412
420,0.103
421,1.082
422,0.721
423,1.031
424,0.412
425,1.494
426,1.494
427,1.958
428,0.979
429,1.031
430,1.185
431,0.412
432,2.010
433,0.309
434,3.813
435,1.134
436,4.328
437,0.412
438,70.595
439,1.082
440,1.340
441,1.031
442,1.546
443,0.773
444,0.773
445,1.494
446,1.031
447,0.979
448,0.412
449,2.061
450,0.515
451,0.721
452,0.928
453,0.258
454,0.979
455,1.546
456,0.515
457,0.670
458,0.103
459,17.778
460,1.907
461,0.155
462,1.907
463,1.546
464,1.546
465,5.823
466,9.430
467,0.773
468,0.515
469,0.618
470,2.834
471,0.309
472,0.567
473,0.103
474,2.628
475,0.670
476,0.515
477,0.721
478,1.494
479,0.824
480,3.504
481,3.762
482,0.979
483,0.103
484,0.618
485,0.876
486,2.061
487,0.464
