 ,Area
1,11.182
2,3.092
3,2.886
4,9.378
5,4.689
6,6.853
7,3.298
8,3.298
9,3.659
10,3.865
11,12.779
12,3.143
13,3.143
14,4.122
15,1.237
16,3.195
17,4.998
18,3.659
19,3.504
20,23.085
21,8.554
22,4.535
23,3.916
24,8.502
25,4.895
26,3.968
27,3.452
28,3.607
29,4.225
30,2.783
31,8.760
32,4.998
33,4.019
34,2.216
35,9.687
36,2.061
37,3.143
38,2.989
39,6.390
40,9.842
41,4.535
42,3.556
43,3.143
44,3.504
45,4.535
46,13.913
47,3.968
48,3.659
49,2.473
50,4.380
51,12.058
52,3.968
53,2.834
54,3.040
55,5.307
56,2.731
57,3.916
58,6.441
59,2.680
60,2.576
61,3.813
62,3.298
63,13.037
64,4.328
65,2.731
66,1.700
67,3.916
68,2.473
69,14.067
70,12.161
71,3.092
72,0.928
73,2.473
74,2.576
75,2.319
76,2.834
77,2.628
78,5.204
79,13.294
80,2.473
81,2.731
82,6.287
83,5.050
84,2.937
85,11.027
86,13.810
87,0.155
88,2.525
89,2.576
90,3.195
91,6.338
92,0.155
93,2.267
94,2.422
95,3.607
96,2.164
97,5.153
98,9.378
99,12.985
100,7.059
101,2.576
102,3.968
103,5.668
104,2.886
105,2.937
106,2.216
107,1.340
108,3.143
109,3.401
110,1.494
111,0.309
112,1.649
113,1.752
