 ,Area
1,0.361
2,0.309
3,0.928
4,115.992
5,1.134
6,0.773
7,0.309
8,2.422
9,11.130
10,2.216
11,1.958
12,7.317
13,14.170
14,13.913
15,0.103
16,111.973
17,1.546
18,1.855
19,0.721
20,3.762
21,2.164
22,2.834
23,5.101
24,2.886
25,3.916
26,3.092
27,4.225
28,0.258
29,1.288
30,0.773
31,1.494
32,145.003
33,0.103
34,1.597
35,4.277
36,1.752
37,1.340
38,88.991
39,2.164
40,2.216
41,1.443
42,6.390
43,0.258
44,1.391
45,6.132
46,0.464
47,11.388
48,0.979
49,2.216
50,2.886
51,31.381
52,0.979
53,0.258
54,2.216
55,7.781
56,1.185
57,1.752
58,1.443
59,15.562
60,0.155
61,0.773
62,86.414
63,1.237
64,71.213
65,1.082
66,15.407
67,5.514
68,0.464
69,53.693
70,0.103
71,0.361
72,2.370
73,13.037
74,0.670
75,0.155
76,7.626
77,2.783
78,2.164
79,0.258
80,0.361
81,0.361
82,6.390
83,13.294
84,1.752
85,1.752
86,7.523
87,1.288
88,2.216
89,0.103
90,5.204
91,0.979
92,4.225
93,0.103
94,2.783
95,60.753
96,3.659
97,3.452
98,186.638
99,4.019
100,2.576
101,0.824
102,1.546
103,0.103
104,1.134
105,2.783
106,0.464
107,1.340
108,0.515
109,2.010
110,11.955
111,124.752
112,0.773
113,7.472
114,0.103
115,0.155
116,2.010
117,2.010
118,2.628
119,3.710
120,2.989
121,6.647
122,0.206
123,1.700
124,1.597
125,4.998
126,3.195
127,46.582
128,0.309
129,6.596
130,5.256
131,1.752
132,839.923
133,1.649
134,3.556
135,1.597
136,0.567
137,0.155
138,0.515
139,2.267
140,8.039
141,1.597
142,2.113
143,0.515
144,0.155
145,1.391
146,1.185
147,28.496
148,10.203
149,0.103
150,6.905
151,6.493
152,8.915
153,1.031
154,7.575
155,12.676
156,6.132
157,1.185
158,3.298
159,2.680
160,26.950
161,2.164
162,453.249
163,2.680
164,2.989
165,14.325
166,1.340
167,9.430
168,1.237
169,20.509
170,1.597
171,1.752
172,1.907
173,2.164
174,12.418
175,1.237
176,13.088
177,0.258
178,3.195
179,2.525
180,0.155
181,2.216
182,1.340
183,26.228
184,2.937
185,0.309
186,4.741
187,3.143
188,4.277
189,0.155
190,0.155
191,1.804
192,0.103
193,4.071
194,1.340
195,1.907
196,1.082
197,4.792
198,2.473
199,5.668
200,0.567
201,1.700
202,93.886
203,2.473
204,2.061
205,15.613
206,0.464
207,167.521
208,12.676
209,26.486
210,3.865
211,2.370
212,1.391
213,2.783
214,30.660
215,0.103
216,0.155
217,1.494
218,3.349
219,0.309
220,0.515
221,7.111
222,14.067
223,0.721
224,7.626
225,6.647
226,2.525
227,0.155
228,0.309
229,2.680
230,1.288
231,0.155
232,20.766
233,1.443
234,19.220
235,0.721
236,4.947
237,0.103
238,7.472
239,2.422
240,2.834
241,0.412
242,0.979
243,0.309
244,815.601
245,0.103
246,0.206
247,16.386
248,0.618
249,2.886
250,3.195
251,2.525
252,0.515
253,6.905
254,0.155
255,1.855
256,0.206
257,0.567
258,3.246
259,4.741
260,0.670
261,5.204
262,1.340
263,2.576
264,1.752
265,1.185
266,0.618
267,5.462
268,5.256
269,1.958
270,1.443
271,0.773
272,395.434
273,3.298
274,1.546
275,4.741
276,8.863
277,0.206
278,0.567
279,2.164
280,1.700
281,6.493
282,4.071
283,28.702
284,0.670
285,1.907
286,19.633
287,1.752
288,1.288
289,0.515
290,5.050
291,1.804
292,0.103
293,12.264
294,2.010
295,4.328
296,1.907
297,1.546
298,2.267
299,1.494
300,1.082
301,22.003
302,0.618
303,0.670
304,3.195
305,2.164
306,1.288
307,1.494
308,2.937
309,1.907
310,0.515
311,1.700
312,68.327
313,1.082
314,1.185
315,0.206
316,0.309
317,0.567
318,2.834
319,2.061
