 ,Area
1,2.731
2,6.338
3,3.865
4,2.886
5,4.019
6,2.473
7,3.298
8,3.349
9,3.659
10,4.741
11,2.783
12,3.607
13,2.937
14,4.328
15,3.040
16,7.111
17,3.092
18,2.731
19,3.040
20,11.079
21,3.607
22,2.113
23,3.040
24,2.113
25,3.556
26,4.483
27,2.010
28,4.380
29,3.195
30,4.225
31,3.813
32,2.886
33,2.319
34,3.092
35,3.968
36,2.319
37,2.628
38,7.369
39,2.628
40,3.452
41,2.937
42,3.607
43,3.968
44,2.525
45,2.061
46,3.092
47,2.216
48,3.659
49,2.164
50,2.473
51,1.649
52,2.370
53,2.783
54,2.061
55,6.544
56,0.412
57,3.349
58,3.092
59,2.164
60,3.246
61,2.628
62,3.452
63,2.473
64,1.752
65,6.235
66,4.895
67,2.010
68,5.204
69,6.441
70,3.246
71,2.576
72,1.546
73,7.987
74,2.267
75,2.783
76,2.731
77,2.834
78,1.494
79,3.092
80,1.907
81,6.183
82,2.783
83,6.287
84,1.443
85,1.752
86,1.855
87,2.010
88,0.928
89,1.391
90,0.928
91,1.494
92,5.977
93,0.824
94,2.164
95,0.309
