 ,Area
1,0.412
2,1.237
3,1279.104
4,1.700
5,0.361
6,0.206
7,0.773
8,0.103
9,7.111
10,0.155
11,2.113
12,1.237
13,2.886
14,0.464
15,5.411
16,1.185
17,1.700
18,9.378
19,9.739
20,9.584
21,2.216
22,1.546
23,0.824
24,0.928
25,0.412
26,4.328
27,0.155
28,0.979
29,0.155
30,0.721
31,0.464
32,13.552
33,0.824
34,1.907
35,5.256
36,0.309
37,9.327
38,7.008
39,0.103
40,3.092
41,0.155
42,5.668
43,6.338
44,2.834
45,1.185
46,0.103
47,1.700
48,78.685
49,0.361
50,0.721
51,0.618
52,3.452
53,4.122
54,0.206
55,0.721
56,63.741
57,5.668
58,2.319
59,0.979
60,24.219
61,0.979
62,0.515
63,3.092
64,0.876
65,1.752
66,1.597
67,0.258
68,0.824
69,2.061
70,2.164
71,4.431
72,1.340
73,7.008
74,1.752
75,0.258
76,1.700
77,10.151
78,2.164
79,10.924
80,1.700
81,12.212
82,1.288
83,1.443
84,0.103
85,3.143
86,1.185
87,0.155
88,1.391
89,1.185
90,0.412
91,0.258
