 ,Area
1,0.670
2,0.258
3,9.327
4,2.525
5,2.886
6,3.298
7,6.493
8,3.143
9,2.628
10,3.092
11,3.916
12,3.401
13,0.979
14,0.258
15,3.607
16,7.832
17,3.607
18,3.143
19,1.700
20,2.010
21,1.649
22,0.515
23,10.821
24,19.478
25,2.525
26,0.258
27,0.670
28,13.037
29,3.298
30,1.597
31,2.061
32,22.054
33,3.246
34,3.092
35,0.824
36,1.031
37,0.876
38,2.473
39,4.689
40,2.525
41,4.844
42,3.195
43,10.048
44,2.937
45,1.546
46,5.256
47,4.225
48,7.523
49,9.018
50,1.752
51,3.246
52,0.979
53,3.813
54,4.071
55,4.122
56,1.134
57,0.464
58,3.143
59,4.689
60,2.680
61,2.628
62,1.804
63,2.834
64,0.103
65,2.834
66,3.040
67,2.783
68,2.576
69,1.443
70,1.804
71,0.515
72,1.494
73,2.834
74,2.061
75,1.134
76,0.618
77,2.680
78,1.288
79,2.628
80,4.792
81,2.680
82,3.659
83,2.370
84,0.155
85,0.464
86,4.586
87,2.473
88,0.721
89,1.494
90,7.832
91,0.670
92,6.338
93,1.082
94,8.502
95,7.008
96,0.773
97,2.422
98,4.174
99,2.783
100,4.174
101,3.143
102,3.556
103,14.222
104,8.657
105,0.412
106,0.361
107,1.649
108,2.834
109,2.783
110,2.473
111,4.792
112,4.380
113,4.277
114,2.010
115,6.390
116,4.998
117,5.977
118,1.546
119,13.913
120,1.752
121,7.266
122,2.164
123,7.214
124,5.977
125,1.443
126,1.288
127,3.556
128,0.155
129,1.597
130,3.143
131,6.647
132,2.164
133,5.153
134,2.576
135,15.768
136,3.659
137,0.979
138,3.092
139,1.546
140,5.823
141,2.422
142,3.865
143,2.525
144,3.813
145,2.319
146,0.721
147,0.206
148,1.907
149,3.401
150,2.113
151,0.721
152,0.103
153,3.401
154,1.443
155,0.412
156,2.525
157,1.804
158,3.040
159,11.594
160,6.493
161,5.411
162,4.741
163,0.412
164,1.958
165,3.298
166,0.103
167,3.401
168,2.989
169,3.143
170,7.111
171,3.143
172,1.340
173,0.670
174,10.667
175,2.680
176,1.855
177,0.567
178,0.618
179,2.267
180,0.155
181,2.113
182,2.113
183,0.464
184,2.164
185,1.700
186,4.328
187,1.288
188,3.143
189,2.628
190,0.464
191,1.185
192,6.441
193,1.185
194,5.359
195,1.031
196,3.865
197,2.061
198,3.092
199,1.082
200,6.905
201,3.092
202,1.031
203,2.937
204,2.680
205,3.452
206,1.082
207,0.206
208,1.391
209,2.576
210,2.061
211,0.309
212,3.349
213,4.689
214,0.515
215,0.773
216,0.773
217,0.206
218,1.031
219,5.720
220,1.340
221,4.483
222,2.113
223,2.319
224,2.525
225,2.989
226,1.340
227,0.721
228,1.752
229,1.288
230,1.391
231,5.926
232,4.431
233,5.617
234,2.937
235,3.349
236,0.206
237,1.391
238,0.928
239,0.979
240,6.080
241,1.391
242,2.216
243,1.855
244,1.597
245,1.031
246,5.977
247,0.361
248,1.958
249,0.412
250,4.689
251,1.958
252,2.525
253,1.288
254,0.464
255,0.309
256,0.309
257,0.567
258,1.494
259,2.628
260,2.216
261,1.185
262,1.288
263,3.246
264,3.040
265,2.370
266,1.340
267,2.473
268,0.361
269,14.480
270,0.309
271,1.185
272,1.237
273,4.380
274,1.185
275,0.670
276,2.010
277,2.319
278,0.361
279,1.700
280,1.700
281,2.061
282,0.876
283,1.237
284,0.309
285,0.206
286,0.824
287,0.464
288,0.515
