 ,Area
1,1.700
2,25.868
3,0.155
4,14.686
5,15.304
6,12.212
7,30.557
8,2.680
9,56.682
10,2.164
11,10.048
12,3.865
13,23.240
14,5.462
15,5.153
16,6.390
17,6.080
18,4.638
19,25.558
20,6.853
21,11.697
22,3.195
23,10.203
24,5.462
25,20.818
26,10.151
27,4.380
28,53.539
29,9.945
30,12.831
31,8.090
32,9.636
33,6.905
34,3.916
35,8.399
36,3.607
37,2.628
38,2.422
39,1.546
40,2.834
41,3.710
42,4.895
43,0.309
44,1.288
45,2.061
46,1.546
47,5.101
48,0.773
49,2.937
50,3.143
51,12.212
52,3.865
53,2.010
54,4.947
55,4.638
56,0.567
57,2.628
58,4.122
59,3.143
60,4.019
61,1.546
62,7.059
