 ,Area
1,0.309
2,1.391
3,5.720
4,1.907
5,1.546
6,1.082
7,2.834
8,42.151
9,1.907
10,4.174
11,2.164
12,2.370
13,47.973
14,4.174
15,7.214
16,3.813
17,5.153
18,11.439
19,4.380
20,11.903
21,3056.030
22,9.842
23,2.370
24,5.617
25,0.412
26,14.170
27,0.103
28,5.720
29,2.834
30,4.947
31,2.370
32,1.649
33,3.349
34,1.804
35,0.103
36,0.103
37,2.937
38,1.597
39,2.113
40,1.031
41,2.061
42,1.288
43,2.989
44,2.216
45,0.515
46,2.319
47,0.567
48,1.907
49,2.319
50,2.216
51,1.649
52,1.804
53,1.958
54,3.092
55,7.523
56,0.103
57,2.731
58,4.638
59,5.514
60,2.731
61,32.515
62,643.700
63,4.328
64,37.616
65,4.895
66,2.576
67,852.599
68,7.575
69,1.752
70,6.287
71,7.987
72,2.576
73,3.659
74,2.010
75,10.718
76,14.119
77,3.659
78,3.040
79,2.680
80,9.636
81,12.934
82,4.638
83,3.246
84,7.729
85,1.855
86,78.118
87,0.670
88,3.092
89,1.031
90,16.644
91,5.617
92,0.103
93,31.175
94,3.195
95,3.762
96,1.855
97,4.122
98,0.103
99,2.628
100,1.855
101,5.050
102,4.844
103,18.499
104,4.689
105,3.040
106,78.066
107,2.628
108,28.650
109,3.813
110,5.977
111,6.029
112,5.462
113,1.082
114,0.103
115,21.797
116,68.843
117,73.120
118,11.130
119,6.802
120,1.031
121,2.937
122,3.401
123,48.489
124,0.412
125,8.296
126,45.912
127,54.878
128,3.401
129,2.525
130,1.752
131,23.961
132,1.340
133,1.494
134,1.546
135,3.401
136,1.597
137,9.687
138,1.700
139,8.605
140,3.092
141,5.359
142,10.100
143,1.907
144,13.707
145,3.659
146,2.576
147,8.399
148,5.256
149,1.082
150,4.431
151,3.813
152,0.258
153,0.309
154,1.134
155,2.834
156,3.813
157,2.422
158,109.138
159,12.058
160,1.288
161,4.328
162,0.721
163,28.496
164,3.349
165,4.122
166,2.113
167,3.401
168,3.813
169,2.164
170,0.876
171,8.708
172,0.773
173,6.647
174,3.195
175,3.865
176,2.061
177,0.618
178,2.319
179,2.886
180,0.464
181,0.155
182,2.989
183,0.928
184,4.174
185,15.716
186,2.010
187,3.401
188,7.832
189,6.287
190,1.494
191,0.412
192,4.998
193,1.134
194,0.876
195,38.028
196,0.309
197,0.773
198,3.143
199,1.031
200,257.542
201,0.721
202,2.783
203,3.659
204,1.494
205,4.225
206,5.617
207,2.164
208,0.464
209,1.082
210,2.267
211,1.546
212,2.783
213,0.567
214,3.040
215,5.411
216,4.741
217,0.258
218,4.792
219,0.773
220,3.452
221,55.600
222,12.367
223,2.628
224,0.618
225,3.659
226,4.071
227,1.958
228,8.708
229,5.307
230,8.863
231,16.129
232,3.298
233,49.159
234,6.287
235,3.504
236,2.834
237,3.452
238,2.370
239,14.995
240,44.366
241,0.670
242,3.246
243,6.390
244,1.855
245,1.391
246,1.752
247,3.040
248,7.317
249,35.194
250,3.659
251,12.264
252,2.989
253,3.968
254,42.048
255,2.576
256,0.876
