 ,Area
1,1.597
2,0.206
3,5.307
4,1.855
5,3.762
6,2.783
7,1.700
8,3.195
9,3.401
10,1.855
11,0.103
12,6.132
13,1.340
14,4.741
15,2.989
16,2.834
17,3.401
18,2.473
19,0.567
20,3.556
21,3.504
22,3.968
23,1.649
24,5.411
25,2.164
26,6.647
27,3.143
28,3.143
29,2.886
30,0.309
31,5.256
32,0.464
33,2.061
34,4.741
35,5.204
36,4.741
37,3.349
38,2.886
39,1.958
40,4.019
41,1.907
42,4.998
43,2.525
44,2.576
45,5.565
46,5.153
47,0.670
48,1.494
49,1.597
50,2.267
51,3.040
52,2.628
53,2.628
54,1.031
55,8.708
56,7.472
57,2.576
58,4.277
59,2.010
60,7.729
61,6.338
62,3.607
63,5.874
64,7.059
65,1.752
66,1.855
67,3.916
68,9.430
69,4.535
70,2.783
71,1.597
72,3.762
73,3.298
74,3.349
75,4.122
76,3.246
77,2.319
78,3.092
79,4.535
80,3.762
81,3.710
82,3.865
83,2.525
84,11.439
85,2.525
86,3.246
87,5.823
88,10.409
89,1.185
90,6.853
91,2.473
92,5.823
93,1.494
94,3.865
95,4.174
96,1.237
97,3.968
98,1.546
99,0.721
100,3.813
101,2.576
102,4.638
103,13.346
104,2.473
105,3.556
106,1.237
107,3.298
108,3.246
109,14.737
110,1.649
111,2.989
112,2.216
113,1.700
114,4.947
115,3.298
116,3.143
117,1.649
118,6.287
119,3.092
120,6.080
121,2.834
122,4.071
123,1.958
124,2.783
125,5.617
126,0.824
127,3.143
128,3.040
129,2.319
130,4.071
131,1.185
132,0.258
133,3.092
134,0.824
135,3.349
136,2.783
137,1.443
138,7.935
139,2.576
140,2.680
141,5.359
142,4.071
143,4.998
144,2.989
145,5.617
146,2.783
147,2.628
148,5.050
149,0.155
150,1.237
151,0.567
152,3.916
153,2.422
154,5.514
155,2.834
156,2.886
157,1.082
158,2.370
159,3.968
160,11.491
161,1.134
162,4.380
163,2.731
164,1.082
165,1.288
166,2.164
167,3.298
168,1.288
169,0.361
170,0.515
171,2.370
172,2.731
173,3.298
174,3.143
175,2.628
176,7.214
177,7.008
178,0.928
179,0.876
180,2.473
181,3.865
182,1.907
183,0.412
184,3.659
185,1.752
186,3.092
187,1.494
188,1.958
189,2.267
190,0.876
191,2.525
192,1.907
193,0.515
194,0.258
195,0.464
196,2.061
197,0.309
198,1.031
199,1.082
200,5.823
201,0.721
202,1.185
203,6.235
204,1.855
205,2.937
206,1.597
207,1.185
208,2.216
209,0.618
210,0.464
211,1.855
212,2.267
213,0.773
214,4.586
215,2.576
216,0.928
217,0.979
218,5.359
219,0.876
220,1.546
221,0.670
222,1.288
223,0.824
