 ,Area
1,0.103
2,0.309
3,3.452
4,5.977
5,2.680
6,2.628
7,2.834
8,7.214
9,0.155
10,3.349
11,10.048
12,3.968
13,4.998
14,10.512
15,0.464
16,3.813
17,2.422
18,5.874
19,0.618
20,7.884
21,3.143
22,4.431
23,5.823
24,4.535
25,2.628
26,2.473
27,6.390
28,1.185
29,1.958
30,5.771
31,2.628
32,2.010
33,4.792
34,9.481
35,5.977
36,6.132
37,10.976
38,6.235
39,17.056
40,3.143
41,5.977
42,0.103
43,3.865
44,0.103
45,2.886
46,6.544
47,1.185
48,4.225
49,4.638
50,2.164
51,3.607
52,2.473
