 ,Area
1,1.855
2,2.422
3,2.370
4,4.122
5,1.391
6,2.628
7,1.958
8,1.546
9,1.752
10,1.855
11,1.597
12,5.307
13,2.525
14,1.958
15,1.031
16,1.391
17,2.113
18,2.937
19,8.245
20,1.185
21,0.824
22,1.907
23,1.391
24,1.958
25,1.804
26,2.422
27,1.804
28,1.237
29,5.720
30,0.618
31,1.237
32,0.618
33,1.649
34,2.628
35,2.731
36,1.804
37,9.430
38,3.246
39,1.649
40,2.113
41,2.010
42,1.185
43,3.607
44,2.370
45,2.164
46,2.783
47,0.103
48,3.659
49,1.237
50,3.452
51,2.680
52,2.010
53,2.216
54,1.597
55,3.916
56,2.886
57,12.212
58,3.246
59,2.216
60,0.876
61,6.080
62,2.216
63,2.473
64,4.174
65,2.834
66,2.680
67,2.010
68,2.783
69,4.535
70,4.225
71,2.422
72,1.340
73,2.422
74,6.750
75,13.294
76,1.546
77,3.607
78,0.876
79,0.464
80,1.134
81,3.349
82,1.804
83,1.031
84,2.422
85,4.844
86,2.525
87,5.668
88,1.597
89,2.113
90,1.649
91,1.237
92,4.380
93,1.082
94,4.483
95,2.319
96,2.113
97,5.668
98,2.576
99,5.359
100,0.773
101,1.804
102,2.473
103,4.998
104,1.958
105,1.443
106,2.680
107,0.155
108,0.824
109,0.928
110,0.876
111,1.804
112,3.349
113,0.670
114,4.638
115,0.206
116,0.103
117,1.443
118,0.721
119,0.928
120,2.783
121,1.700
122,3.865
123,1.494
124,3.246
125,0.876
126,8.554
127,3.556
128,2.731
129,1.031
130,0.155
131,7.781
132,2.010
133,2.628
134,0.206
135,1.288
136,1.237
137,1.546
138,1.907
139,1.649
140,1.288
141,0.721
142,2.680
143,1.391
144,1.082
145,3.968
146,0.464
147,2.576
148,1.700
149,2.886
150,1.082
151,1.288
152,3.040
153,0.773
154,2.164
155,1.185
156,2.473
157,1.752
158,0.155
159,2.319
160,4.895
161,1.185
162,0.103
163,6.853
164,1.443
165,3.968
166,1.958
167,1.907
168,4.071
169,0.773
170,1.855
171,1.804
172,1.855
173,3.092
174,5.771
175,2.628
176,3.762
177,1.804
178,1.031
179,2.473
180,1.752
181,3.092
182,2.216
183,3.040
184,1.031
185,1.958
186,1.340
187,1.958
188,3.452
189,2.370
190,2.113
191,0.103
192,2.422
193,0.928
194,1.494
195,3.092
196,1.546
197,1.494
198,1.082
199,1.391
200,0.773
201,0.412
202,0.155
203,0.155
204,4.277
205,3.143
206,0.464
207,0.979
208,1.340
209,12.779
210,1.391
211,2.216
212,0.670
213,1.907
214,2.937
215,0.721
216,0.309
217,0.876
218,3.040
219,0.258
220,3.865
221,1.700
222,0.258
