 ,Area
1,1.700
2,11.646
3,1.958
4,1.907
5,1.958
6,2.422
7,3.246
8,2.319
9,13.552
10,8.502
11,2.628
12,3.710
13,2.370
14,2.010
15,2.216
16,2.164
17,1.958
18,2.473
19,6.853
20,5.307
21,5.359
22,3.092
23,3.092
24,3.556
25,1.700
26,1.700
27,1.494
28,5.720
29,8.193
30,1.340
31,7.163
32,0.721
33,2.783
34,11.233
35,5.153
36,1.649
37,1.804
38,2.061
39,2.113
40,1.958
41,2.061
42,30.660
43,5.874
44,2.628
45,0.824
46,1.443
47,4.741
48,2.061
49,2.319
50,0.773
51,1.804
52,1.134
53,8.554
54,2.267
55,1.597
56,2.164
57,37.565
58,3.040
59,2.680
60,3.195
61,2.473
62,2.731
63,2.267
64,2.473
65,3.865
66,2.164
67,2.319
68,4.431
69,28.856
70,2.267
71,1.443
72,1.031
73,2.267
74,2.422
75,2.216
76,1.700
77,4.122
78,1.494
79,2.680
80,3.659
81,3.452
82,2.216
83,3.040
84,1.597
85,1.907
86,3.246
87,2.886
88,1.958
89,1.752
90,5.101
91,2.937
92,1.752
93,3.401
94,6.441
95,2.525
96,2.267
97,1.855
98,2.628
99,7.163
100,1.700
101,2.834
102,2.834
103,2.628
104,2.319
105,18.808
106,1.804
107,6.699
108,2.628
109,1.907
110,1.649
111,5.617
112,4.174
113,1.391
114,2.834
115,2.473
116,1.958
117,1.391
118,2.113
119,1.855
120,1.700
121,1.700
122,1.700
123,1.700
124,18.087
125,2.834
126,3.504
127,1.546
128,1.958
129,2.576
130,2.473
131,1.443
132,3.401
133,2.422
134,3.556
135,2.061
136,1.494
137,1.597
138,2.576
139,0.567
140,2.989
141,3.504
142,2.010
143,1.391
144,23.137
145,1.494
146,1.700
147,2.113
148,1.907
149,2.473
150,2.886
151,1.700
152,1.494
153,3.092
154,2.680
155,1.649
156,2.886
157,2.267
158,2.473
159,1.237
160,9.481
161,5.771
162,17.211
163,1.804
164,2.267
165,2.267
166,1.597
167,2.576
168,2.680
169,1.185
170,1.907
171,2.164
172,1.340
173,1.907
174,1.237
175,5.514
176,7.884
177,1.082
178,1.031
179,1.855
180,8.039
181,1.340
182,0.876
183,2.010
184,1.494
185,17.932
186,2.164
187,0.773
188,2.319
189,8.451
190,11.388
191,2.061
192,1.494
193,2.370
194,9.172
195,13.449
196,2.473
197,1.391
198,0.979
199,1.649
200,2.164
201,1.288
202,0.567
203,2.061
204,2.731
205,3.916
206,1.185
207,1.185
208,1.185
209,1.391
210,2.731
211,2.061
212,0.206
213,1.907
214,0.876
215,0.979
216,1.185
217,4.535
218,3.143
219,1.494
220,5.411
221,1.597
222,0.824
223,0.670
224,2.422
225,2.680
226,81.313
227,2.989
228,0.721
229,3.401
230,15.407
231,1.804
232,1.907
233,0.206
234,1.546
235,1.031
236,1.546
237,1.391
238,28.908
239,1.031
240,6.235
241,0.206
242,0.515
243,1.288
244,7.781
245,0.773
246,4.998
247,1.546
248,1.649
249,2.525
250,2.783
251,3.710
252,0.515
253,0.928
254,1.804
255,0.773
256,2.731
257,0.979
258,0.361
259,0.103
260,1.597
261,1.340
262,1.752
263,3.813
264,2.061
265,1.649
266,0.567
267,1.855
268,2.422
269,0.773
270,5.101
271,0.876
272,0.876
273,1.237
274,3.349
275,1.958
276,1.700
277,1.237
278,0.412
279,9.275
280,1.134
281,0.773
282,18.190
283,2.216
284,11.285
285,6.596
286,0.103
287,0.773
288,0.824
289,1.134
290,1.185
291,1.237
292,0.567
293,3.607
294,13.088
295,0.515
296,1.391
297,0.155
298,2.113
299,0.464
300,1.804
301,2.783
302,1.031
303,1.031
304,0.824
305,0.824
306,1.494
307,0.515
308,5.617
309,0.979
310,0.103
311,0.206
312,0.464
313,1.082
314,1.855
315,1.340
316,3.607
317,1.597
318,1.391
319,0.721
320,0.670
321,0.464
322,14.892
323,0.824
324,1.237
325,1.855
326,3.040
327,6.647
328,1.031
329,1.031
330,0.412
331,0.206
332,0.618
333,1.031
334,0.721
335,1.082
336,6.544
337,1.237
338,0.309
339,0.206
340,1.700
341,9.739
342,1.443
343,0.773
344,9.378
345,0.670
346,0.721
347,1.340
348,6.647
349,1.597
350,0.412
351,1.855
352,2.061
353,0.928
354,0.361
355,3.452
356,1.237
