 ,Area
1,3.710
2,3.556
3,2.937
4,3.092
5,3.659
6,4.792
7,3.659
8,2.422
9,2.473
10,1.958
11,2.164
12,4.895
13,3.195
14,1.494
15,3.452
16,5.359
17,2.783
18,1.494
19,0.721
20,1.752
21,1.494
22,1.134
23,2.628
24,3.762
25,3.813
26,2.061
27,0.052
28,2.164
29,4.174
30,1.700
31,2.680
32,2.267
33,1.340
34,2.267
35,1.185
36,1.649
37,1.700
38,2.319
39,2.989
40,3.298
41,2.628
42,1.288
43,8.296
44,1.031
45,0.103
46,3.968
47,11.491
48,0.155
49,3.968
50,1.907
51,3.195
52,0.412
53,7.832
54,3.710
55,2.680
56,2.113
57,2.216
58,1.494
59,5.411
60,2.473
61,1.700
62,2.473
63,0.103
64,1.494
65,2.886
66,1.958
67,1.288
68,2.319
69,1.443
70,1.340
71,3.556
72,12.470
73,9.481
74,0.721
75,0.567
76,2.680
77,1.082
78,1.907
79,0.824
80,4.071
81,2.834
82,4.019
83,2.010
84,2.680
85,2.319
86,4.380
87,3.092
88,2.061
89,1.907
90,2.473
91,2.370
92,3.401
93,6.132
94,6.493
95,2.783
96,2.525
97,11.182
98,3.659
99,3.916
100,1.546
101,3.556
102,2.937
103,3.092
104,2.164
105,4.535
106,1.804
107,1.958
108,2.886
109,1.134
110,3.968
111,1.700
112,3.556
113,0.721
114,16.850
115,2.628
116,1.185
117,9.327
118,1.597
119,4.071
120,1.649
121,5.926
122,0.206
123,3.092
124,2.731
125,1.804
126,2.061
127,13.913
128,3.040
129,3.298
130,2.680
131,0.618
132,3.246
133,14.634
134,3.762
135,3.556
136,9.584
137,2.989
138,11.285
139,3.246
140,6.802
141,6.544
142,3.968
143,3.762
144,3.813
145,1.391
146,2.164
147,2.113
148,8.090
149,1.958
150,1.958
151,7.369
152,3.298
153,3.968
154,0.721
155,3.504
156,4.895
157,2.628
158,3.092
159,3.040
160,1.804
161,14.016
162,1.597
163,1.700
164,6.287
165,0.876
166,0.155
167,0.052
168,4.174
169,2.731
170,28.547
171,10.100
172,1.443
173,3.968
174,2.937
175,3.452
176,2.473
177,5.101
178,0.567
179,1.752
180,0.618
181,3.195
182,8.502
183,5.307
184,3.246
185,0.052
186,8.090
187,2.731
188,0.052
189,3.246
190,2.113
191,1.597
192,6.132
193,1.134
194,1.907
195,2.680
196,3.092
197,3.143
198,2.731
199,0.052
200,1.752
201,2.422
202,6.853
203,0.876
204,2.731
205,3.195
206,2.731
207,1.958
208,3.246
209,1.134
210,1.082
211,2.680
212,0.309
213,2.473
214,2.783
215,5.514
216,3.246
217,1.855
218,1.597
219,4.998
220,2.319
221,0.618
222,1.031
223,2.834
224,1.700
225,0.824
226,2.216
227,3.504
228,0.309
229,2.113
230,0.979
231,0.979
232,1.597
233,2.216
234,3.092
235,1.443
236,0.103
237,2.834
238,4.019
239,2.628
240,1.391
241,2.422
242,3.092
243,1.237
244,0.876
245,8.245
246,2.113
247,2.164
248,1.237
249,2.576
250,3.659
251,9.327
252,3.092
253,2.937
254,0.979
255,0.928
256,5.462
257,1.649
258,0.567
259,2.061
260,2.216
261,1.804
262,2.473
263,2.834
264,3.452
265,2.937
266,2.628
267,2.525
268,3.040
269,2.216
270,1.185
271,0.928
272,2.010
273,0.155
274,0.515
275,3.452
276,0.928
277,2.422
278,0.103
279,2.216
280,2.525
281,0.979
282,2.010
283,0.928
284,1.804
285,0.052
286,1.752
287,0.876
288,2.370
289,4.535
290,1.804
291,0.876
292,0.464
293,1.237
294,0.052
295,5.256
296,5.307
297,2.989
298,0.361
299,1.082
300,0.155
301,0.618
302,3.401
303,1.546
304,2.267
305,1.597
306,0.928
307,3.710
308,0.567
309,0.103
310,0.618
311,1.237
312,1.700
313,4.277
314,2.216
315,1.185
316,1.804
317,1.443
