 ,Area
1,3.968
2,4.535
3,2.680
4,3.246
5,3.710
6,6.905
7,0.309
8,7.163
9,20.096
10,3.504
11,2.731
12,3.504
13,3.452
14,2.989
15,3.659
16,2.989
17,3.195
18,3.040
19,3.298
20,3.813
21,2.680
22,3.246
23,7.472
24,2.267
25,2.834
26,2.783
27,2.370
28,3.195
29,2.731
30,8.245
31,3.916
32,2.628
33,3.401
34,2.989
35,4.122
36,3.040
37,2.422
38,2.834
39,3.607
40,4.174
41,3.504
42,3.401
43,3.246
44,3.401
45,3.607
46,2.370
47,2.576
48,7.575
49,2.886
50,3.040
51,2.937
52,3.607
53,2.525
54,1.958
55,2.989
56,1.907
57,2.628
58,2.680
59,5.823
60,2.628
61,2.937
62,5.720
63,2.937
64,3.092
65,2.834
66,1.855
67,2.267
68,1.649
69,2.113
70,2.834
71,2.731
72,4.431
73,3.246
74,2.937
75,4.535
76,2.886
77,2.113
78,2.731
79,3.040
80,3.349
81,2.628
82,2.834
83,3.092
84,2.216
85,4.019
86,2.267
87,4.380
88,3.246
89,2.680
90,0.773
91,3.040
92,2.370
93,3.246
94,3.865
95,3.040
96,4.380
97,7.626
98,3.040
99,4.431
100,4.277
101,3.040
102,1.752
103,2.886
104,2.680
105,1.907
106,2.886
107,2.628
108,2.370
109,3.195
110,4.483
111,2.216
112,4.122
113,3.659
114,2.834
115,2.628
116,5.720
117,15.046
118,3.556
119,4.277
120,2.216
121,2.473
122,2.989
123,3.143
124,2.628
125,2.164
126,4.586
127,2.370
128,2.886
129,4.122
130,2.680
131,2.216
132,3.504
133,3.401
134,2.319
135,4.689
136,5.771
137,3.195
138,2.010
139,2.164
140,2.989
141,2.731
142,2.061
143,2.113
144,3.092
145,3.195
146,5.307
147,3.040
148,3.040
149,2.061
150,2.989
151,10.873
152,3.195
153,3.092
154,3.349
155,2.061
156,3.195
157,4.535
158,3.556
159,3.092
160,2.422
161,3.762
162,4.019
163,0.618
