 ,Area
1,2.886
2,3.659
3,1.804
4,2.680
5,2.422
6,3.195
7,5.720
8,2.628
9,2.628
10,2.628
11,3.401
12,7.214
13,3.143
14,2.267
15,2.680
16,2.937
17,3.813
18,5.720
19,2.473
20,2.525
21,1.804
22,2.834
23,5.617
24,4.535
25,1.855
26,2.525
27,2.370
28,2.216
29,2.680
30,1.546
31,3.401
32,3.556
33,3.504
34,3.195
35,2.989
36,4.380
37,2.061
38,2.937
39,2.473
40,3.040
41,3.607
42,5.668
43,3.298
44,2.216
45,2.680
46,6.699
47,2.319
48,2.731
49,3.092
50,3.813
51,2.989
52,2.422
53,4.895
54,10.306
55,2.680
56,3.143
57,3.195
58,5.514
59,5.050
60,2.937
61,0.773
62,3.504
63,1.340
64,3.710
65,2.576
66,1.597
67,2.834
68,3.401
69,2.731
70,4.895
71,3.195
72,2.370
73,2.731
74,4.483
75,2.731
76,3.401
77,3.452
78,9.584
79,6.441
80,6.853
81,2.422
82,3.195
83,2.319
84,0.412
85,2.061
86,2.473
87,6.905
88,3.246
89,5.153
90,2.010
91,10.254
92,1.391
93,2.113
94,6.441
95,2.576
96,2.113
97,4.844
98,2.216
99,4.122
100,1.907
101,2.216
102,3.556
103,2.525
104,1.391
105,2.216
106,1.752
107,0.876
108,3.195
109,2.680
110,7.832
111,2.319
112,2.164
113,2.216
114,3.040
115,1.855
116,2.370
117,3.659
118,4.895
119,2.628
120,1.237
121,3.143
122,2.937
123,7.884
124,1.443
125,2.267
126,1.340
127,2.113
128,0.773
129,2.010
130,1.288
131,1.907
132,1.340
133,2.164
134,1.340
135,1.855
136,1.907
137,1.391
138,1.958
139,1.700
140,1.237
141,1.494
142,1.185
143,0.515
144,1.340
145,1.185
146,0.361
147,3.143
148,0.876
149,2.113
150,1.907
