 ,Area
1,0.206
2,3.607
3,2.370
4,2.628
5,2.576
6,3.401
7,3.092
8,3.813
9,0.258
10,1.855
11,0.206
12,0.412
13,0.361
14,1.031
15,0.155
16,3.607
17,1.597
18,0.876
19,3.504
20,0.979
21,2.937
22,3.916
23,2.113
24,4.895
25,1.391
26,4.638
27,6.183
28,4.586
29,2.628
30,12.109
31,25.043
32,2.886
33,3.710
34,3.710
35,8.348
36,2.525
37,6.235
38,2.834
39,3.092
40,3.452
41,7.266
42,6.029
43,5.926
44,3.246
45,8.296
46,0.928
47,2.886
48,3.813
49,4.947
50,1.958
51,3.968
52,0.979
53,2.731
54,3.710
55,7.008
56,3.607
57,0.309
58,3.916
