 ,Area
1,0.618
2,0.567
3,1.340
4,1.391
5,0.979
6,0.258
7,0.824
8,0.618
9,0.979
10,0.464
11,0.103
12,0.515
13,0.515
14,6.080
15,0.464
16,0.206
17,1.134
18,0.515
19,1.546
20,1.804
21,1.134
22,0.721
23,0.103
24,1.288
25,0.876
26,1.031
27,0.670
28,1.649
29,0.773
30,0.464
31,1.443
32,1.855
33,2.061
34,1.494
35,0.412
36,1.288
37,1.443
38,2.113
39,0.206
40,1.804
41,0.876
42,0.464
43,1.443
44,0.103
45,2.576
46,0.979
47,0.103
48,1.391
49,0.412
50,0.567
51,1.391
52,4.586
53,0.464
54,3.349
55,1.443
56,0.618
57,2.731
58,6.544
59,1.391
60,2.473
61,2.164
62,1.288
63,0.155
64,62.865
65,4.638
66,2.267
67,2.061
68,0.103
69,0.567
70,1.288
71,1.700
72,0.412
73,0.876
74,0.515
75,1.237
76,0.721
77,1.597
78,1.391
79,0.155
80,0.309
81,4.174
82,3.349
83,0.309
84,1.443
85,0.876
86,1.134
87,0.258
88,5.153
89,2.164
90,0.103
91,0.258
92,1.082
93,2.886
94,3.246
95,2.267
96,1.185
97,1.391
98,1.494
99,0.412
100,1.546
101,3.143
102,1.031
103,2.473
104,3.092
105,0.103
106,2.937
107,0.567
108,2.628
109,0.412
110,1.752
111,0.515
112,1.340
113,2.576
114,5.462
115,1.958
116,0.103
117,0.567
118,0.361
119,0.515
120,1.494
121,0.721
122,3.349
123,5.977
124,3.710
125,2.267
126,1.082
127,0.155
128,1.804
129,0.979
130,1.700
131,0.464
132,0.412
133,1.288
134,1.752
135,0.103
136,0.515
137,0.670
138,1.031
139,0.567
140,0.773
141,2.886
142,0.412
143,7.163
144,5.307
145,0.515
146,0.979
147,15.150
148,0.670
149,0.876
150,3.143
151,2.267
152,1.443
153,0.412
154,29.217
155,6.132
156,1.700
157,0.567
158,1.907
159,1.804
160,5.359
161,0.773
162,3.143
163,4.741
164,1.391
165,0.464
166,13.913
167,1.958
168,0.464
169,3.298
170,0.979
171,1.752
172,0.979
173,0.979
174,0.670
175,4.277
176,0.103
177,2.783
178,5.101
179,0.876
180,4.122
181,0.824
182,8.142
183,3.452
184,11.388
185,2.525
186,8.760
187,3.092
188,0.155
189,4.431
190,0.103
191,0.103
192,2.010
193,0.618
194,1.288
195,1.031
196,0.258
197,0.464
198,1.237
199,1.958
200,2.834
201,1.134
202,10.873
203,9.636
204,2.267
205,4.535
206,0.515
207,30.351
208,4.225
209,6.338
210,8.193
211,4.844
212,1.597
213,0.206
214,0.824
215,10.667
216,1.597
217,1.391
218,2.061
219,2.834
220,1.134
221,2.319
222,7.369
223,1.288
224,1.649
225,1.958
226,1.958
227,2.061
228,1.649
229,0.103
230,2.267
231,1.237
232,3.143
233,1.546
234,3.143
235,0.721
236,3.452
237,5.668
238,3.452
239,0.258
240,3.968
241,1.907
242,0.464
243,0.309
244,6.596
245,1.443
246,0.206
247,2.731
248,2.937
249,6.390
250,5.565
251,12.470
252,0.824
253,6.544
254,2.010
255,1.237
256,0.464
257,71.883
258,1.700
259,9.121
260,2.113
261,20.972
262,4.328
263,5.256
264,4.844
265,1.958
266,2.834
267,2.267
268,1.649
269,4.277
270,12.161
271,5.101
272,1.340
273,4.019
274,1.597
275,0.824
276,1.288
277,2.886
278,3.092
279,0.824
280,16.129
281,0.155
282,0.206
283,6.802
284,0.876
285,0.721
286,0.773
287,0.412
288,1.443
289,1.597
290,1.031
291,1.494
292,0.361
293,0.670
294,17.262
295,1.134
296,0.515
297,0.206
298,0.309
299,1.134
300,3.143
301,0.412
302,1.134
303,2.370
304,0.412
305,0.206
306,4.277
307,2.216
308,0.361
309,2.216
310,1.340
311,1.752
312,0.103
313,0.928
314,1.597
315,1.237
316,0.155
317,11.955
318,0.721
319,0.258
320,1.237
321,5.153
322,68.534
323,2.370
324,1.494
325,1.700
326,0.876
327,271.712
328,0.464
329,1.237
330,2.216
331,1.907
332,0.824
333,1.185
334,1.649
335,379.253
336,1.340
337,1.288
338,0.876
339,2.680
340,1.700
341,2.731
342,1.031
343,0.103
344,2.216
345,3.710
346,0.464
347,1.237
348,3.659
349,1.340
350,0.206
351,1.907
352,0.824
353,2.267
354,3.556
355,1.855
356,1.340
357,5.874
358,3.040
359,0.103
360,0.155
361,0.721
362,10.821
363,6.338
364,0.824
365,0.618
366,2.937
367,2.010
368,2.680
369,1.597
370,0.824
371,3.710
372,0.618
373,1.752
374,1.855
375,0.876
376,2.370
377,0.361
378,1.082
379,0.773
380,3.092
381,6.287
382,1.752
