 ,Area
1,10.254
2,5.411
3,3.349
4,18.860
5,4.019
6,5.668
7,2.525
8,4.328
9,5.720
10,2.113
11,5.307
12,5.565
13,2.061
14,4.792
15,2.267
16,5.462
17,1.340
18,9.069
19,3.504
20,10.615
21,12.779
22,6.493
23,2.010
24,11.388
25,4.328
26,5.720
27,2.319
28,1.546
29,2.576
30,2.473
31,12.882
32,1.649
33,7.163
34,15.201
35,5.050
36,6.956
37,1.804
38,5.720
39,12.212
40,5.359
41,6.132
42,3.865
43,5.720
44,2.680
45,1.958
46,4.380
47,6.390
48,6.029
49,5.256
50,3.865
51,3.607
52,12.006
53,14.943
54,5.565
55,8.708
56,3.865
57,0.567
58,5.823
59,9.533
60,2.525
61,9.430
62,5.411
63,7.111
64,8.605
65,9.739
66,4.586
67,2.989
68,13.758
69,2.731
70,19.890
71,0.515
72,12.470
73,4.483
74,2.267
75,13.501
76,4.741
77,6.853
78,32.824
79,7.884
80,4.431
81,4.071
82,5.926
83,4.586
84,14.583
85,5.411
86,2.267
87,6.905
88,2.422
89,3.246
90,4.638
91,6.132
92,4.328
93,0.258
94,2.731
95,6.029
96,2.216
97,3.092
98,2.061
99,9.584
100,3.556
101,1.494
102,1.391
