 ,Area
1,70.337
2,8.915
3,7.729
4,5.204
5,2.834
6,5.204
7,5.050
8,1.443
9,0.052
10,10.357
11,6.338
12,0.052
13,10.667
14,4.174
15,0.361
16,5.823
17,14.583
18,8.554
19,12.573
20,7.008
21,3.710
22,12.985
23,0.361
24,26.074
25,6.287
26,5.926
27,6.493
28,8.451
29,3.762
30,5.617
31,2.680
32,2.267
33,7.266
34,6.956
35,1.597
36,7.163
37,0.052
38,5.823
39,0.052
40,10.976
41,4.586
42,5.411
43,0.052
44,9.224
45,9.378
46,11.749
47,6.905
48,7.626
49,3.452
50,4.947
51,2.164
52,1.237
53,27.053
54,6.905
55,4.638
56,4.071
57,1.958
58,10.615
59,4.638
60,9.842
61,8.245
62,310.565
63,9.481
64,0.103
65,6.853
66,6.802
67,5.204
68,0.052
69,7.214
70,4.586
71,6.802
72,5.617
73,0.052
74,10.512
75,3.452
76,4.483
77,7.163
78,0.052
79,7.575
80,9.687
81,51.117
82,14.067
83,5.565
84,3.916
85,5.720
86,9.430
87,0.361
88,4.277
89,9.430
90,3.401
91,4.895
92,4.380
93,0.052
94,1.340
95,2.370
96,8.245
97,0.979
