 ,Area
1,0.876
2,11.336
3,0.155
4,3.195
5,11.697
6,3.246
7,2.628
8,3.916
9,2.576
10,2.783
11,5.256
12,2.267
13,6.390
14,3.659
15,2.886
16,6.183
17,1.237
18,0.876
19,1.340
20,9.069
21,4.122
22,11.955
23,2.937
24,1.546
25,1.546
26,7.626
27,1.494
28,0.979
29,0.773
30,1.340
31,2.113
32,2.216
33,1.340
34,2.937
35,1.340
36,5.462
37,9.687
38,0.670
39,2.370
40,4.225
41,0.464
42,0.979
43,3.092
44,2.267
45,5.204
46,2.937
47,2.164
48,4.071
49,5.050
50,1.597
51,1.958
52,2.267
53,1.391
54,2.731
55,1.288
56,4.122
57,0.103
58,5.926
59,1.649
60,3.659
61,1.443
62,0.361
63,2.319
64,3.195
65,1.031
66,4.071
