 ,Area
1,2.061
2,17.932
3,1.494
4,2.164
5,2.628
6,59.001
7,4.483
8,3.298
9,2.783
10,1.237
11,3.659
12,5.359
13,4.122
14,2.680
15,2.576
16,14.016
17,20.921
18,3.762
19,4.844
20,1.907
21,0.670
22,3.092
23,4.174
24,1.649
25,2.216
26,1.494
27,5.720
28,4.998
29,2.680
30,3.762
31,2.216
32,1.082
33,1.288
34,0.412
35,1.031
36,1.855
37,2.576
38,3.710
39,1.546
40,2.010
41,0.412
42,0.721
43,1.237
44,1.340
45,1.855
46,1.804
47,0.103
48,1.546
49,2.680
50,1.804
51,1.340
52,0.670
53,1.597
54,0.928
55,0.412
56,2.010
