 ,Area
1,0.155
2,3.298
3,2.783
4,2.886
5,2.731
6,0.155
7,0.670
8,1.700
9,3.092
10,2.267
11,2.164
12,2.113
13,0.361
14,3.556
15,2.731
16,2.834
17,3.246
18,3.349
19,2.113
20,1.649
21,2.319
22,1.700
23,3.349
24,2.576
25,4.380
26,2.525
27,3.092
28,4.019
29,3.865
30,1.185
31,7.214
32,3.865
33,2.061
34,2.010
35,2.164
36,2.731
37,2.061
38,2.834
39,2.731
40,2.010
41,2.886
42,0.721
43,1.082
44,3.401
45,1.752
46,4.019
47,2.834
48,0.464
49,7.317
50,4.328
51,4.895
52,2.010
53,2.834
54,4.741
55,2.113
56,2.576
57,2.834
58,1.649
59,3.349
60,0.824
61,2.576
62,2.267
63,1.700
64,2.319
65,1.752
66,3.298
67,2.989
68,2.628
69,2.628
70,3.452
71,0.258
72,6.905
73,2.937
74,2.937
75,2.783
76,2.937
77,2.164
78,3.298
79,3.143
80,2.834
81,3.246
82,2.422
83,1.752
84,2.319
85,3.040
86,14.480
87,4.741
88,1.907
89,3.143
90,2.628
91,1.958
92,5.153
93,7.575
94,2.422
95,3.195
96,2.525
97,2.422
98,5.565
99,2.319
100,2.010
101,2.473
102,2.783
103,1.907
104,2.164
105,2.628
106,2.783
107,3.246
108,2.370
109,4.174
110,2.680
111,3.556
112,2.989
113,3.143
114,2.783
115,3.246
116,2.680
117,2.834
118,1.907
119,2.010
120,2.783
121,2.525
122,2.576
123,3.298
124,3.916
125,2.731
126,0.721
127,2.422
128,2.937
129,3.040
130,1.391
131,3.298
132,2.886
133,2.989
134,2.267
135,3.504
136,2.834
137,2.319
138,3.556
139,1.907
140,2.886
141,3.401
142,2.834
143,2.783
144,2.628
145,0.618
146,2.731
147,0.361
148,2.731
149,2.834
150,2.937
151,0.258
152,5.771
153,2.731
154,3.040
155,2.628
156,1.752
157,11.182
158,2.164
159,6.080
160,4.895
161,2.267
162,3.968
163,1.391
164,5.101
165,3.659
166,1.649
167,2.989
168,0.773
169,2.113
170,1.804
171,2.319
172,3.865
173,2.525
174,2.628
175,3.040
176,4.225
177,2.370
178,2.216
179,2.680
180,1.958
181,3.092
182,5.307
183,1.288
184,2.422
185,2.680
186,2.370
187,2.473
188,2.628
189,2.010
190,1.185
191,0.155
192,4.535
193,2.576
194,0.618
195,2.010
196,3.040
197,4.947
198,0.567
199,2.525
200,2.680
201,2.370
202,0.464
203,1.082
204,2.113
205,2.319
206,2.525
207,2.473
208,2.731
209,2.473
210,2.576
211,1.494
212,1.597
213,2.473
214,3.040
215,2.061
216,4.998
217,1.700
218,2.422
219,2.783
220,0.618
221,1.443
222,1.649
223,3.813
224,1.237
225,2.422
226,4.277
227,1.391
228,2.061
229,0.979
230,3.246
231,1.958
232,3.349
233,1.752
234,0.567
235,2.525
236,2.473
237,0.309
238,2.010
239,1.185
240,1.391
241,2.319
242,2.525
243,5.823
244,2.267
245,2.422
246,2.628
247,1.855
248,4.380
249,0.824
250,1.958
251,1.340
252,2.061
253,2.113
254,1.134
255,1.804
256,4.638
257,2.061
258,1.855
259,3.092
260,2.267
261,1.649
262,0.876
263,0.103
264,1.340
265,1.288
266,0.309
267,4.071
268,2.061
269,3.349
270,1.752
271,4.947
272,1.443
273,2.422
274,1.237
275,2.422
276,1.443
277,2.010
278,1.752
279,0.824
280,2.216
281,1.443
282,5.256
283,2.113
284,1.958
285,2.370
286,4.638
287,1.494
288,2.267
289,1.391
290,2.010
291,2.731
292,1.134
293,1.649
294,0.567
295,2.113
296,2.834
297,3.401
298,1.288
299,1.340
300,1.958
301,1.494
302,1.597
303,1.649
304,1.237
305,1.546
306,2.731
307,1.700
308,1.597
309,1.700
310,1.185
311,0.567
312,1.907
313,0.309
314,0.928
315,0.361
316,1.185
317,1.958
318,1.649
319,2.525
320,1.804
321,0.258
