 ,Area
1,4.174
2,8.399
3,7.678
4,9.018
5,0.309
6,3.916
7,6.544
8,8.554
9,4.431
10,7.832
11,48.953
12,8.142
13,6.544
14,3.401
15,4.019
16,9.172
17,2.989
18,5.204
19,3.143
20,3.452
21,6.235
22,4.535
23,5.720
24,6.390
25,19.014
26,8.966
27,12.212
28,4.380
29,9.687
30,3.968
31,14.995
32,2.731
33,3.916
34,1.237
35,8.760
36,4.792
37,2.731
38,3.195
39,8.039
40,48.953
41,2.319
42,8.451
43,4.174
44,33.855
45,1.443
46,1.752
47,3.916
48,4.328
49,2.628
50,3.504
51,4.689
52,2.680
53,1.443
54,2.886
55,2.576
56,25.919
57,9.430
58,3.040
59,1.443
60,2.216
61,0.670
62,5.411
63,2.783
64,4.174
65,1.804
66,1.855
