 ,Area
1,2.731
2,76.469
3,1.288
4,3.092
5,2.731
6,8.451
7,4.277
8,4.535
9,5.565
10,2.937
11,4.895
12,4.792
13,4.380
14,5.874
15,17.571
16,4.174
17,4.174
18,3.504
19,4.328
20,10.460
21,9.275
22,6.029
23,3.762
24,4.071
25,0.258
26,5.874
27,3.452
28,0.103
29,2.370
30,4.895
31,4.328
32,2.525
33,4.741
34,4.431
35,4.431
36,10.409
37,3.040
38,3.968
39,4.380
40,3.452
41,0.206
42,4.277
43,10.048
44,5.926
45,3.968
46,0.258
47,0.155
48,1.700
49,4.535
50,0.670
51,5.411
52,44.779
53,10.615
54,2.216
55,12.367
56,3.968
57,0.258
58,2.473
59,1.907
60,44.315
61,3.195
62,0.515
63,5.823
64,3.298
65,0.258
66,3.556
67,3.040
68,1.649
69,47.201
70,3.040
71,3.298
72,4.947
73,3.659
74,2.886
75,1.134
76,4.535
77,2.783
78,7.111
79,3.349
80,0.618
81,5.359
82,3.040
83,0.361
84,6.905
85,0.670
86,3.143
87,2.680
88,9.275
89,7.832
90,3.865
91,11.594
92,0.412
93,2.061
94,7.317
95,26.228
96,2.422
97,2.628
98,2.680
99,9.894
100,2.216
101,7.059
102,3.659
103,2.886
104,0.412
105,3.452
106,9.018
107,3.143
108,6.132
109,0.464
110,2.164
111,3.298
112,27.053
113,36.431
114,7.008
115,12.315
116,0.103
117,17.314
118,3.504
119,2.267
120,2.216
121,2.473
122,2.319
123,0.928
124,3.040
125,0.618
126,8.915
127,12.006
128,1.958
129,10.563
130,3.504
131,1.649
132,3.504
133,0.979
134,3.504
135,1.700
136,1.855
137,1.288
138,4.483
139,0.721
140,0.876
141,9.687
142,35.967
143,3.607
144,3.710
145,5.204
146,0.670
147,2.680
148,0.670
149,3.916
150,2.989
151,9.275
152,3.916
153,2.216
154,14.119
155,4.689
156,3.762
157,3.762
158,2.164
159,2.319
160,0.155
161,9.687
162,3.452
163,1.597
164,2.937
165,4.844
166,1.237
167,14.119
168,247.030
169,1.082
170,10.203
171,10.667
172,0.721
173,106.871
174,1.443
175,0.773
176,3.968
177,1.546
178,0.824
179,0.361
180,4.380
181,3.040
182,3.916
183,5.977
184,0.670
185,1.031
186,59.052
187,0.464
188,3.968
189,3.916
190,6.441
191,16.644
192,8.760
193,2.422
194,5.617
195,3.401
196,1.597
197,1.752
198,3.143
199,8.245
200,3.452
201,2.576
202,2.267
203,13.037
204,2.061
205,0.567
206,0.309
207,2.834
208,1.855
209,3.195
210,1.649
211,2.576
212,1.494
213,1.082
214,25.713
215,3.813
216,26.898
217,5.307
218,6.132
219,3.092
220,5.050
221,17.468
222,1.649
223,4.277
224,5.514
225,7.832
226,4.328
227,18.396
228,13.191
229,1.752
230,5.256
231,14.995
232,1.443
233,4.792
234,5.977
235,3.040
236,6.750
