 ,Area
1,3.349
2,2.834
3,0.361
4,4.586
5,0.979
6,1.958
7,5.977
8,2.989
9,0.361
10,0.258
11,0.670
12,7.059
13,2.267
14,2.628
15,0.618
16,4.019
17,6.132
18,2.164
19,2.164
20,10.409
21,4.638
22,2.473
23,2.113
24,16.438
25,25.868
26,2.370
27,8.657
28,0.979
29,4.019
30,1.804
31,0.103
32,15.716
33,4.122
34,6.080
35,0.206
36,2.834
37,0.258
38,2.989
39,50.756
40,3.556
41,1.237
42,2.422
43,2.422
44,2.680
45,6.029
46,2.886
47,2.267
48,3.401
49,11.285
50,0.979
51,3.762
52,11.955
53,2.319
54,0.155
55,3.092
56,2.422
57,4.792
58,0.670
59,664.621
60,2.680
61,1.546
62,8.863
63,1.958
64,12.522
65,0.361
66,2.937
67,2.113
68,21.745
69,0.258
70,1.237
71,1.907
72,0.258
73,2.319
74,0.309
75,0.412
76,1.752
77,3.349
78,2.576
79,4.431
80,9.224
81,1.855
82,4.380
83,0.103
84,2.319
85,2.989
86,1.907
87,10.976
88,14.067
89,3.246
90,2.164
91,8.657
92,2.370
93,2.525
94,2.319
95,2.834
96,1.907
97,1.546
98,1.443
99,1.134
100,55.291
101,0.103
102,1.185
103,1.958
104,3.762
105,0.258
106,1.134
107,7.059
108,1.494
109,1.443
110,1.237
111,2.061
112,3.040
113,2.061
114,1.597
115,0.670
116,2.680
117,142.632
118,1.288
119,0.103
120,0.464
121,3.504
122,2.473
123,0.309
124,0.876
125,2.989
126,1.958
127,0.618
128,2.113
129,0.876
130,0.979
131,6.183
132,2.731
133,4.483
134,2.267
135,1.494
136,1.288
137,71.058
138,2.164
139,2.989
140,0.103
141,1.649
142,1.391
143,6.183
144,1.958
145,4.535
146,0.618
147,3.143
148,6.544
149,0.567
150,0.103
151,5.462
152,0.824
153,2.628
154,3.143
155,0.155
156,3.246
157,0.824
158,0.773
159,1.804
160,2.319
161,1.031
162,0.309
163,1.597
164,1.546
165,6.235
166,1.134
167,5.617
168,1.443
169,2.680
170,1.804
171,0.928
172,1.443
173,3.452
174,0.206
175,4.277
176,2.267
177,1.907
178,1.237
179,1.649
180,2.731
181,4.225
182,1.237
183,2.164
184,2.628
185,0.567
186,3.813
187,2.010
188,0.258
189,4.328
190,0.258
191,2.319
192,0.773
193,1.185
194,1.185
195,5.307
196,4.483
197,3.865
198,0.155
199,5.617
200,0.979
201,6.905
202,1.804
203,1.237
204,8.657
205,0.103
206,1.288
207,0.928
208,1.031
209,3.040
210,1.907
211,1.340
212,5.926
213,1.597
214,3.452
215,129.698
216,1.907
217,1.907
218,1.649
219,2.628
220,0.206
221,1.443
222,0.979
223,3.246
224,1.340
225,0.928
226,1.597
227,1.082
228,1.752
229,3.349
230,0.103
231,1.134
232,0.103
233,1.391
234,5.204
235,1.237
236,1.185
237,6.235
238,2.061
239,2.164
240,1.391
241,8.915
242,0.618
243,2.680
244,1.958
245,0.773
246,3.916
247,2.267
248,3.195
249,1.752
250,1.391
251,508.127
252,0.670
253,0.258
254,0.979
255,3.504
256,1.546
257,0.464
258,1.494
259,0.155
260,2.576
261,1.391
262,0.103
263,2.731
264,1.597
265,1.958
266,2.164
267,3.195
268,0.824
269,1.237
270,0.412
271,5.977
272,2.113
273,0.979
274,2.010
275,0.258
276,1.752
277,0.258
278,3.246
279,2.473
280,13.346
281,0.824
282,0.670
283,0.721
284,0.412
285,2.473
286,0.258
287,0.155
288,1.031
289,18.344
290,3.504
291,9.430
292,1.700
293,1.649
294,2.680
295,0.876
296,0.618
297,6.132
298,0.258
299,8.605
300,20.663
301,2.061
302,0.876
303,0.928
304,36.792
305,3.607
306,2.010
307,0.824
308,1.855
309,0.258
310,9.275
311,1.443
312,1.340
313,1.134
314,0.876
315,2.113
316,4.998
317,1.494
318,1.443
319,0.876
320,0.309
321,2.164
322,1.494
323,10.409
324,1.185
325,1.804
326,2.886
327,2.731
328,3.865
329,2.989
330,4.328
331,4.586
332,2.370
333,2.525
334,7.987
335,0.206
336,0.412
337,2.319
338,3.143
339,13.449
340,2.010
341,8.245
342,4.431
343,0.979
344,0.155
345,1.494
346,6.441
347,9.224
348,0.361
349,1.700
350,2.731
351,2.370
352,0.206
353,1.752
354,1.907
355,1.134
356,0.824
357,7.266
358,10.873
359,2.010
360,1.185
361,1.340
362,2.267
363,3.092
364,0.412
365,0.618
366,7.575
367,1.288
368,0.567
369,0.258
370,0.412
371,1.855
372,4.483
373,2.113
374,0.103
375,1.804
376,1.804
377,1.700
378,2.937
379,0.103
380,0.103
381,1.082
382,1.700
383,0.155
384,0.567
385,0.103
386,2.628
387,1.752
388,1.958
389,0.258
390,1.597
391,0.258
392,1.185
393,0.309
394,1.597
395,3.040
396,0.309
397,0.928
398,1.185
399,0.618
400,1.597
401,4.122
402,1.804
403,1.134
404,3.556
405,1.546
406,1.031
407,0.979
408,1.700
409,1.185
410,1.958
411,0.258
412,0.155
413,0.928
414,1.237
415,3.710
416,2.422
417,1.134
418,5.926
419,0.309
420,1.597
421,2.267
422,6.699
423,2.216
424,0.206
425,0.567
426,0.670
427,1.958
428,0.824
429,2.473
430,1.031
431,0.361
432,3.710
433,1.597
434,4.071
435,0.309
436,0.464
437,1.237
438,0.618
439,0.309
440,1.082
441,5.926
442,0.515
443,2.216
444,1.340
445,0.155
446,7.472
447,0.721
448,0.309
449,0.412
450,0.412
451,1.597
452,0.206
453,0.103
454,1.752
455,0.361
456,1.804
457,2.267
458,0.515
459,2.628
460,0.721
461,54.209
462,2.473
463,52.457
464,364.825
465,5.720
466,5.977
467,2.216
468,0.361
469,4.174
470,3.349
471,1.649
472,1.546
473,1.649
474,0.567
475,2.319
476,1.494
477,1.134
478,6.647
479,0.618
480,0.309
481,2.422
482,0.567
483,2.473
484,1.752
485,1.546
486,2.937
487,1.031
488,2.164
489,3.040
490,0.258
491,2.731
492,1.752
493,1.700
494,2.061
495,0.155
496,1.134
497,29.578
498,1.958
499,2.061
500,0.309
501,0.721
502,5.977
503,0.824
504,1.288
505,3.298
506,0.515
507,5.101
508,1.958
509,0.567
510,0.412
511,1.288
512,0.773
513,2.061
514,1.031
515,0.670
516,2.937
517,0.103
518,2.370
519,1.288
520,0.979
521,0.979
522,1.340
523,2.783
524,5.050
525,1.082
526,1.185
527,1.752
528,0.103
529,4.174
530,0.618
531,0.567
532,1.082
533,0.567
534,4.328
535,0.361
536,1.597
537,29.835
538,0.618
539,47.098
540,2.937
541,0.103
542,5.307
543,3.762
544,0.155
545,0.206
546,0.309
547,0.464
548,4.225
549,1.752
550,2.267
551,0.412
552,3.504
553,2.370
554,2.783
555,0.103
556,1.700
557,0.773
558,2.010
559,0.928
560,2.370
561,2.113
562,2.680
563,1.907
564,1.597
565,0.721
566,0.773
567,1.237
568,1.546
569,2.319
570,7.214
571,0.721
572,1.031
573,3.452
574,1.134
575,1.185
576,0.824
577,1.237
578,1.134
579,0.824
580,4.225
581,1.804
582,13.964
583,0.103
584,0.979
585,9.224
586,0.721
587,5.926
588,0.309
589,0.928
590,0.721
591,3.040
592,2.422
593,5.462
594,0.567
