 ,Area
1,1.855
2,13.604
3,4.638
4,0.721
5,2.010
6,2.628
7,4.225
8,2.267
9,4.431
10,1.958
11,1.340
12,2.680
13,1.546
14,1.134
15,4.277
16,0.670
17,1.752
18,2.783
19,1.134
20,5.204
21,7.008
22,3.401
23,2.525
24,0.206
25,2.267
26,1.546
27,0.515
28,1.855
29,2.628
30,1.855
31,0.876
32,12.831
33,7.111
34,3.246
35,2.010
36,14.789
37,2.628
38,2.216
39,1.494
40,2.422
41,2.989
42,3.504
43,4.947
44,3.865
45,2.576
46,3.143
47,1.700
48,1.031
49,1.237
50,1.649
51,1.443
52,1.134
53,2.370
54,3.607
55,1.494
56,1.082
57,4.122
58,2.216
59,2.267
60,2.370
61,4.328
62,1.134
63,0.670
64,1.031
65,1.443
66,2.576
67,2.886
68,2.525
69,2.267
70,3.040
71,3.504
72,3.143
73,3.349
74,12.728
75,2.164
76,0.515
77,0.206
78,0.979
79,2.319
80,2.783
81,0.515
82,0.412
83,1.804
84,7.111
85,0.773
86,7.059
87,2.010
88,2.422
89,3.246
90,0.412
91,4.895
92,2.576
93,0.670
94,0.103
95,0.412
96,0.979
97,4.174
98,2.731
99,1.752
100,3.401
101,2.113
102,13.552
103,3.401
104,0.258
105,2.576
106,0.928
107,6.338
108,4.071
109,1.546
110,2.113
111,1.031
112,3.195
113,6.390
114,1.597
115,1.082
116,2.216
117,2.834
118,2.680
119,1.443
120,2.422
121,0.979
122,0.206
123,2.061
124,3.556
125,1.082
126,11.079
127,2.216
128,1.082
129,9.533
130,1.031
131,2.267
132,4.947
133,4.019
134,2.061
135,1.031
136,1.907
137,1.700
138,0.361
139,2.216
140,9.945
141,2.216
142,1.288
143,2.422
144,0.103
145,0.309
146,2.473
147,2.267
148,0.464
149,1.597
150,2.473
151,4.638
152,2.731
153,7.214
154,3.556
155,0.361
156,1.134
157,2.886
158,1.546
159,0.515
160,4.174
161,0.670
162,0.824
163,5.307
164,1.958
165,0.824
166,4.071
167,2.113
168,3.762
169,0.412
170,0.928
171,0.361
172,1.546
173,1.494
174,0.258
175,2.216
176,0.309
177,0.103
178,2.989
179,2.525
180,0.155
181,2.628
182,3.401
183,0.773
184,3.813
185,2.989
186,1.700
187,2.113
188,0.515
189,1.494
190,1.546
191,2.937
192,21.694
193,10.254
194,2.216
195,1.237
