 ,Area
1,9.481
2,0.155
3,3.143
4,3.246
5,8.039
6,9.997
7,4.483
8,2.834
9,4.895
10,2.989
11,4.277
12,3.246
13,10.357
14,4.122
15,3.349
16,1.443
17,2.783
18,4.174
19,3.143
20,1.958
21,8.399
22,0.155
23,3.504
24,26.898
25,3.762
26,4.689
27,4.225
28,2.680
29,3.298
30,3.246
31,5.565
32,4.277
33,8.193
34,2.834
35,3.040
36,1.546
37,5.926
38,2.576
39,7.884
40,16.850
41,12.676
42,3.349
43,5.617
44,1.804
45,3.504
46,3.762
47,1.391
48,3.040
49,3.246
50,3.916
51,16.798
52,3.143
53,9.997
54,3.195
55,3.452
56,1.185
57,6.853
58,2.680
59,3.865
60,7.008
61,3.607
62,4.225
63,33.751
64,3.710
65,2.783
66,3.195
67,5.307
68,3.143
69,4.638
70,3.298
71,3.401
72,0.928
73,6.493
74,4.844
75,2.680
76,11.079
77,3.040
78,20.972
79,3.195
80,14.943
81,8.348
82,4.225
83,3.143
84,3.349
85,3.916
86,2.834
87,8.657
88,2.576
89,11.285
90,4.741
91,21.178
92,5.668
93,3.452
94,2.422
95,3.452
96,4.225
97,5.565
98,2.989
99,4.277
100,2.989
101,2.834
102,3.092
103,2.731
104,3.143
105,3.659
106,3.916
107,3.556
108,2.834
109,3.040
110,3.349
111,1.804
112,7.059
113,3.813
114,2.937
115,5.771
116,2.937
117,3.401
118,2.834
119,1.907
120,2.989
121,8.760
122,2.319
123,4.174
124,2.628
125,4.431
126,3.040
127,3.452
128,2.370
129,2.680
130,8.966
131,3.195
132,8.399
133,1.907
134,4.380
135,3.040
136,3.298
137,4.844
138,8.193
139,5.307
140,1.649
141,5.617
142,2.525
143,3.246
144,2.731
145,5.823
146,3.452
147,3.710
148,1.700
149,3.040
150,3.813
151,2.680
152,6.956
153,4.844
154,3.710
155,3.040
156,3.813
157,1.597
158,2.834
159,6.132
160,2.886
161,2.525
162,3.452
163,3.865
164,1.340
165,2.989
166,3.504
167,1.907
168,6.029
169,7.420
170,3.092
171,6.338
172,3.452
173,1.855
174,2.628
175,4.277
176,2.164
177,2.164
178,38.647
179,2.834
180,2.216
181,6.699
182,2.370
183,2.886
184,2.576
185,2.319
186,2.886
187,3.452
188,2.267
189,2.576
190,4.225
191,21.900
192,2.164
193,0.876
194,10.615
195,5.565
196,2.319
197,9.275
198,12.779
199,4.535
200,11.233
201,2.525
202,2.061
203,2.216
204,7.214
205,4.071
206,2.680
207,3.143
208,6.390
209,4.431
210,1.597
211,3.040
212,8.039
213,2.319
214,2.576
215,3.710
216,2.731
217,1.134
218,8.348
219,2.576
220,2.680
221,4.122
222,4.328
223,4.895
224,1.443
225,3.040
226,1.185
227,1.597
228,9.481
229,9.533
230,3.092
231,7.008
232,1.494
233,2.473
234,1.752
235,2.319
236,1.494
237,3.968
238,3.813
239,2.886
240,2.267
241,1.546
242,3.556
243,2.422
244,0.928
245,2.525
246,4.431
247,7.523
248,2.886
249,3.452
250,15.356
251,2.216
252,8.451
253,5.101
254,2.731
255,2.834
256,2.061
257,3.968
258,2.834
259,4.225
260,11.491
261,1.958
262,2.680
263,3.504
264,2.628
265,3.813
266,4.225
267,1.700
268,3.401
269,2.422
270,9.945
271,4.741
272,5.720
273,10.821
274,3.401
275,3.040
276,2.628
277,0.412
278,2.628
279,2.216
280,7.575
281,3.246
282,1.958
283,3.298
284,1.237
285,2.680
286,12.625
287,2.525
288,2.576
289,1.752
290,1.649
291,3.556
292,2.010
293,0.412
294,3.143
295,2.628
296,2.113
297,2.783
298,0.824
299,3.298
300,4.328
301,2.886
302,2.010
303,1.804
304,3.298
305,2.886
306,0.928
307,3.659
308,0.773
309,1.649
310,1.907
311,2.422
312,1.082
313,2.010
314,3.040
315,2.267
316,2.010
317,3.143
318,2.731
319,1.855
320,9.739
321,0.258
322,5.204
323,5.050
324,2.937
325,2.576
326,3.298
327,1.031
328,3.968
329,8.811
330,4.998
331,3.349
332,1.391
333,2.422
334,1.700
335,3.916
336,1.391
337,0.412
338,3.916
339,1.185
340,7.935
341,16.129
342,1.700
343,0.928
344,0.103
345,1.855
346,1.494
347,3.298
348,2.319
349,2.164
350,2.576
351,4.019
352,0.979
353,2.989
354,7.266
355,1.958
356,1.082
357,1.546
358,2.576
359,1.082
360,3.143
361,2.525
362,2.525
363,1.958
364,6.183
365,0.670
366,0.928
367,1.082
368,1.391
369,1.391
370,2.731
371,2.319
372,0.567
373,0.206
374,6.029
375,3.195
376,3.195
377,0.155
378,2.113
379,2.680
380,1.597
381,1.649
382,2.834
383,3.916
384,2.473
385,2.989
386,1.185
387,3.349
388,1.443
389,0.721
390,2.267
391,1.443
392,9.636
393,0.155
394,2.216
395,1.494
396,2.010
397,1.597
398,1.958
399,4.998
400,1.804
401,0.464
402,1.391
403,2.525
404,1.494
405,1.804
406,6.132
407,16.747
408,2.473
409,1.340
410,1.340
411,1.494
412,1.546
413,1.958
414,1.185
415,1.082
416,0.824
417,0.412
418,0.979
419,0.928
420,1.907
421,1.134
422,0.773
423,1.391
424,2.370
425,2.164
426,1.134
427,8.090
428,42.769
429,1.391
430,0.824
431,2.113
432,0.155
433,1.855
434,2.731
435,0.824
436,1.855
437,0.773
438,1.649
439,1.597
440,0.773
441,1.340
442,2.113
443,2.783
444,0.721
445,2.834
446,6.905
447,4.638
448,1.700
449,10.048
450,0.618
