 ,Area
1,7.111
2,2.783
3,3.092
4,2.989
5,3.865
6,1.855
7,2.576
8,2.783
9,2.319
10,2.164
11,2.628
12,2.576
13,2.370
14,2.267
15,2.783
16,4.328
17,2.680
18,2.164
19,1.907
20,3.607
21,1.855
22,1.855
23,2.164
24,2.113
25,2.267
26,2.267
27,3.092
28,4.380
29,1.494
30,32.103
31,2.370
32,2.370
33,2.370
34,161.956
35,3.298
36,2.834
37,2.886
38,2.525
39,3.865
40,2.319
41,2.576
42,1.443
43,2.010
44,4.998
45,3.504
46,3.710
47,1.958
48,2.319
49,3.246
50,8.245
51,2.731
52,2.267
53,3.607
54,1.597
55,4.019
56,2.680
57,2.422
58,2.473
59,3.195
60,2.628
61,3.762
62,2.113
63,1.391
64,1.443
65,2.886
66,6.132
67,19.169
68,2.783
69,3.349
70,3.504
71,3.452
72,2.267
73,2.628
74,2.680
75,2.886
76,2.422
77,2.010
78,2.886
79,4.328
80,1.237
81,1.958
82,0.928
83,2.525
84,1.340
85,1.649
86,2.319
87,2.216
88,10.770
89,1.752
90,2.473
91,4.535
92,1.958
93,4.225
94,1.907
95,4.277
96,0.361
97,2.319
98,2.731
99,6.802
100,2.886
101,1.804
102,1.443
103,5.617
104,2.834
105,2.989
106,3.916
107,1.546
108,1.804
109,8.657
110,1.649
111,1.907
112,3.143
113,3.092
114,6.853
115,1.546
116,3.349
117,6.493
118,2.164
119,2.576
120,1.958
121,1.649
122,1.649
123,3.143
124,4.586
125,1.237
126,1.288
127,7.266
128,1.855
129,2.164
130,1.649
131,2.628
132,1.958
133,1.907
134,4.689
135,2.319
136,1.907
137,1.752
138,24.734
139,1.597
140,1.288
141,1.649
142,2.989
143,1.134
144,2.783
145,4.689
146,1.443
147,1.340
148,3.452
149,2.164
150,0.824
151,5.565
152,2.422
153,0.979
154,6.802
155,0.464
156,3.452
157,1.237
158,0.618
159,0.464
160,1.597
161,1.082
162,0.928
163,0.155
164,1.082
165,1.031
166,1.700
167,1.546
168,0.979
169,1.907
170,0.567
171,1.340
172,1.907
173,5.153
174,0.979
175,0.464
176,2.473
177,1.443
