 ,Area
1,0.824
2,0.824
3,1.752
4,3.195
5,1.958
6,1.597
7,3.710
8,1.391
9,1.288
10,1.752
11,2.525
12,8.142
13,3.349
14,1.855
15,7.626
16,2.628
17,2.010
18,7.008
19,1.288
20,6.132
21,6.853
22,7.266
23,2.525
24,2.680
25,2.886
26,3.040
27,4.225
28,3.195
29,5.101
30,5.204
31,3.813
32,2.267
33,4.741
34,2.628
35,6.235
36,2.010
37,2.886
38,6.029
39,2.628
40,2.731
41,2.783
42,5.977
43,2.886
44,1.597
45,1.752
46,3.762
47,2.834
48,2.370
49,1.443
50,5.514
51,2.525
52,3.195
53,2.525
54,7.059
55,3.349
56,2.267
57,6.338
58,6.647
59,9.842
60,3.040
61,4.019
62,3.143
63,1.907
64,3.246
65,2.937
66,1.752
67,3.143
68,2.216
69,2.061
70,3.092
71,1.443
72,6.853
73,2.319
74,1.804
75,4.998
76,1.804
77,2.164
78,3.452
79,1.700
80,2.267
81,6.493
82,3.246
83,2.680
84,2.319
85,1.185
86,2.010
87,2.783
88,3.401
89,2.267
90,6.029
91,2.473
92,2.783
93,3.865
94,1.597
95,2.731
96,1.649
97,2.628
98,2.319
99,4.019
100,3.607
101,11.130
102,2.319
103,3.452
104,3.401
105,2.319
106,1.649
107,0.155
108,1.958
109,6.183
110,6.080
111,2.370
112,2.061
113,2.164
114,2.525
115,2.731
116,6.132
117,1.907
118,1.907
119,1.185
120,1.907
121,6.905
122,2.525
123,5.101
124,1.443
125,5.977
126,2.628
127,2.680
128,2.319
129,2.473
130,2.680
131,4.225
132,0.052
133,3.092
134,3.659
135,2.113
136,2.370
137,4.122
138,2.628
139,3.556
140,4.277
141,14.583
142,2.370
143,2.061
144,1.907
145,1.752
146,9.275
147,3.143
148,7.008
149,1.855
150,1.391
151,7.678
152,2.061
153,7.935
154,1.958
155,5.926
156,5.720
157,2.164
158,3.246
159,2.216
160,2.164
161,1.443
162,2.473
163,1.494
164,3.040
165,8.657
166,3.298
167,1.958
168,2.267
169,9.636
170,0.773
171,15.871
172,16.386
173,0.928
174,2.525
175,2.164
176,2.267
177,2.422
178,2.113
179,1.907
180,2.216
181,3.298
182,1.082
183,3.401
184,4.277
185,2.164
186,7.008
187,5.153
188,0.876
189,6.235
190,2.216
191,3.040
192,2.989
193,4.792
194,2.576
195,2.319
196,3.556
197,2.216
198,7.369
199,1.700
200,2.989
201,1.597
202,0.103
203,6.338
204,1.597
205,1.649
206,2.061
207,2.525
208,2.113
209,2.886
210,2.113
211,2.113
212,1.082
213,2.267
214,3.143
215,1.907
216,1.082
217,2.010
218,2.113
219,7.575
220,2.834
221,1.804
222,1.958
223,1.494
224,2.267
225,1.443
226,9.121
227,1.031
228,2.989
229,0.618
230,5.977
231,1.288
232,5.823
233,6.853
234,2.061
235,8.039
236,2.370
237,8.348
238,2.010
239,1.031
240,4.844
241,2.113
242,1.958
243,6.596
244,0.052
245,1.546
246,4.586
247,9.739
248,2.834
249,1.494
250,1.494
251,9.894
252,2.061
253,2.370
254,1.855
255,3.092
256,2.010
257,2.113
258,3.246
259,1.752
260,2.576
261,4.586
262,1.082
263,4.431
264,5.411
265,5.153
266,6.029
267,3.968
268,0.515
269,1.134
270,1.804
271,3.813
272,0.103
273,1.597
274,1.391
275,2.834
276,0.618
277,0.670
278,1.649
279,2.164
280,1.649
281,2.989
282,1.907
283,2.267
284,1.804
285,2.834
286,1.494
287,1.752
288,2.164
289,2.319
290,1.546
291,1.185
292,4.638
293,2.370
294,5.256
295,1.597
296,1.288
297,1.907
298,1.391
299,1.958
300,5.153
301,1.546
302,2.886
303,5.514
304,2.834
305,3.659
306,0.979
307,1.288
308,2.680
309,4.947
310,5.359
311,0.464
312,2.576
313,5.823
314,7.059
315,0.773
316,1.700
317,2.628
318,1.185
319,4.844
320,1.597
321,4.535
322,3.092
323,0.876
324,2.937
