 ,Area
1,1.443
2,3.298
3,3.349
4,4.431
5,3.556
6,4.431
7,2.783
8,3.040
9,3.504
10,3.865
11,2.216
12,3.452
13,2.164
14,2.937
15,2.010
16,3.246
17,2.164
18,2.680
19,1.804
20,4.174
21,2.834
22,4.483
23,3.607
24,3.916
25,3.401
26,2.886
27,2.061
28,0.515
29,3.143
30,3.092
31,2.576
32,3.040
33,2.886
34,2.319
35,3.143
36,2.937
37,7.008
38,3.401
39,2.783
40,3.195
41,1.752
42,2.628
43,2.731
44,3.246
45,2.937
46,2.267
47,3.040
48,3.452
49,2.680
50,1.649
51,2.370
52,3.246
53,2.370
54,2.164
55,2.370
56,2.113
57,1.855
58,2.422
59,1.804
60,0.567
61,2.061
62,1.700
63,2.319
64,2.113
65,0.412
