 ,Area
1,0.155
2,4.071
3,4.174
4,2.422
5,2.525
6,3.607
7,3.813
8,3.298
9,18.396
10,9.636
11,1.649
12,3.452
13,3.401
14,3.762
15,3.813
16,4.019
17,2.886
18,4.380
19,2.937
20,2.989
21,5.101
22,3.659
23,3.040
24,2.834
25,1.958
26,6.956
27,3.813
28,8.915
29,2.628
30,5.050
31,2.783
32,2.886
33,3.298
34,7.008
35,2.937
36,10.924
37,15.562
38,7.523
39,2.989
40,4.277
41,4.586
42,8.296
43,2.886
44,7.832
45,2.731
46,8.090
47,3.349
48,4.225
49,4.122
50,2.886
51,2.473
52,2.989
53,4.535
54,3.452
55,3.968
56,9.687
57,3.813
58,10.203
59,2.422
60,2.783
61,3.195
62,2.680
63,2.834
64,7.008
65,3.710
66,5.462
67,3.556
68,4.998
69,6.080
70,3.968
71,2.886
72,4.792
73,4.380
74,2.937
75,0.309
76,3.865
77,1.546
78,3.040
79,4.483
80,3.607
81,10.306
82,2.319
83,3.556
84,2.576
85,6.287
86,1.288
87,5.307
88,2.731
89,2.525
90,4.277
91,8.708
92,3.349
93,3.246
94,3.968
95,11.955
96,3.298
97,4.225
98,2.886
99,5.204
100,3.710
101,4.174
102,3.143
103,8.296
104,2.783
105,4.277
106,4.019
107,2.886
108,2.989
109,3.246
110,5.668
111,7.626
112,1.855
113,2.422
114,3.092
115,1.855
116,2.989
117,3.504
118,5.926
119,3.916
120,2.886
121,5.307
122,2.576
123,3.710
124,3.092
125,5.050
126,2.680
127,2.628
128,13.398
129,4.689
130,3.298
131,2.061
132,2.886
133,6.905
134,4.071
135,5.823
136,4.225
137,3.092
138,3.349
139,2.628
140,4.535
141,3.349
142,3.504
143,3.349
144,6.441
145,3.401
146,2.937
147,2.937
148,2.886
149,2.783
150,3.092
151,3.504
152,3.195
153,16.386
154,8.605
155,1.958
156,7.214
157,17.108
158,2.783
159,8.554
160,20.302
161,3.556
162,3.195
163,3.246
164,3.762
165,7.472
166,16.541
167,3.710
168,4.792
169,8.399
170,29.062
171,13.810
172,2.473
173,1.958
174,4.895
175,6.132
176,3.349
177,0.103
178,1.907
179,10.254
180,2.216
181,3.143
182,0.258
183,4.689
184,8.193
185,2.783
186,2.061
187,3.246
188,0.773
189,2.422
190,6.080
191,1.649
192,3.246
193,3.040
194,4.483
195,2.731
196,3.349
197,2.937
198,2.216
199,3.916
200,1.340
201,3.607
202,2.680
203,5.668
204,2.628
205,4.431
206,3.710
207,5.462
208,2.576
209,5.050
210,2.010
211,3.710
212,3.813
213,3.349
214,4.122
215,3.916
216,3.607
217,4.947
218,2.731
219,7.163
220,5.204
221,1.855
222,2.525
223,17.468
224,4.638
225,2.216
226,4.328
227,1.752
228,3.298
229,3.504
230,3.452
231,1.855
232,1.340
233,3.349
234,34.215
235,3.298
236,3.040
237,3.916
238,4.071
239,0.567
240,4.380
241,2.370
242,3.607
243,1.597
244,2.783
245,10.563
246,2.886
247,3.659
248,0.103
249,2.010
250,5.204
251,9.945
252,2.680
253,3.916
254,2.937
255,3.452
256,2.216
257,3.968
258,10.357
259,6.596
260,4.535
261,2.370
262,2.834
263,7.523
264,12.367
265,4.019
266,9.275
267,2.473
268,3.452
269,0.464
270,2.061
271,2.886
272,2.731
273,1.700
274,5.411
275,3.659
276,3.349
277,4.071
278,20.045
279,4.380
280,6.802
281,11.594
282,2.576
283,0.824
284,2.422
285,1.391
286,2.834
287,3.143
288,3.143
289,11.233
290,2.164
291,2.267
292,3.504
293,2.370
294,2.370
295,6.441
296,3.349
297,0.721
298,2.267
299,2.886
300,2.834
301,2.319
302,2.319
303,2.164
304,2.113
305,3.298
306,2.216
307,1.804
308,2.473
309,2.164
310,1.494
311,2.473
312,2.937
313,1.804
314,9.636
315,2.010
316,2.576
317,2.010
318,3.195
319,7.008
320,1.804
321,2.319
322,2.886
323,0.155
324,2.422
325,2.061
326,3.607
327,2.370
328,2.525
329,2.834
330,4.328
331,0.103
332,3.298
333,0.103
334,2.113
335,11.542
336,2.113
337,1.752
338,1.443
339,1.855
340,3.452
341,2.576
342,3.710
343,6.080
344,2.010
345,14.840
346,1.649
347,1.546
348,2.576
349,2.267
350,2.370
351,2.422
352,1.700
353,3.813
354,2.628
355,2.370
356,2.164
357,2.422
358,6.338
359,4.277
360,2.216
361,2.216
362,3.246
363,5.307
364,2.010
365,5.050
366,2.319
367,4.998
368,4.174
369,2.113
370,1.804
371,5.668
372,2.010
373,3.452
374,4.998
375,3.195
376,2.731
377,1.649
378,1.134
379,2.473
380,1.907
381,2.370
382,2.473
383,0.979
384,1.855
385,2.731
386,3.762
387,1.855
388,1.546
389,5.565
390,1.391
391,3.246
392,1.700
393,2.164
394,2.010
395,1.700
396,2.113
397,2.216
398,1.907
399,2.319
400,2.937
401,1.700
402,3.916
403,1.907
404,3.813
405,4.844
406,1.958
407,4.019
408,5.050
409,1.907
410,8.451
411,2.834
412,6.596
413,2.010
414,4.225
415,0.928
416,1.752
417,2.989
418,1.082
419,4.380
420,4.019
421,0.155
422,1.443
423,0.515
424,0.979
425,0.412
