 ,Area
1,0.309
2,7.678
3,2.783
4,1.134
5,1.185
6,7.472
7,2.989
8,13.758
9,5.256
10,0.567
11,2.319
12,10.100
13,5.823
14,2.989
15,1.855
16,2.525
17,4.998
18,1.907
19,10.976
20,10.512
21,7.266
22,4.638
23,1.752
24,2.937
25,9.791
26,6.390
27,0.721
28,2.473
29,57.043
30,2.216
31,2.680
32,2.783
33,1.340
34,1.855
35,0.721
36,0.824
37,1.597
38,8.142
39,5.462
40,2.113
41,3.968
42,5.514
43,2.937
44,5.050
45,5.668
46,6.183
47,3.246
48,3.710
49,1.185
50,6.853
51,12.418
52,1.649
53,1.546
54,4.792
55,3.762
56,1.804
57,2.525
58,2.834
59,2.576
60,0.618
61,12.676
62,2.886
63,7.266
64,3.143
65,0.567
66,2.628
67,2.576
68,1.185
69,2.989
70,3.865
71,0.618
72,3.556
73,3.813
74,2.267
75,2.628
76,5.153
77,9.327
78,1.288
79,2.937
80,1.649
81,2.473
82,3.401
83,1.443
84,1.907
85,7.935
86,45.706
87,0.928
88,1.391
89,1.288
90,45.294
91,32.824
92,1.855
93,2.834
94,8.760
95,3.762
96,1.700
97,1.855
98,2.473
99,5.101
100,1.907
101,5.153
102,3.556
103,0.309
104,1.546
105,2.525
106,2.216
107,1.443
108,1.288
109,15.562
110,1.907
111,1.907
112,4.174
113,2.370
114,2.680
115,9.894
116,10.821
117,1.907
118,1.804
119,2.267
120,1.082
121,0.721
122,2.576
123,6.544
124,15.716
125,2.731
126,1.494
127,11.079
128,4.328
129,2.010
130,4.535
131,0.309
132,1.958
133,1.752
134,1.907
135,0.567
136,0.155
137,1.958
138,2.319
139,2.370
140,0.721
141,5.050
142,8.554
143,1.546
144,5.977
145,1.237
146,1.700
147,2.525
148,2.319
149,3.401
150,1.649
151,2.010
152,0.412
153,0.876
154,1.804
155,1.082
156,7.523
157,0.721
158,0.721
159,1.237
160,1.855
161,2.113
162,1.700
163,5.926
164,2.731
165,4.792
166,0.515
167,3.040
168,1.855
169,1.700
170,0.824
171,0.928
172,0.258
173,0.258
174,5.720
175,0.824
176,3.040
177,0.258
178,1.134
179,1.958
180,1.288
181,3.556
182,2.576
183,5.720
184,1.288
185,1.082
186,0.824
187,2.216
188,1.546
189,1.391
190,1.855
191,0.567
192,0.052
193,2.267
194,0.309
195,1.855
196,1.031
197,0.361
198,2.473
