 ,Area
1,0.155
2,1.907
3,3.040
4,1.752
5,3.143
6,6.905
7,12.522
8,38.441
9,2.370
10,5.462
11,5.411
12,8.657
13,7.214
14,2.576
15,2.525
16,2.267
17,2.576
18,7.626
19,2.628
20,2.267
21,2.783
22,3.298
23,2.422
24,3.504
25,6.699
26,3.092
27,4.535
28,3.504
29,2.886
30,3.298
31,11.491
32,4.019
33,8.193
34,6.905
35,4.741
36,1.958
37,3.556
38,2.783
39,4.483
40,2.370
41,5.256
42,1.185
43,2.267
44,11.955
45,4.019
46,2.886
47,1.185
48,2.422
49,11.594
50,1.855
51,1.907
52,2.783
53,4.019
54,2.886
55,1.958
56,9.069
57,3.298
58,1.649
59,7.729
60,3.659
61,2.834
62,3.040
63,4.895
64,3.349
65,3.401
66,2.216
67,2.267
68,1.752
69,3.246
70,2.113
71,2.216
72,2.319
73,1.546
74,2.216
75,1.649
76,2.319
77,0.979
78,2.319
79,1.134
80,2.422
81,4.174
82,2.319
83,2.473
84,8.708
85,3.452
86,2.525
87,2.628
88,1.855
89,2.164
90,2.937
91,2.267
92,2.783
93,1.649
94,1.804
95,5.771
96,1.752
97,1.288
98,2.370
99,2.010
100,2.216
101,13.088
102,1.185
103,5.926
104,6.493
105,13.964
106,1.494
107,0.464
108,1.752
109,2.576
110,4.174
111,2.164
112,2.834
113,2.886
114,2.783
115,2.010
116,0.515
117,1.494
118,0.103
119,1.185
120,3.762
121,1.958
122,1.185
123,1.597
124,1.494
125,1.752
126,1.340
127,1.855
128,1.958
129,0.876
130,0.670
131,1.185
132,1.804
133,0.361
134,1.134
135,1.185
136,1.443
137,1.700
138,0.979
139,1.597
140,1.597
141,0.979
142,2.525
143,2.576
144,1.494
145,1.391
146,2.422
147,1.031
148,8.193
149,2.010
150,0.876
151,4.586
152,1.804
153,0.773
154,13.398
155,4.638
156,0.464
