 ,Area
1,5.668
2,3.710
3,4.844
4,3.762
5,4.689
6,9.275
7,0.258
8,5.101
9,1.752
10,2.886
11,4.277
12,8.760
13,3.040
14,13.810
15,3.246
16,3.246
17,6.596
18,1.546
19,0.670
20,3.349
21,6.287
22,9.739
23,5.668
24,9.584
25,4.174
26,1.494
27,3.968
28,4.483
29,3.916
30,1.391
31,2.680
32,1.134
33,4.431
34,22.724
35,3.504
36,11.079
37,1.958
38,3.659
39,7.369
40,4.174
41,2.113
42,11.491
43,4.328
44,2.989
45,4.689
46,3.040
47,6.441
48,0.876
49,0.928
50,3.504
51,6.905
52,2.319
53,4.689
54,3.504
55,2.216
56,8.348
57,2.886
58,0.155
59,8.193
60,3.762
61,1.546
62,2.937
63,2.370
64,0.773
65,2.422
66,6.080
67,2.628
68,4.947
69,1.494
70,1.185
71,2.628
72,0.670
73,1.700
74,3.401
75,1.855
76,2.164
77,2.731
78,1.958
79,1.958
80,3.349
81,0.515
82,1.443
83,3.762
