 ,Area
1,3.556
2,2.937
3,3.092
4,2.886
5,3.556
6,3.298
7,5.514
8,3.401
9,3.401
10,0.103
11,2.886
12,4.122
13,1.855
14,22.364
15,3.143
16,1.700
17,3.195
18,4.998
19,1.443
20,3.092
21,1.855
22,4.019
23,4.174
24,5.668
25,3.865
26,3.040
27,3.195
28,2.628
29,2.422
30,0.155
31,0.258
32,4.019
33,4.174
34,2.576
35,2.319
36,4.431
37,2.370
38,5.256
39,12.367
40,4.895
41,2.576
42,2.576
43,3.298
44,0.155
45,1.185
46,7.008
47,3.349
48,3.607
49,2.370
50,1.700
51,2.267
52,7.729
53,1.597
54,0.464
55,1.391
56,6.596
57,0.515
58,19.220
59,1.237
60,2.267
61,1.288
62,3.040
63,2.680
64,3.298
65,0.515
66,1.443
