 ,Area
1,5.668
2,2.061
3,1.340
4,14.480
5,2.937
6,2.628
7,2.680
8,1.958
9,2.886
10,2.886
11,3.659
12,3.401
13,11.594
14,6.080
15,3.710
16,3.504
17,1.391
18,3.040
19,8.502
20,3.401
21,5.307
22,2.216
23,3.195
24,2.989
25,2.834
26,3.298
27,3.195
28,92.288
29,1.391
30,2.370
31,4.225
32,4.019
33,1.443
34,2.319
35,7.008
36,2.113
37,3.556
38,1.185
39,2.061
40,6.802
41,4.535
42,43.903
43,0.979
44,2.937
45,4.741
46,1.288
47,21.694
48,3.659
49,10.254
50,5.050
51,2.216
52,1.185
53,0.206
54,5.101
55,2.422
56,2.267
57,5.153
58,37.565
59,2.989
60,3.813
61,70.852
62,7.214
63,8.915
64,9.327
65,3.040
66,5.153
67,33.648
68,38.853
69,4.844
70,5.101
71,1.546
72,3.556
73,4.122
74,3.556
75,5.926
76,4.844
77,2.473
78,3.143
79,19.993
80,2.731
81,3.710
82,15.356
83,6.132
84,6.905
85,4.431
86,5.514
87,5.359
88,3.401
89,5.462
90,3.710
91,1.804
92,186.020
93,0.052
94,1.391
95,5.101
96,6.699
97,3.865
98,10.976
99,1.855
100,2.267
101,4.535
102,6.132
103,0.464
104,2.680
105,2.319
106,1.700
107,6.699
108,0.052
109,7.729
110,2.422
111,5.050
112,0.052
113,3.916
114,1.443
115,23.343
116,5.153
117,12.058
118,2.216
119,0.052
120,0.052
121,3.865
122,5.101
123,12.676
124,3.710
125,6.235
126,4.380
127,0.876
128,3.710
129,4.225
130,1.391
131,9.997
132,3.659
133,1.443
134,3.813
135,1.804
136,1.804
137,2.834
138,2.525
139,7.575
140,1.340
141,0.979
142,4.689
143,4.019
144,6.441
145,1.443
146,4.174
147,1.288
148,6.338
149,2.267
150,0.052
151,288.562
152,4.225
153,2.370
154,5.823
155,7.472
156,0.824
157,3.195
158,4.071
159,3.401
160,2.422
161,3.246
162,2.989
163,0.515
164,1.855
165,3.246
166,7.523
167,7.935
168,0.567
169,6.338
170,2.473
171,5.411
172,4.122
173,5.874
174,0.052
175,2.731
176,2.783
177,2.886
178,6.493
179,3.246
180,2.319
181,0.824
182,8.605
183,1.237
184,5.101
185,1.752
186,4.071
187,3.607
188,3.349
189,3.298
190,2.113
191,0.412
192,3.040
193,3.298
194,3.504
195,8.451
196,5.050
197,7.420
198,9.069
199,5.926
200,0.103
201,5.204
202,3.349
203,5.204
204,0.979
205,4.431
206,1.443
207,3.195
208,3.659
209,0.103
210,19.890
211,21.745
212,1.907
213,3.143
214,3.143
215,33.288
216,3.452
217,3.246
218,2.113
219,37.616
220,14.995
221,4.741
222,17.829
223,1.855
224,3.349
225,5.256
226,0.103
227,10.821
228,14.686
229,3.916
230,3.710
231,18.396
232,0.052
233,8.296
234,12.831
235,2.319
236,2.525
237,6.132
238,2.731
239,3.401
240,25.249
241,3.298
242,2.886
243,43.387
244,24.785
245,9.018
246,4.792
247,4.844
248,4.483
249,5.617
250,35.400
251,3.298
252,3.298
253,4.071
254,3.298
255,3.401
256,3.452
257,1.958
258,12.058
259,3.813
260,16.798
261,28.135
262,7.678
263,3.195
264,8.915
265,3.762
266,7.935
267,5.153
268,15.665
269,3.556
270,6.647
271,17.520
272,2.370
273,3.143
274,5.462
275,6.338
276,4.586
277,7.317
278,4.741
279,3.968
280,9.121
281,3.349
282,22.415
283,5.771
284,2.422
285,4.844
286,3.452
287,1.546
288,4.071
289,1.546
290,2.113
291,1.700
292,3.040
293,8.399
294,3.504
295,4.586
296,9.945
297,0.876
298,32.669
299,2.370
300,4.225
301,3.710
302,2.370
303,4.019
304,7.420
305,4.741
306,4.019
307,5.359
308,1.752
309,1.391
310,4.483
311,2.473
312,22.827
313,0.052
314,2.216
315,0.052
316,278.566
317,3.143
318,2.164
319,6.544
320,1.804
321,4.277
322,3.865
323,6.235
324,5.617
325,11.800
326,2.113
327,3.092
328,2.216
329,1.288
330,3.813
331,32.927
332,9.533
333,3.401
334,10.203
335,30.248
336,2.525
337,2.061
338,7.832
339,0.361
340,3.143
341,1.134
342,2.576
343,0.052
344,4.947
345,0.052
346,1.082
347,0.979
348,0.103
349,12.573
350,5.462
351,1.031
352,11.491
353,5.153
354,4.328
355,5.514
356,0.052
357,5.153
358,15.510
359,3.865
360,5.823
361,1.185
362,3.298
363,3.504
364,4.174
365,2.937
366,5.307
367,17.778
368,2.680
369,0.052
370,6.802
371,3.143
372,4.586
373,3.246
374,3.607
375,2.216
376,4.225
377,4.483
378,3.556
379,1.855
380,3.298
381,4.844
382,4.998
383,2.783
384,4.277
385,2.061
386,4.689
387,2.628
388,3.195
389,4.019
390,3.040
391,3.504
392,4.689
393,1.494
394,3.195
395,3.143
396,4.586
397,4.844
398,9.481
399,4.689
400,2.628
401,5.101
402,14.119
403,14.428
404,2.834
405,4.328
406,5.926
407,7.575
408,9.533
409,0.052
410,2.576
411,0.052
412,49.777
413,2.834
414,0.103
415,9.121
416,3.710
417,3.092
418,34.731
419,4.071
420,3.607
421,2.010
422,0.052
423,3.762
424,2.628
425,2.576
426,173.137
427,5.977
428,4.535
429,2.216
430,7.626
431,0.670
432,2.525
433,11.388
434,8.399
435,1.391
436,2.937
437,2.937
438,0.721
439,2.731
440,2.473
441,1.855
442,3.401
443,2.628
444,2.010
445,2.783
446,6.647
447,2.319
448,3.865
449,3.143
450,4.535
451,4.225
452,3.813
453,1.237
454,2.576
455,3.143
456,4.019
457,2.010
458,8.245
459,3.865
460,0.876
461,0.052
