 ,Area
1,1.288
2,3.607
3,3.607
4,2.473
5,4.380
6,2.061
7,4.535
8,1.958
9,4.174
10,3.607
11,2.834
12,2.010
13,3.556
14,4.586
15,2.164
16,3.504
17,2.731
18,3.143
19,8.245
20,1.546
21,4.328
22,3.298
23,2.319
24,4.483
25,3.349
26,3.143
27,4.071
28,2.267
29,2.886
30,2.164
31,5.050
32,3.195
33,3.401
34,8.708
35,15.562
36,1.752
37,2.267
38,2.680
39,2.989
40,7.369
41,1.134
42,4.277
43,0.618
44,4.998
45,18.653
46,2.164
47,3.349
48,4.844
49,2.731
50,2.886
51,0.361
52,2.576
53,2.886
54,2.628
55,2.628
56,4.328
57,2.989
58,4.071
59,10.100
60,3.710
61,6.183
62,3.092
63,4.328
64,4.122
65,4.277
66,3.092
67,3.092
68,3.195
69,2.473
70,14.016
71,2.680
72,2.010
73,3.246
74,5.617
75,4.741
76,6.493
77,7.369
78,3.195
79,3.040
80,4.277
81,9.636
82,2.680
83,3.556
84,2.576
85,3.040
86,2.525
87,1.855
88,6.287
89,2.989
90,3.195
91,9.430
92,12.676
93,3.401
94,0.412
95,2.319
96,3.813
97,2.061
98,12.006
99,11.955
100,4.792
101,2.576
102,3.968
103,2.937
104,0.876
105,3.298
106,6.338
107,2.989
108,2.370
109,2.937
110,2.576
111,3.092
112,3.349
113,3.349
114,2.010
115,5.359
116,2.370
117,0.206
118,2.886
119,3.607
120,2.525
121,3.143
122,2.576
123,2.525
124,7.420
125,0.309
126,0.309
127,3.452
128,3.195
129,4.328
130,2.216
131,1.958
132,3.452
133,3.092
134,3.401
135,3.659
136,3.349
137,4.844
138,2.370
139,2.010
140,3.710
141,0.979
142,5.720
143,13.140
144,3.401
145,10.976
146,9.121
147,3.040
148,2.370
149,2.680
150,1.546
151,3.865
152,2.628
153,2.680
154,2.834
155,3.298
156,8.811
157,5.101
158,2.628
159,3.246
160,4.225
161,3.401
162,5.050
163,3.452
164,3.298
165,0.103
166,4.431
167,1.597
168,1.340
169,2.628
170,3.865
171,2.783
172,2.731
173,1.907
174,1.597
175,5.823
176,4.586
177,3.401
178,2.473
179,1.340
180,2.886
181,2.576
182,2.061
183,2.319
184,2.525
185,2.473
186,2.267
187,4.122
188,5.462
189,1.700
190,2.525
191,2.473
192,2.010
193,2.319
194,10.306
195,3.504
196,3.349
197,3.143
198,2.680
199,7.626
200,1.700
201,1.237
202,0.773
203,5.565
204,2.267
205,2.989
206,3.968
207,3.401
208,1.700
209,2.370
210,1.649
211,2.680
212,2.370
213,8.863
214,7.781
215,1.237
216,2.886
217,4.998
218,2.731
219,3.762
220,2.473
221,1.288
222,0.670
223,3.556
224,3.710
225,1.649
226,2.319
227,3.143
228,2.267
229,2.061
230,2.164
231,2.628
232,10.770
233,3.349
234,3.195
235,1.391
236,3.607
237,3.504
238,2.010
239,2.422
240,2.731
241,5.874
242,5.720
243,2.267
244,2.164
245,2.267
246,5.823
247,2.628
248,2.576
249,4.328
250,1.958
251,2.113
252,2.061
253,1.546
254,0.567
255,2.061
256,2.422
257,2.216
258,3.968
259,1.134
260,4.174
261,2.937
262,2.783
263,3.246
264,1.340
265,3.813
266,2.216
267,2.834
268,2.267
269,2.783
270,6.235
271,3.298
272,2.576
273,2.576
274,6.029
275,4.277
276,3.092
277,3.401
278,1.907
279,0.618
280,3.401
281,2.680
282,17.520
283,2.319
284,11.697
285,2.628
286,2.680
287,1.752
288,2.010
289,10.460
290,0.103
291,2.010
292,1.804
293,2.010
294,0.979
295,1.855
296,12.418
297,0.052
298,0.155
299,1.958
300,3.504
301,0.464
302,15.716
303,3.040
304,1.804
305,2.164
306,7.935
307,2.525
308,10.821
309,2.576
310,3.092
311,3.710
312,0.773
313,7.163
314,3.710
315,1.804
316,2.989
317,0.721
318,2.216
319,3.143
320,2.267
321,1.391
322,2.473
323,5.874
324,3.916
325,4.947
326,2.267
327,1.546
328,1.958
329,6.338
330,2.216
331,1.855
332,2.113
333,2.989
334,1.391
335,0.258
336,2.628
337,6.699
338,1.649
339,1.907
340,2.113
341,8.657
342,1.700
343,6.441
344,2.267
345,0.824
346,1.804
347,2.525
348,3.865
349,2.113
350,2.010
351,2.010
352,1.907
353,5.874
354,2.164
355,1.082
356,1.752
357,1.185
358,2.473
359,4.689
360,4.071
361,0.309
362,5.153
363,1.855
364,3.092
365,2.731
366,1.391
367,1.546
368,1.752
369,2.370
370,5.359
371,2.319
372,3.710
373,2.164
374,1.391
375,1.855
376,1.804
377,1.700
378,0.773
379,2.886
380,0.412
381,0.052
382,5.668
383,5.411
384,1.443
385,0.103
386,1.855
387,5.617
388,0.670
389,3.040
390,5.462
391,4.071
392,2.937
393,2.370
394,0.979
395,0.052
396,1.597
397,1.340
398,2.473
399,6.544
400,0.979
401,1.443
402,2.061
403,1.494
404,1.907
405,0.670
406,1.391
407,2.937
408,0.876
409,1.958
410,2.267
411,0.052
