 ,Area
1,1.237
2,3.504
3,1.546
4,0.155
5,2.576
6,2.319
7,3.298
8,1.597
9,1.907
10,0.412
11,1.649
12,1.804
13,2.370
14,1.494
15,6.183
16,2.164
17,2.267
18,4.328
19,1.907
20,1.340
21,0.928
22,2.267
23,4.792
24,4.071
25,1.907
26,3.556
27,3.710
28,3.401
29,0.928
30,1.082
31,2.164
32,2.061
33,1.752
34,3.452
35,2.010
36,2.628
37,1.907
38,2.061
39,2.010
40,2.164
41,3.968
42,2.216
43,3.504
44,5.565
45,3.143
46,4.741
47,2.267
48,3.710
49,6.493
50,2.370
51,1.597
52,0.361
53,4.483
54,4.277
55,1.958
56,2.783
57,3.916
58,11.800
59,15.562
60,6.853
61,5.101
62,11.182
63,2.937
64,3.607
65,0.052
66,1.443
67,2.680
68,3.246
69,5.823
70,7.678
71,3.504
72,3.710
73,1.288
74,3.968
75,5.050
76,1.494
77,0.824
78,6.338
79,3.865
80,1.907
81,6.956
82,3.556
83,0.052
84,2.989
85,2.010
86,9.018
87,5.204
88,3.401
89,2.525
90,0.052
91,5.101
92,3.504
93,5.411
94,2.319
95,2.834
96,4.483
97,3.401
98,0.052
99,0.876
100,6.183
101,2.319
102,5.720
103,2.937
104,3.195
105,8.399
106,5.977
107,0.876
