 ,Area
1,28.238
2,5.565
3,2.164
4,4.071
5,13.913
6,2.010
7,1.494
8,3.710
9,11.749
10,3.143
11,4.019
12,3.452
13,3.607
14,4.792
15,3.762
16,10.048
17,4.586
18,10.151
19,0.464
20,7.214
21,4.122
22,0.928
23,5.411
24,3.607
25,3.298
26,3.710
27,4.277
28,5.720
29,1.031
30,27.929
31,4.947
32,5.359
33,5.101
34,2.628
35,5.307
36,11.439
37,0.309
38,10.821
39,3.968
40,4.741
41,1.958
42,3.762
43,14.480
44,3.968
45,3.865
46,1.597
47,4.895
48,3.916
49,1.958
50,1.237
51,0.155
52,3.452
53,4.071
54,4.689
55,7.678
56,5.668
57,3.710
58,4.328
59,6.287
60,1.031
61,15.407
62,3.762
63,3.556
64,4.586
65,16.077
66,4.225
67,2.061
68,7.111
69,5.668
70,4.277
71,4.431
72,4.122
73,3.349
74,8.245
75,3.092
76,3.452
77,3.916
78,2.525
79,1.391
80,10.151
81,0.412
82,3.195
83,5.050
84,4.895
85,1.700
86,2.731
87,9.327
88,1.649
89,2.164
90,2.113
91,2.319
92,2.422
93,1.958
94,3.916
95,2.731
96,1.082
97,3.968
98,3.452
99,0.979
100,4.174
101,3.762
102,3.865
103,3.659
104,2.834
105,13.964
106,1.340
107,3.659
108,1.288
109,2.267
110,0.515
111,42.666
112,3.762
113,5.565
114,2.834
