 ,Area
1,7.626
2,1.958
3,7.369
4,3.607
5,6.183
6,6.544
7,13.861
8,4.895
9,4.844
10,11.491
11,1.804
12,14.583
13,0.670
14,1.804
15,7.214
16,6.750
17,4.071
18,2.886
19,43.233
20,4.895
21,3.556
22,1.804
23,5.617
24,2.937
25,4.998
26,2.525
27,8.708
28,0.155
29,7.678
30,2.370
31,0.928
32,1.288
33,3.040
34,2.628
35,0.361
36,15.768
37,11.027
38,2.164
39,18.190
40,1.649
41,0.258
42,4.689
43,21.436
44,2.886
45,6.441
46,1.340
47,15.716
48,5.514
49,9.172
50,0.567
51,5.720
52,5.050
53,5.977
54,3.865
55,1.391
56,2.113
57,9.018
58,12.264
59,0.103
60,9.945
61,8.811
62,8.708
63,6.596
64,7.420
65,12.006
66,10.512
67,15.716
68,6.853
69,2.680
70,12.934
71,2.267
72,9.018
73,2.319
74,7.472
75,9.430
76,16.695
77,4.122
78,3.504
79,2.370
80,5.204
81,0.412
82,2.164
83,1.649
84,6.183
85,5.256
86,2.370
87,3.349
88,7.781
89,4.998
90,8.399
91,0.979
92,2.267
93,14.995
94,2.473
95,18.035
96,3.298
97,9.481
98,0.103
99,2.886
100,2.061
101,2.834
102,2.422
103,2.010
104,1.082
105,1.804
106,4.225
107,4.895
108,6.235
109,4.483
110,2.731
111,13.191
112,0.258
113,3.143
114,2.061
115,4.225
116,2.886
117,2.267
118,1.752
119,2.886
120,5.256
121,2.525
122,2.783
123,1.082
124,2.113
125,2.061
126,3.195
127,21.178
128,0.103
129,5.307
130,3.916
131,3.659
132,2.886
133,1.494
134,10.718
135,1.185
136,3.040
137,8.039
138,2.628
139,0.928
140,2.886
