 ,Area
1,2.731
2,4.586
3,1.443
4,0.567
5,2.164
6,3.246
7,2.989
8,3.040
9,5.204
10,1.700
11,3.143
12,5.514
13,1.340
14,23.909
15,3.143
16,3.452
17,6.441
18,3.195
19,3.452
20,3.092
21,4.174
22,2.783
23,2.886
24,2.576
25,3.556
26,5.565
27,1.700
28,1.700
29,9.584
30,3.916
31,12.264
32,2.370
33,14.016
34,4.741
35,2.731
36,2.473
37,2.680
38,2.319
39,2.422
40,3.195
41,4.792
42,2.061
43,3.452
44,2.422
45,5.204
46,2.680
47,2.628
48,2.886
49,2.473
50,12.367
51,2.370
52,4.122
53,1.597
54,2.370
55,4.689
56,1.546
57,2.937
58,3.556
59,3.452
60,23.446
61,3.143
62,4.947
63,4.483
64,1.958
65,2.576
66,6.750
67,2.113
68,2.267
69,3.092
70,0.103
71,3.504
72,3.659
73,6.287
74,2.834
75,6.493
76,1.855
77,2.525
78,3.349
79,2.783
80,4.225
81,2.937
82,4.689
83,2.576
84,3.556
85,1.700
86,1.958
87,3.040
88,1.804
89,2.576
90,1.804
91,7.523
92,2.576
93,7.008
94,1.391
95,3.092
96,2.319
97,4.225
98,5.771
99,3.246
100,1.958
101,3.710
102,2.061
103,2.473
104,1.340
105,3.607
106,3.504
107,3.143
108,3.349
109,0.773
110,3.916
111,2.061
112,3.143
113,2.989
114,3.607
115,2.937
116,6.699
117,7.111
118,2.783
119,2.783
120,2.989
121,1.752
122,2.783
123,6.750
124,2.319
125,3.092
126,3.659
127,2.886
128,9.533
129,12.831
130,3.452
131,8.966
132,2.370
133,2.164
134,2.937
135,5.514
136,2.319
137,2.886
138,2.576
139,3.040
140,1.237
141,4.741
142,4.277
143,3.349
144,2.267
145,1.855
146,2.886
147,3.813
148,5.771
149,4.122
150,1.958
151,7.523
152,2.989
153,8.193
154,2.834
155,2.267
156,3.659
157,2.783
158,1.340
159,3.298
160,2.886
161,3.452
162,2.473
163,5.617
164,9.997
165,3.401
166,3.504
167,2.937
168,3.349
169,2.422
170,3.452
171,3.092
172,1.958
173,4.122
174,18.293
175,2.783
176,8.193
177,3.246
178,2.164
179,3.040
180,3.401
181,2.319
182,11.336
183,2.422
184,2.113
185,6.029
186,1.649
187,2.113
188,2.783
189,3.195
190,5.668
191,2.061
192,1.958
193,2.216
194,1.546
195,2.216
196,2.628
197,4.947
198,2.216
199,2.783
200,2.834
201,9.378
202,2.628
203,3.298
204,4.535
205,2.731
206,2.267
207,7.214
208,2.164
209,2.319
210,3.195
211,2.989
212,2.628
213,1.700
214,1.597
215,3.195
216,8.039
217,8.451
218,2.937
219,2.783
220,3.246
221,2.628
222,2.164
223,2.267
224,6.132
225,1.288
226,1.700
227,3.659
228,2.370
229,1.958
230,1.855
231,2.164
232,1.597
233,3.092
234,3.556
235,2.319
236,2.422
237,3.092
238,3.092
239,3.401
240,3.092
241,2.216
242,2.422
243,4.638
244,2.576
245,2.628
246,3.659
247,1.494
248,1.546
249,1.752
250,2.525
251,3.040
252,1.546
253,2.216
254,3.040
255,1.649
256,5.926
257,2.628
258,2.886
259,3.092
260,14.995
261,4.431
262,2.164
263,1.649
264,1.752
265,3.040
266,8.605
267,2.370
268,2.216
269,3.762
270,2.731
271,3.968
272,3.401
273,2.216
274,3.040
275,1.649
276,2.783
277,2.731
278,2.680
279,2.370
280,1.958
281,9.636
282,1.700
283,1.907
284,3.246
285,3.195
286,2.628
287,2.783
288,2.937
289,12.625
290,3.195
291,2.834
292,2.267
293,1.958
294,3.401
295,1.288
296,4.122
297,2.473
298,4.071
299,1.340
300,1.752
301,1.185
302,5.617
303,1.288
304,3.298
305,8.245
306,2.628
307,3.349
308,4.844
309,2.834
310,2.319
311,1.443
312,7.111
313,27.516
314,9.430
315,6.750
316,1.804
317,7.523
318,0.618
319,3.710
320,3.607
321,5.668
322,2.731
323,2.010
324,3.298
325,2.989
326,4.174
327,2.061
328,1.958
329,3.092
330,4.998
331,9.172
332,2.473
333,3.607
334,0.155
335,3.452
336,2.473
337,3.040
338,2.680
339,3.349
340,2.010
341,1.804
342,3.195
343,0.206
344,2.886
345,1.391
346,1.700
347,4.225
348,3.659
349,2.216
350,2.989
351,2.164
352,2.319
353,2.113
354,2.576
355,1.288
356,5.668
357,3.349
358,0.361
359,2.628
360,4.380
361,3.040
362,3.865
363,28.032
364,4.689
365,0.258
366,2.473
367,2.886
368,5.668
369,2.319
370,2.267
371,2.576
372,1.752
373,1.752
374,3.556
375,2.731
376,11.079
377,0.155
378,3.143
379,2.010
380,1.494
381,2.113
382,2.319
383,2.731
384,3.246
385,2.422
386,2.834
387,2.010
388,2.576
389,2.473
390,2.216
391,3.813
392,2.061
393,7.626
394,2.886
395,1.185
396,2.061
397,2.937
398,12.315
399,1.546
400,2.989
401,3.040
402,2.731
403,2.061
404,1.340
405,2.937
406,2.319
407,2.834
408,4.689
409,2.576
410,4.638
411,2.010
412,2.834
413,11.903
414,3.710
415,1.082
416,3.092
417,2.370
418,2.525
419,2.473
420,1.700
421,2.370
422,2.370
423,2.319
424,2.886
425,1.907
426,2.473
427,2.216
428,0.928
429,2.886
430,6.441
431,2.834
432,0.206
433,2.680
434,7.575
435,3.710
436,6.390
437,1.804
438,2.937
439,11.130
440,2.473
441,1.288
442,11.800
443,3.401
444,2.422
445,4.638
446,4.071
447,2.886
448,2.010
449,1.443
450,2.886
451,2.731
452,1.494
453,1.185
454,1.134
455,4.689
456,2.628
457,2.370
458,2.525
459,9.894
460,3.556
461,0.928
462,1.958
463,6.647
464,1.855
465,2.370
466,0.618
467,2.576
468,3.762
469,1.649
470,2.010
471,8.399
472,7.523
473,3.143
474,2.886
475,4.792
476,2.937
477,4.586
478,2.319
479,2.680
480,8.193
481,15.304
482,2.113
483,11.336
484,1.494
485,1.494
486,2.010
487,2.010
488,2.216
489,1.649
490,1.443
491,1.958
492,1.597
493,3.143
494,1.700
495,1.700
496,6.390
497,0.721
498,2.113
499,1.288
500,2.886
501,2.267
502,0.928
503,3.401
504,1.288
505,1.082
506,2.576
507,2.370
508,1.907
509,1.855
510,3.607
511,2.267
512,0.824
513,0.979
514,2.473
515,3.710
516,2.010
517,1.597
518,2.370
519,5.565
520,1.752
521,1.134
522,2.113
523,0.103
524,2.267
525,1.340
526,5.307
527,3.246
528,2.113
529,1.907
530,3.349
531,1.597
532,1.340
533,2.267
534,2.731
535,2.680
536,0.876
537,2.937
538,2.731
539,1.494
540,4.071
541,0.824
542,3.092
543,2.267
544,1.391
545,2.422
546,0.721
547,3.607
548,4.535
549,2.886
550,2.525
551,5.204
552,2.267
553,3.040
554,3.865
555,1.237
556,0.773
557,0.618
558,1.443
559,2.216
560,1.907
561,3.607
562,0.773
563,4.895
564,1.082
565,1.494
566,2.061
567,7.214
568,2.886
569,3.710
570,1.700
571,2.010
572,1.082
573,3.452
574,1.237
575,2.164
576,1.031
577,2.473
578,3.762
579,1.700
580,0.258
581,2.164
582,4.174
583,2.525
584,1.391
585,1.082
586,0.979
587,1.855
588,4.483
589,2.216
590,1.237
591,1.391
592,2.834
593,2.113
594,1.649
595,1.649
596,3.659
597,1.700
598,5.411
599,1.031
600,2.886
601,3.607
602,0.670
603,1.082
604,0.515
605,1.752
606,1.700
607,1.134
608,4.174
609,2.989
610,10.563
611,0.567
612,4.535
613,1.391
614,1.855
615,2.113
616,1.752
617,2.010
618,1.752
619,3.607
620,3.092
621,1.700
622,1.185
623,3.659
624,0.773
625,1.752
626,1.855
627,2.370
628,1.082
629,2.783
630,3.092
631,1.597
632,2.164
633,2.989
634,0.309
635,3.143
636,2.010
637,0.412
638,2.216
639,0.979
640,3.813
641,1.391
642,5.514
643,2.731
644,1.752
645,0.103
646,1.804
647,0.979
648,1.082
649,4.638
650,6.750
651,2.473
652,1.185
653,1.082
654,1.494
655,1.082
656,2.010
657,3.762
658,0.309
659,1.082
660,1.700
661,0.824
662,1.031
663,0.928
664,3.092
665,3.401
666,13.501
667,4.741
668,2.937
669,2.010
670,3.349
671,3.762
672,0.979
673,6.132
674,1.597
675,1.855
676,2.834
677,2.525
678,2.319
679,2.267
680,0.670
681,3.349
682,1.082
683,0.876
684,1.597
685,7.111
686,1.031
687,3.916
688,1.443
689,1.031
690,2.731
691,1.752
692,5.050
693,1.031
694,2.010
695,3.556
696,2.731
697,2.731
698,1.597
699,1.546
700,1.288
701,0.412
702,9.894
703,0.103
704,1.340
705,1.185
706,2.576
707,1.958
708,1.031
709,1.391
710,1.855
711,0.412
712,4.225
713,1.649
714,0.876
715,2.731
716,1.546
717,0.206
718,2.267
719,2.473
720,1.752
721,15.716
722,0.618
723,2.473
724,0.876
725,2.216
726,1.597
727,0.258
728,0.618
729,3.401
730,0.979
731,0.412
732,0.824
733,1.907
734,0.464
735,0.258
736,1.597
737,0.412
738,7.059
739,1.237
740,4.431
741,0.103
742,2.525
743,0.979
744,2.576
745,1.288
746,1.546
747,1.391
748,1.288
749,0.155
