 ,Area
1,4.071
2,4.947
3,7.420
4,9.636
5,0.155
6,16.747
7,16.335
8,19.581
9,6.699
10,7.832
11,7.163
12,5.462
13,6.905
14,8.502
15,6.080
16,2.113
17,6.956
18,3.556
19,6.441
20,5.977
21,3.607
22,2.576
23,2.834
24,4.638
25,1.391
26,0.928
27,3.710
28,2.319
29,8.760
30,4.895
31,8.502
32,14.067
33,3.813
34,0.155
35,4.483
36,11.027
37,6.235
38,3.092
39,8.708
40,5.720
41,2.525
42,6.493
43,3.504
44,2.061
45,4.483
46,2.216
47,2.731
48,1.907
49,2.061
50,5.668
51,4.328
52,3.659
53,2.886
54,7.575
55,2.680
56,3.349
57,3.865
58,2.267
59,4.019
60,2.061
61,7.214
62,1.082
63,2.628
64,2.319
65,1.031
66,0.515
67,5.307
68,3.607
69,2.783
70,2.680
71,2.422
72,11.646
73,2.370
74,12.367
