 ,Area
1,1.185
2,1.237
3,10.100
4,2.319
5,1.134
6,2.989
7,2.267
8,0.361
9,3.916
10,0.567
11,1.907
12,0.876
13,4.328
14,2.061
15,9.069
16,0.258
17,0.361
18,6.956
19,6.080
20,0.206
21,2.113
22,0.206
23,14.222
24,6.596
25,6.596
26,1.443
27,4.174
28,4.844
29,1.082
30,3.659
31,1.185
32,0.618
33,0.670
34,3.246
35,0.721
36,0.824
37,0.670
38,1.443
39,1.237
40,1.546
41,1.700
42,0.515
43,3.607
44,0.567
45,0.567
46,0.155
47,1.546
48,2.628
49,6.493
50,243.217
51,3.968
52,1.597
53,2.061
54,2.113
55,2.886
56,3.659
57,3.865
58,0.309
59,3.349
60,0.618
61,0.773
62,0.515
63,0.618
64,1.546
65,22.930
66,0.206
67,0.464
68,1.031
69,4.174
70,0.052
71,1.855
72,1.597
73,8.966
74,1.340
75,1.443
76,7.987
77,0.412
78,0.052
79,3.143
80,0.876
