 ,Area
1,0.721
2,0.258
3,1.907
4,1.031
5,4.586
6,0.309
7,7.626
8,2.576
9,2.010
10,8.760
11,1.288
12,1.907
13,3.195
14,4.019
15,3.143
16,1.340
17,6.029
18,2.783
19,26.074
20,1.804
21,2.937
22,0.824
23,4.071
24,0.103
25,5.771
26,10.924
27,3.710
28,0.567
29,1.546
30,1.700
31,2.989
32,0.206
33,5.771
34,2.010
35,1.443
36,1.958
37,5.977
38,0.412
39,2.113
40,1.031
41,4.174
42,3.401
43,3.143
44,0.824
45,0.824
46,2.628
47,4.535
48,4.277
49,3.504
50,4.328
51,4.277
52,3.195
53,2.319
54,1.391
55,6.235
56,9.533
57,9.533
58,3.143
59,4.431
60,4.122
61,3.040
62,1.546
63,4.225
64,5.153
65,5.720
66,3.298
67,2.113
68,5.153
69,6.493
70,2.061
71,1.958
72,1.649
73,2.886
74,3.195
75,2.473
76,1.134
77,0.103
78,5.874
79,2.473
80,3.246
81,4.792
82,5.823
83,2.113
84,0.928
85,2.783
86,3.710
87,4.535
88,3.040
89,2.525
90,2.525
91,2.576
92,1.752
93,4.277
94,2.370
95,0.876
96,3.813
97,3.556
98,1.958
99,5.617
100,2.989
101,2.061
102,3.040
103,2.576
104,4.792
105,1.597
106,2.164
107,11.233
108,4.277
109,2.113
110,3.195
111,4.380
112,6.853
113,2.783
114,2.216
115,4.328
116,4.689
117,0.412
118,0.206
119,2.628
120,1.649
121,8.966
122,3.246
123,1.391
124,2.010
125,3.762
126,5.101
127,1.443
128,3.659
129,4.225
130,1.031
131,2.680
132,4.019
133,0.721
134,1.752
135,3.968
136,1.443
137,2.989
138,2.422
139,2.164
140,3.710
141,0.464
142,1.082
143,5.307
144,6.235
145,4.174
146,2.422
147,1.082
148,2.422
149,1.649
150,4.174
151,1.134
152,1.082
153,0.052
154,8.915
155,7.575
156,0.721
157,2.422
158,3.710
159,8.193
160,0.309
161,1.391
162,0.103
163,2.628
164,4.792
165,3.865
166,2.989
167,1.031
168,1.031
169,1.185
170,2.628
171,0.052
172,7.008
173,0.464
174,1.494
175,0.773
176,2.937
177,2.473
178,2.473
179,1.494
180,1.597
181,4.483
182,4.792
183,6.750
184,2.113
185,8.966
186,2.937
187,8.605
188,1.855
189,2.783
190,3.710
191,1.288
192,3.916
193,2.576
194,1.288
195,3.916
196,6.647
197,2.525
198,1.752
199,3.659
200,0.412
201,1.649
202,2.525
203,1.134
204,2.680
205,1.134
206,6.287
207,1.752
208,0.155
209,2.216
210,6.905
211,1.804
212,7.059
213,9.121
214,1.907
215,0.979
216,4.998
217,1.958
218,3.452
219,2.576
220,2.680
221,1.340
222,1.855
223,0.309
224,2.010
225,0.773
226,4.174
227,3.143
228,1.855
229,1.804
230,8.296
231,3.865
232,2.937
233,1.031
234,0.876
235,1.907
236,2.576
237,3.092
238,2.267
239,3.607
240,6.802
241,3.349
242,2.525
243,2.473
244,11.594
245,3.968
246,9.842
247,2.628
248,2.937
249,3.040
250,1.443
251,2.216
252,1.443
253,2.061
254,3.452
255,2.061
256,2.164
257,5.256
258,3.710
259,0.721
260,0.103
261,2.937
262,1.907
263,5.256
264,1.391
265,0.618
266,5.411
267,2.628
268,2.319
269,0.052
270,0.309
271,1.031
272,2.628
273,2.783
274,0.928
275,1.907
276,2.216
277,3.143
278,9.275
279,2.164
280,1.597
281,0.309
282,4.019
283,0.361
284,0.052
285,0.103
