 ,Area
1,7.008
2,2.680
3,1.340
4,2.267
5,2.576
6,1.907
7,2.422
8,1.907
9,5.153
10,3.040
11,4.947
12,2.989
13,2.267
14,2.113
15,2.061
16,3.143
17,2.783
18,2.473
19,1.597
20,2.061
21,3.092
22,2.319
23,22.106
24,0.258
25,2.937
26,1.649
27,3.195
28,2.834
29,2.113
30,2.113
31,0.258
32,4.380
33,3.607
34,2.576
35,9.069
36,2.473
37,2.628
38,43.697
39,0.670
40,1.958
41,19.066
42,13.346
43,2.834
44,2.061
45,8.502
46,3.504
47,1.907
48,2.216
49,0.876
50,2.422
51,2.113
52,2.680
53,18.447
54,1.958
55,4.071
56,7.111
57,10.770
58,1.907
59,3.659
60,1.752
61,3.659
62,5.977
63,2.680
64,2.319
65,2.628
66,1.907
67,4.277
68,2.370
69,2.886
70,1.700
71,4.638
72,3.556
73,1.700
74,2.113
75,1.649
76,3.092
77,0.824
78,4.431
79,13.758
80,3.298
81,2.680
82,2.267
83,5.256
84,5.874
85,3.040
86,0.103
87,2.473
88,1.700
89,5.874
90,1.237
91,3.298
92,1.752
93,1.494
94,10.151
95,7.626
96,2.267
97,9.224
98,1.958
99,2.113
100,2.113
101,2.783
102,2.113
103,1.804
104,1.855
105,5.307
106,6.235
107,0.103
108,5.153
109,1.082
110,3.556
111,1.443
112,1.855
113,1.288
114,0.464
115,3.298
116,1.907
117,1.134
118,1.237
119,1.958
120,0.876
121,3.968
122,0.979
123,1.031
124,8.760
125,1.288
126,1.597
127,1.700
128,1.443
129,1.597
130,2.576
131,1.082
132,2.783
133,8.502
134,0.103
135,2.113
136,1.958
137,0.928
138,2.319
139,1.185
140,1.597
141,2.422
142,2.680
143,0.721
144,0.773
145,0.258
146,0.567
147,1.907
148,1.237
149,2.422
150,2.267
151,0.876
152,1.804
153,1.546
154,1.804
155,1.546
156,1.082
157,0.103
158,0.670
159,3.195
160,1.288
161,1.237
162,1.134
