 ,Area
1,2.937
2,1.855
3,1.082
4,0.206
5,0.876
6,9.172
7,0.258
8,0.309
9,0.773
10,2.113
11,1.804
12,1.134
13,0.773
14,1.649
15,2.422
16,0.258
17,3.452
18,2.370
19,1.855
20,3.813
21,1.649
22,2.164
23,0.361
24,2.525
25,2.216
26,4.019
27,1.597
28,2.422
29,0.876
30,2.473
31,3.040
32,1.134
33,3.452
34,2.216
35,2.370
36,1.494
37,1.494
38,3.092
39,2.164
40,2.370
41,2.473
42,2.680
43,1.804
44,3.143
45,4.071
46,1.185
47,16.953
48,2.164
49,0.618
50,2.061
51,1.494
52,3.143
53,2.216
54,6.029
55,0.824
56,2.216
57,4.895
58,1.649
59,2.267
60,13.346
61,1.700
62,1.804
63,2.113
64,2.113
65,16.232
66,1.804
67,1.340
68,2.370
69,3.195
70,0.979
71,1.855
72,1.752
73,1.082
74,2.113
75,2.113
76,1.597
77,0.979
78,0.773
79,8.502
80,2.061
81,2.834
82,7.214
83,1.546
84,2.473
85,0.103
86,1.185
87,2.473
88,2.113
89,5.050
90,97.338
91,2.834
92,2.010
93,2.422
94,7.111
95,3.040
96,43.078
97,2.061
98,1.907
99,1.494
100,1.546
101,2.680
102,0.464
103,0.103
104,0.361
105,0.824
106,0.824
107,0.258
108,716.923
109,1.597
110,11.439
111,2.319
112,2.216
113,1.597
114,2.370
115,12.779
116,1.597
117,2.164
118,5.101
119,2.267
120,1.082
121,1.855
122,0.928
123,2.937
124,0.618
125,14.840
126,5.256
127,2.113
128,1.546
129,7.729
130,2.216
131,2.422
132,3.762
133,0.928
134,2.113
135,0.928
136,2.731
137,1.597
138,1.031
139,3.607
140,1.288
141,3.298
142,0.309
143,2.989
144,1.804
145,2.061
146,3.195
147,2.525
148,1.134
149,1.082
150,3.246
151,5.720
152,2.525
153,2.576
154,4.225
155,3.195
156,3.143
157,1.443
158,1.082
159,2.216
160,0.309
161,2.576
162,1.340
163,0.464
164,1.082
165,0.928
166,2.010
167,2.834
168,0.979
169,2.731
170,4.535
171,1.958
172,1.494
173,1.443
174,2.113
175,2.216
176,1.288
177,1.958
178,5.204
179,6.596
180,2.886
181,2.267
182,1.494
183,16.798
184,2.731
185,0.206
186,10.718
187,1.855
188,3.195
189,2.680
190,3.659
191,0.464
192,1.134
193,2.010
194,4.844
195,3.092
196,1.597
197,3.349
198,2.422
199,5.462
200,249.091
201,5.256
202,2.731
203,0.309
204,5.977
205,0.103
206,1.031
207,2.370
208,2.937
209,1.340
210,4.638
211,3.556
212,1.494
213,2.576
