 ,Area
1,6.699
2,0.309
3,1.752
4,2.783
5,1.134
6,4.741
7,0.979
8,0.361
9,3.762
10,2.216
11,4.122
12,1.804
13,4.792
14,1.597
15,2.319
16,1.494
17,6.029
18,1.340
19,2.886
20,0.618
21,1.597
22,2.731
23,0.155
24,2.525
25,2.473
26,2.473
27,1.134
28,3.968
29,1.649
30,1.907
31,2.422
32,3.710
33,2.473
34,4.741
35,2.576
36,3.504
37,2.525
38,4.071
39,2.834
40,2.628
41,4.895
42,3.762
43,5.050
44,4.122
45,5.256
46,2.370
47,2.216
48,11.594
49,16.850
50,6.802
51,2.525
52,3.246
53,2.783
54,1.958
55,1.237
56,1.391
57,0.206
58,4.535
59,0.464
60,2.525
61,1.031
62,2.010
63,3.298
64,1.494
65,11.336
66,3.813
67,9.275
68,1.804
69,2.061
70,4.122
71,2.216
72,4.122
73,3.865
74,0.670
75,2.164
76,4.225
77,1.340
78,2.113
79,1.649
80,4.792
81,4.071
82,2.576
83,1.649
84,0.361
85,2.216
86,10.048
87,5.101
88,0.979
89,1.958
90,1.958
91,4.174
92,8.657
93,3.143
94,9.687
95,1.700
96,1.597
97,2.216
98,1.185
99,1.288
100,2.628
101,1.082
102,1.597
103,1.237
104,2.113
105,2.113
106,2.370
107,1.597
108,1.237
109,1.649
110,0.567
111,2.216
112,1.082
113,2.370
114,3.916
115,2.473
116,0.876
117,1.855
118,1.185
119,0.979
120,1.804
121,2.473
122,3.195
123,1.237
124,1.340
125,4.947
126,2.010
127,1.855
128,3.298
129,5.565
130,1.546
131,2.783
132,2.164
133,4.895
134,2.937
135,2.010
136,5.256
137,4.535
138,17.932
139,0.979
140,4.019
141,0.928
142,5.462
143,16.592
144,1.649
145,0.670
146,3.813
147,0.567
148,1.237
149,0.412
150,5.874
151,1.443
152,9.378
153,4.328
154,3.452
155,2.525
156,1.700
157,0.206
158,1.391
159,1.546
160,0.515
161,2.010
162,0.670
163,0.464
164,1.546
165,2.370
166,0.155
167,1.185
168,3.195
169,4.225
170,1.494
171,2.010
172,6.905
173,3.607
174,0.928
175,1.907
176,1.082
177,3.659
178,9.327
179,0.670
180,0.052
181,1.649
182,2.783
183,3.195
184,3.246
185,1.185
186,1.031
187,0.103
188,0.721
189,1.907
190,0.670
191,1.391
192,0.515
