 ,Area
1,2.525
2,7.420
3,5.204
4,9.378
5,63.535
6,23.497
7,2.267
8,6.493
9,3.452
10,5.411
11,52.766
12,11.233
13,11.336
14,1.855
15,0.515
16,4.380
17,2.473
18,4.225
19,6.802
20,3.504
21,9.584
22,5.307
23,16.335
24,11.388
25,4.638
26,4.431
27,3.659
28,3.401
29,7.420
30,5.204
31,3.710
32,4.174
33,5.668
34,4.483
35,1.391
36,14.170
37,3.401
38,3.659
39,4.431
40,4.483
41,3.298
42,4.998
43,4.689
44,3.504
45,4.741
46,4.998
47,2.783
48,9.018
49,3.659
50,2.783
51,8.915
52,2.628
53,6.905
54,2.216
55,2.731
56,5.565
57,2.834
58,3.607
59,2.319
60,12.522
61,2.937
62,3.968
63,21.024
64,3.246
65,3.916
66,3.195
67,5.771
68,2.731
69,2.937
70,7.523
71,4.792
72,3.195
73,2.886
74,0.515
75,3.349
76,1.340
77,3.710
78,3.349
79,2.989
80,4.277
81,3.504
82,2.886
83,4.741
84,2.628
85,2.834
86,6.441
87,3.195
88,24.940
89,3.968
90,2.628
91,2.422
92,5.720
93,0.309
94,3.195
95,10.306
96,3.092
97,190.451
98,14.016
99,2.989
100,4.431
101,2.834
102,3.246
103,2.525
104,4.638
105,5.256
106,3.040
107,2.886
108,1.907
109,4.792
110,3.762
111,2.886
112,7.420
113,2.886
114,5.926
115,6.699
116,3.143
117,6.544
118,1.907
119,2.576
120,6.802
121,5.256
122,3.195
123,2.886
124,11.594
125,3.040
126,3.298
127,3.092
128,20.457
129,3.916
130,5.411
131,6.853
132,3.659
133,3.143
134,5.977
135,2.628
136,8.760
137,3.195
138,2.267
139,2.525
140,3.143
141,7.729
142,3.607
143,3.401
144,2.010
145,9.172
146,3.659
147,4.689
148,1.855
149,2.628
150,2.680
151,2.164
152,4.586
153,8.502
154,2.473
155,1.082
156,3.040
157,1.958
158,4.483
159,8.399
160,11.800
161,4.122
162,4.277
163,2.731
164,6.699
165,2.731
166,10.563
167,3.607
168,2.319
169,3.349
170,3.298
171,2.473
172,1.958
173,2.937
174,2.576
175,1.391
176,1.700
177,5.874
178,3.143
179,0.824
180,8.708
181,3.452
182,1.494
183,1.031
184,1.443
185,1.443
186,2.319
187,1.804
188,2.061
189,1.958
190,1.288
191,2.267
192,2.422
193,3.504
194,4.277
195,2.834
196,1.082
197,0.618
198,2.731
199,0.979
200,2.525
201,3.607
202,1.340
203,6.802
204,0.258
205,3.143
206,0.206
207,1.700
208,3.556
209,1.907
210,3.968
211,2.319
212,0.103
213,4.586
214,89.609
215,1.494
216,4.741
217,0.103
218,1.649
219,2.164
220,13.810
221,1.340
222,0.824
223,1.752
224,4.328
225,1.752
226,1.134
227,0.361
228,1.185
229,3.659
230,2.010
231,3.968
232,22.879
233,4.328
234,0.103
235,0.928
236,2.422
237,1.134
238,6.647
239,0.258
240,3.710
241,1.804
242,1.494
243,2.525
244,9.533
245,2.989
246,3.143
247,52.714
248,1.185
249,1.597
250,0.361
251,3.195
252,2.010
253,0.979
254,12.212
255,2.164
256,2.680
257,3.040
258,2.267
259,0.412
260,1.134
261,0.824
262,1.443
263,0.155
264,0.670
265,1.082
266,1.185
267,10.667
268,2.267
269,23.033
270,7.935
271,1.391
272,1.546
273,4.225
274,2.680
275,3.246
276,29.423
277,0.412
278,1.597
279,0.258
280,0.567
281,0.515
282,0.155
