 ,Area
1,0.618
2,1.443
3,1.907
4,5.462
5,70.543
6,1.649
7,17.726
8,181.794
9,0.258
10,3.607
11,0.412
12,0.309
13,0.670
14,1.494
15,1.391
16,0.773
17,3.607
18,1.958
19,4.741
20,0.773
21,5.153
22,1.237
23,0.103
24,0.155
25,1.391
26,2.010
27,1.958
28,2.937
29,3.452
30,5.514
31,3.143
32,3.401
33,0.567
34,4.019
35,13.810
36,1.443
37,7.111
38,15.253
39,4.483
40,26.847
41,1.907
42,0.979
43,2.680
44,0.567
45,1.752
46,4.483
47,3.916
48,2.473
49,1.134
50,2.164
51,377.192
52,0.618
53,4.071
54,2.886
55,0.206
56,4.328
57,4.741
58,0.103
59,0.309
60,0.103
61,28.341
62,347.975
63,6.596
64,3.349
65,3.556
66,4.895
67,110.169
68,2.576
69,0.155
70,3.710
71,7.111
72,1.082
73,0.515
74,6.338
75,2.319
76,0.464
77,11.079
78,4.019
79,2.319
80,10.151
81,5.050
82,1.134
83,24.837
84,2.113
85,3.710
86,3.246
87,1.443
88,3.349
89,1.649
90,9.018
91,0.773
92,1.752
93,15.046
94,7.781
95,1.597
96,5.101
97,0.979
98,0.155
99,13.552
100,2.113
101,3.246
102,1.700
103,5.668
104,2.886
105,9.378
106,4.689
107,0.309
108,4.947
109,1.494
110,0.876
111,3.865
112,3.349
113,13.140
114,1.185
115,2.216
116,4.071
117,15.253
118,4.019
119,2.886
120,12.470
121,3.504
122,4.947
123,14.789
124,0.515
125,2.525
126,12.882
127,8.348
128,3.762
129,2.164
130,3.195
131,2.010
132,2.680
133,1.804
134,0.103
135,3.298
136,3.504
137,0.876
138,29.268
139,3.040
140,8.605
141,7.987
142,0.206
143,2.525
144,4.277
145,9.739
146,0.928
147,3.092
148,13.707
149,622.058
150,0.361
151,0.155
152,0.515
153,4.947
154,11.233
155,0.155
156,4.431
157,16.129
158,3.504
159,2.113
160,8.296
161,17.623
162,5.771
163,6.080
164,1.082
165,2.010
166,2.680
167,0.361
168,3.195
169,0.155
170,3.504
171,9.121
172,34.627
173,0.103
174,10.151
175,5.823
176,0.567
177,0.618
178,3.040
179,2.473
180,1.031
181,1031.404
182,8.760
183,3.452
184,9.121
185,1.855
186,3.040
187,0.618
188,2.267
189,2.422
190,2.061
191,0.876
192,9.584
193,0.155
194,25.095
195,0.979
196,1.443
197,4.844
198,2.216
199,3.556
200,0.155
201,2.010
202,3.143
203,3.349
204,8.966
205,2.731
206,0.258
207,1.185
208,1.031
209,2.680
210,0.103
211,1.649
212,0.155
213,2.834
214,0.412
215,0.464
216,10.460
217,2.576
218,0.773
219,1.443
220,3.298
221,1.031
222,2.783
223,1.340
224,3.710
225,2.576
226,3.968
227,2.473
228,1.958
229,2.113
230,2.164
231,4.277
232,8.966
233,0.155
234,0.361
235,3.916
236,1.494
237,3.968
238,7.420
239,2.113
240,1.494
241,0.824
242,6.029
243,1.391
244,2.370
245,2.576
246,7.523
247,55.600
248,2.422
249,4.689
250,2.370
251,2.937
252,3.504
253,2.267
254,2.834
255,1.237
256,9.636
257,4.071
258,23.446
259,4.174
260,3.504
261,1.804
262,8.142
263,0.155
264,4.277
265,4.071
266,2.937
267,1.804
268,1.752
269,5.462
270,5.101
271,41.842
272,4.174
273,56.064
274,0.824
275,1.546
276,0.979
277,5.771
278,0.928
279,1.288
280,2.937
281,1.237
282,2.989
283,5.720
284,8.090
285,3.401
286,0.876
287,2.680
288,2.113
289,3.246
290,8.708
291,31.484
292,12.625
293,3.401
294,3.504
295,11.388
296,3.401
297,0.515
298,1.031
299,3.968
300,1.237
301,3.968
302,80.282
303,1.443
304,3.349
305,11.027
306,7.626
307,6.493
308,4.483
309,5.874
310,3.092
311,476.025
312,4.431
313,4.998
314,0.206
315,6.183
316,1.649
317,0.103
318,1.855
319,20.921
320,0.103
321,4.741
322,0.464
323,0.721
324,2.834
325,3.762
326,3.349
327,90.588
328,3.298
329,4.844
330,2.834
331,2.989
332,0.618
333,0.103
334,2.473
335,11.542
336,8.399
337,47.510
338,0.567
339,1.340
340,0.928
341,3.968
342,3.865
343,1.443
344,0.876
345,1.752
346,4.895
347,1.546
348,2.061
349,4.947
350,2.886
351,3.246
352,1.288
353,3.916
354,4.638
355,116.868
356,6.647
357,5.153
358,5.977
359,2.473
360,3.298
361,0.876
362,9.636
363,6.699
364,9.069
365,9.069
366,4.071
367,1.700
368,0.670
369,2.319
370,2.783
371,27.826
372,0.155
373,0.515
374,5.307
375,9.894
376,1.907
377,4.638
378,33.751
379,2.113
380,3.659
381,6392.224
382,3.040
383,3.916
384,19.220
385,0.670
386,1.649
387,1.288
388,0.876
389,1.494
390,0.155
391,3.401
392,1.752
393,12.212
394,1.443
395,0.206
396,1.082
397,3.401
398,4.019
399,1.185
400,1.907
401,1.494
402,2.216
403,3.865
404,3.710
405,0.103
406,0.206
407,3.865
408,4.328
409,4.328
410,3.092
411,2.267
412,5.101
413,1.237
414,0.103
415,0.103
416,1.288
417,69.822
418,12.779
419,10.409
420,17.365
421,3.092
422,3.195
423,4.483
424,1.907
425,3.195
426,1456.210
427,1.134
428,35.813
429,4.071
430,0.670
431,1.700
432,11.903
433,1.752
434,1.340
435,4.380
436,0.928
437,2.061
438,215.494
439,9.687
440,7.935
441,5.359
442,15.253
443,2.422
444,3.298
445,0.412
446,9.945
447,4.586
448,8.296
449,21.333
450,0.155
451,2.576
452,3.452
453,3.813
454,2.834
455,2.319
456,10.821
457,1.494
458,51.271
459,3.195
460,1.443
461,0.567
462,3.968
463,3.865
464,4.689
465,2.576
466,1.700
467,0.928
468,16.026
469,0.155
470,2.370
471,1.804
472,1.031
473,2.834
474,4.328
475,0.876
476,10.821
477,3.659
478,51.220
479,5.050
480,2.834
481,0.773
482,2.576
483,0.309
484,4.998
485,11.285
486,3.092
487,80.643
488,2.834
489,0.361
490,4.586
491,3.195
492,1.958
493,2.576
494,4.380
495,2.113
496,1.134
497,2.834
498,2.731
499,14.119
500,8.090
501,2.319
502,0.206
503,5.204
504,1.494
505,3.349
506,2.731
507,6.802
508,1.958
509,0.103
510,2.783
511,8.966
512,3.504
513,2.010
514,3.916
515,4.947
516,1.391
517,6.183
518,1.185
519,3.659
520,9.636
521,0.979
522,2.731
523,2.164
524,5.256
525,0.103
526,0.721
527,0.206
528,2.886
529,39.007
530,5.307
531,2.525
532,0.412
533,0.103
534,0.309
535,4.225
536,1.134
537,25.610
538,2.680
539,0.361
540,36.070
541,0.824
542,3.865
543,0.618
544,0.464
545,5.153
546,4.844
547,2.989
548,2.731
549,4.328
550,3.246
551,6.544
552,0.155
553,7.163
554,0.567
555,4.380
556,6.080
557,2.680
558,0.103
559,29.114
560,1067.166
561,3.607
562,5.101
563,0.412
564,16.232
565,3.813
566,0.515
567,0.824
568,1.185
569,1.700
570,1.597
571,164.017
572,2.525
573,3.659
574,0.361
575,2.473
576,2.370
577,4.741
578,0.979
579,69.358
580,0.979
581,0.258
582,0.824
583,2.473
584,155.308
585,3.298
586,1.134
587,1.597
588,3.246
589,9.275
590,0.155
591,1.082
592,0.928
593,439.542
594,1.443
595,0.103
596,7.420
597,2.113
598,8.915
599,4.586
600,0.876
601,4.071
602,0.103
603,0.515
604,1.082
605,3.246
606,1.907
607,1.340
608,0.103
609,5.101
610,5.514
611,945.660
612,2.628
613,1.185
614,1.958
615,1.288
616,0.103
617,0.155
618,0.155
619,5.050
620,0.103
621,2.216
622,0.103
623,0.515
624,0.103
625,0.670
626,0.103
627,2.628
628,0.206
629,2.834
630,1.804
631,2.061
632,0.155
633,4.947
634,1.340
635,1.340
636,4.328
637,0.103
638,12.779
639,2.576
640,9.739
641,10.460
642,1.907
643,0.103
644,18.190
645,5.720
646,0.773
647,0.103
648,2.680
649,1.185
650,2.370
651,14.480
652,0.824
653,0.103
654,3.504
655,5.307
656,0.103
657,2.680
658,3.092
659,6.441
660,0.155
661,9.172
662,1.804
663,3.607
664,0.103
665,13.655
666,2.525
667,1.031
668,1.752
669,3.659
670,1.752
671,7.781
672,0.103
673,0.206
674,17.932
675,1.855
676,9.481
677,3.298
678,7.369
679,2.576
680,1.958
681,0.103
682,2.886
683,18.653
684,1.804
685,4.947
686,3.762
687,0.103
688,4.225
689,1.443
690,4.689
691,2.576
692,21.024
693,3.298
694,4.741
695,2.628
696,3.865
697,0.103
698,1.288
699,3.452
700,2.010
701,2.525
702,0.103
703,2.267
704,2.680
705,7.163
706,6.441
707,26.589
708,1.237
709,17.674
710,3.762
711,0.824
712,8.142
713,0.567
714,3.865
715,3.710
716,3.040
717,20.715
718,3.452
719,0.567
720,0.928
721,3.556
722,2.267
723,10.615
724,2.886
725,5.874
726,2.731
727,1.340
728,6.905
729,0.155
730,19.066
731,1.391
732,3.968
733,1.134
734,3.607
735,1.855
736,2.319
737,2.989
738,3.246
739,1.494
740,4.792
741,3.916
742,4.638
743,4.689
744,0.155
745,20.045
746,1.855
747,3.040
748,1.494
749,5.256
750,11.800
751,2.267
752,3.762
753,3.349
754,0.979
755,0.258
756,0.103
757,0.206
758,3.865
759,0.309
760,2.937
761,0.412
762,1.391
763,3.092
764,0.155
765,1.804
766,1.752
767,1.855
768,0.103
769,9.739
770,1.546
771,6.956
772,2.267
773,0.258
774,0.103
775,1.185
776,1.804
777,0.155
778,1.237
779,1.907
780,3.349
781,0.824
782,3.710
783,2.731
784,5.153
785,1.494
786,1.494
787,0.103
788,1.134
789,2.267
790,1.134
791,2.834
792,0.464
793,8.863
794,1.958
795,0.155
796,2.010
797,2.473
798,1.597
799,1.391
800,2.989
801,3.040
802,1.597
803,0.773
804,15.046
805,0.258
806,1.494
807,3.298
808,2.628
809,0.670
810,5.926
811,112.179
812,7.008
813,2.473
814,1.340
815,1.134
816,1.134
817,0.258
818,3.607
819,1.340
820,1.958
821,2.061
822,3.401
823,1.185
824,5.256
825,2.267
826,1.700
827,2.473
828,2.319
829,8.451
830,5.977
831,78.942
832,0.876
833,2.937
834,3.762
835,5.720
836,0.258
837,1.752
838,2.525
839,5.153
840,130.987
841,0.309
842,3.092
843,10.048
844,2.937
845,2.576
846,1.288
847,0.309
848,7.266
849,1.958
850,0.103
851,0.155
852,1.546
853,4.019
854,1.340
855,2.989
856,0.979
857,1.237
858,0.618
859,5.204
860,0.412
861,2.216
862,7.729
863,9.275
864,1.958
865,0.155
866,1.031
867,1.804
868,0.103
869,2.473
870,11.955
871,0.979
872,0.464
873,0.258
874,0.309
875,0.876
876,1.340
877,0.979
878,1.700
879,2.267
880,6.544
881,2.164
882,1.443
883,0.309
884,2.061
885,3.710
886,1.804
887,1.804
888,2.473
889,11.439
890,2.937
891,0.361
892,5.256
893,2.628
894,0.412
895,3.349
896,0.721
897,0.515
898,2.937
899,0.361
900,3.401
901,1.391
902,1.391
903,1.082
904,2.061
905,0.618
906,0.155
907,0.464
908,1.185
909,2.370
910,1.185
911,1.700
912,0.464
913,16.695
914,2.628
915,1.082
916,3.040
917,0.773
918,5.204
919,3.607
920,9.275
921,2.370
922,2.886
923,2.680
924,7.832
925,2.680
926,21.951
927,1.082
928,1.288
929,0.721
930,0.103
931,1306.003
932,1.649
933,0.155
934,0.258
935,11.285
936,4.947
937,0.773
938,0.824
939,0.721
940,3.968
941,0.309
942,0.103
943,0.515
944,0.103
945,3.916
946,1.597
947,1.546
948,1.082
949,5.256
950,0.670
951,4.122
952,1.391
953,4.328
954,1.082
955,0.876
956,6.338
957,1.443
958,0.515
959,3.659
960,1.494
961,0.412
962,1.340
963,6.544
964,3.246
965,2.525
966,0.567
967,6.647
968,1.031
969,0.258
970,0.103
971,3.401
972,1.649
973,0.155
974,0.721
975,0.103
976,0.155
977,2.834
978,187.205
979,3.452
980,8.657
981,3.401
982,2.731
983,1.134
984,0.155
985,2.989
986,1.237
987,5.823
988,1.752
989,1.340
990,0.258
991,0.567
992,6.750
993,9.224
994,0.206
995,0.155
996,0.155
997,0.103
998,0.103
999,10.151
1000,0.103
1001,3.246
1002,2.473
1003,1.649
1004,0.103
1005,1.546
1006,0.824
1007,0.258
1008,1.288
1009,0.824
1010,0.258
