 ,Area
1,2.061
2,3.195
3,2.113
4,2.319
5,2.783
6,5.565
7,2.576
8,2.113
9,2.061
10,3.401
11,2.370
12,7.523
13,1.185
14,1.907
15,2.783
16,2.576
17,1.752
18,2.164
19,3.040
20,1.649
21,3.452
22,6.802
23,2.319
24,2.525
25,2.370
26,3.092
27,7.523
28,4.483
29,2.937
30,0.258
31,9.894
32,1.752
33,1.958
34,2.319
35,3.092
36,5.307
37,5.771
38,1.855
39,2.216
40,4.792
41,2.731
42,1.958
43,2.576
44,2.731
45,3.143
46,2.937
47,3.556
48,3.401
49,2.525
50,2.216
51,2.731
52,3.143
53,2.989
54,2.422
55,2.061
56,2.370
57,0.721
58,3.195
59,1.804
60,2.370
61,2.937
62,2.010
63,5.462
64,2.783
65,1.700
66,2.886
67,2.370
68,3.143
69,2.937
70,3.092
71,2.422
72,6.544
73,2.834
74,1.649
75,2.576
76,2.473
77,2.628
78,2.886
79,2.989
80,2.216
81,2.628
82,2.216
83,2.628
84,2.886
85,3.040
86,1.907
87,2.216
88,11.130
89,8.039
90,5.256
91,3.659
92,2.216
93,7.832
94,2.370
95,5.771
96,2.525
97,1.340
98,2.010
99,2.525
100,3.195
101,1.340
102,2.216
103,2.267
104,2.937
105,2.783
106,2.628
107,2.370
108,2.576
109,2.113
110,2.370
111,2.886
112,2.628
113,2.216
114,2.370
115,2.164
116,3.813
117,1.958
118,4.277
119,2.370
120,3.246
121,4.483
122,7.059
123,2.113
124,3.968
125,2.061
126,3.556
127,2.989
128,2.164
129,3.246
130,2.267
131,5.514
132,2.937
133,2.267
134,4.328
135,2.576
136,2.370
137,13.964
138,3.040
139,2.473
140,2.834
141,3.710
142,3.504
143,2.731
144,3.659
145,2.731
146,1.649
147,2.267
148,0.155
149,2.164
150,2.113
151,2.731
152,6.802
153,4.019
154,9.121
155,2.886
156,2.937
157,3.195
158,2.937
159,1.700
160,15.613
161,1.907
162,1.134
163,5.668
164,1.494
165,3.556
166,2.113
167,2.731
168,5.101
169,2.525
170,2.061
171,1.237
172,4.792
173,1.237
174,2.783
175,0.258
176,7.987
177,1.443
178,1.700
179,1.958
180,5.565
181,1.958
182,0.876
183,2.010
184,3.401
185,1.907
186,4.122
187,1.907
188,1.443
189,2.576
190,2.370
191,2.319
192,1.237
193,1.855
194,3.349
195,2.061
196,1.237
197,1.443
198,2.989
199,1.597
200,1.031
201,2.113
202,1.391
203,1.649
204,0.979
205,4.844
206,1.494
207,1.804
208,0.515
209,2.061
210,2.216
211,1.443
212,1.288
213,4.895
214,3.298
215,1.082
216,4.998
217,2.422
218,13.398
219,0.670
220,0.412
221,1.134
222,1.185
223,2.731
224,1.546
225,4.689
226,3.246
227,1.185
228,3.762
229,6.235
230,1.700
231,1.597
232,1.134
233,1.700
234,0.979
235,2.216
236,1.134
237,2.267
238,2.113
239,1.185
240,1.597
241,4.689
242,2.628
243,1.288
244,6.544
245,1.031
246,1.185
247,1.700
248,1.855
249,1.031
250,2.216
251,1.185
252,1.391
253,1.134
254,1.340
255,1.031
256,2.216
257,3.401
258,1.958
259,0.464
260,1.340
261,1.700
262,1.649
263,1.237
264,3.195
