 ,Area
1,3.246
2,5.977
3,1.700
4,2.422
5,4.792
6,2.680
7,4.328
8,5.565
9,9.945
10,4.277
11,1.546
12,4.174
13,4.019
14,3.349
15,2.628
16,1.700
17,4.998
18,0.258
19,0.670
20,3.762
21,1.649
22,0.412
23,9.481
24,1.649
25,0.103
26,2.473
27,2.370
28,1.391
29,0.258
30,3.143
31,2.989
32,0.103
33,0.721
34,0.773
35,2.216
36,1.134
37,1.185
38,2.628
39,5.153
40,3.762
41,0.464
42,0.670
43,1.494
44,23.085
45,0.155
46,3.401
47,0.979
48,3.298
49,3.865
50,1.237
51,1.288
52,2.164
53,2.576
54,4.071
55,1.340
56,6.390
57,2.370
58,0.979
59,2.164
60,3.246
61,0.928
62,1.391
63,1.700
64,3.092
65,0.876
66,0.618
67,0.876
68,0.464
69,2.010
70,6.544
71,3.865
72,0.979
73,5.101
74,0.361
75,0.567
76,2.834
77,2.783
78,1.237
79,1.391
80,0.412
81,0.876
82,0.928
83,2.010
