 ,Area
1,0.361
2,3.452
3,3.710
4,4.225
5,6.853
6,28.805
7,1.597
8,5.204
9,12.728
10,4.895
11,0.670
12,0.103
13,4.431
14,4.947
15,2.628
16,1.288
17,0.515
18,2.731
19,6.750
20,3.659
21,1.443
22,1.391
23,8.502
24,6.029
25,1.597
26,1.752
27,8.451
28,4.741
29,2.937
30,3.040
31,5.874
32,3.246
33,0.464
34,23.343
35,7.678
36,3.452
37,5.153
38,3.556
39,4.174
40,3.813
41,10.151
42,11.697
43,3.349
44,4.792
45,12.573
46,2.783
47,5.771
48,6.493
49,2.061
50,7.987
51,5.153
52,1.082
53,0.052
54,0.103
55,3.195
56,7.266
57,4.071
58,12.573
59,4.483
60,2.267
61,2.113
62,4.174
63,13.655
64,1.237
65,7.987
66,5.101
67,4.947
68,2.010
69,6.493
70,2.216
71,4.638
72,3.865
73,1.546
74,2.422
75,6.493
76,0.567
77,3.246
