 ,Area
1,1.958
2,3.813
3,21.333
4,3.813
5,2.937
6,3.143
7,3.195
8,4.535
9,2.628
10,7.729
11,1.907
12,2.628
13,1.340
14,9.121
15,12.161
16,5.411
17,2.576
18,9.997
19,2.834
20,1.752
21,2.680
22,2.473
23,3.813
24,4.431
25,5.462
26,3.092
27,3.504
28,4.998
29,43.027
30,1.752
31,0.773
32,0.103
33,8.296
34,2.886
35,2.422
36,1.752
37,2.628
38,3.246
39,3.504
40,7.523
41,6.235
42,4.431
43,10.460
44,0.412
45,9.481
46,0.670
47,5.668
48,0.155
49,1.288
50,0.670
51,1.546
52,3.349
53,1.855
54,2.576
55,0.258
56,3.298
57,3.040
58,3.452
59,2.886
60,0.618
61,2.886
62,13.913
63,4.328
64,0.464
65,1.340
66,1.134
67,0.979
68,3.452
69,3.865
70,4.431
71,10.203
72,3.349
73,1.185
